node_name	node_type	
DB01412	drug	
CYP1A2	drug_target	
ADORA1	drug_target	
CYP2E1	drug_target	
ADORA2A	drug_target	
PDE4B	drug_target	
Mental disorders	phenotype	
Inflammation	phenotype	
Ischemia	phenotype	
Status epilepticus	phenotype	
Pulmonary Disease, Chronic Obstructive	phenotype	
Hereditary pancreatitis	phenotype	
Liver Diseases	phenotype	
Alzheimer Disease	phenotype	
Opiate Addiction	phenotype	
Acth-Independent Macronodular Adrenal Hyperplasia	phenotype	
Taste bitter	phenotype	
Pain	phenotype	
Hyperglycemia	phenotype	
Abnormality of the pituitary gland	phenotype	
Diabetes Mellitus, Type 1	phenotype	
Obesity, severe, 601665 (3)	phenotype	
Weight Gain Adverse Event	phenotype	
Depressive Disorder	phenotype	
Bipolar affective disorder	phenotype	
Cocaine-Related Disorders	phenotype	
Adenomas, multiple colorectal, 608456 (3)	phenotype	
Secondary hypertriglyceridemia	phenotype	
Attention deficit hyperactivity disorder	phenotype	
Pancreatic Carcinoma	phenotype	
Substance Use Disorders	phenotype	
Autoimmune disease 1	phenotype	
Multiple Sclerosis	phenotype	
Eczema	phenotype	
Congestive heart failure	phenotype	
Schizophrenia	phenotype	
Prostatic Neoplasms	phenotype	
Experimental Autoimmune Encephalomyelitis	phenotype	
Bronchiolitis, Viral	phenotype	
Asthma	phenotype	
Substance Withdrawal Syndrome	phenotype	
Substance addiction and disorders	phenotype	
Drug Dependence	phenotype	
Neuroendocrine neoplasm	phenotype	
Verotoxigenic Escherichia coli gastrointestinal tract infection	phenotype	
Alcohol abuse	phenotype	
Arteriosclerosis	phenotype	
Migraine Disorders	phenotype	
Rheumatoid arthritis	phenotype	
Prostate carcinoma	phenotype	
Major depressive disorder	phenotype	
Myocardial Infarction	phenotype	
Breast carcinoma	phenotype	
Anxiety Disorders	phenotype	
Respiratory Syncytial Virus Infections	phenotype	
Pneumonia	phenotype	
Cushing's syndrome	phenotype	
Coronary heart disease 7	phenotype	
Arthritis, Rheumatoid	phenotype	
Heroin Dependence	phenotype	
Ulcerative colitis	phenotype	
{Unipolar depression, susceptibility to}, 608516 (3)	phenotype	
Obesity	phenotype	
Kidney Failure, Chronic	phenotype	
Animal Mammary Neoplasms	phenotype	
Alcohol dependence	phenotype	
Irritable bowel syndrome with diarrhea	phenotype	
Hypertension	phenotype	
Panic disorder 1	phenotype	
Panic disorder syndrome 1 (2)	phenotype	
Cardiovascular Diseases	phenotype	
Unipolar Depression	phenotype	
Age-related macular degeneration 2	phenotype	
Essential hypertension	phenotype	
Endometriosis	phenotype	
Metabolic Syndrome X	phenotype	
Neoplasm of the adrenal gland	phenotype	
Chronic obstructive pulmonary disease	phenotype	
Atherosclerosis	phenotype	
Osteoarthritis	phenotype	
Pheochromocytoma	phenotype	
Insulinoma	phenotype	
Preeclampsia/eclampsia 1	phenotype	
Ichthyosis bullosa of Siemens	phenotype	
Methamphetamine abuse	phenotype	
Coronary Artery Disease	phenotype	
Hypotension	phenotype	
Diabetes mellitus type 2	phenotype	
Mood Disorders	phenotype	
Epilepsy, Temporal Lobe	phenotype	
Increased body weight	phenotype	
Bronchial Hyperreactivity	phenotype	
Dermatitis, Atopic	phenotype	
Malignant tumor of prostate	phenotype	
Left ventricular hypertrophy	phenotype	
Heart Failure	phenotype	
Diabetes mellitus type 1	phenotype	
Hyperlipidemia, combined, 1	phenotype	
Pseudohypoparathyroidism, type IB, 603233 (3)	phenotype	
Breast-ovarian cancer, familial 1	phenotype	
Hyperalgesia	phenotype	
Hypersensitivity	phenotype	
Bradycardia	phenotype	
Neuroblastoma	phenotype	
Sepsis	phenotype	
Pulmonary Cystic Fibrosis	phenotype	
Malignant neoplasm of pancreas	phenotype	
Pituitary adenoma	phenotype	
Reperfusion Injury	phenotype	
CNS disorder	phenotype	
Hepatitis C, Chronic	phenotype	
Benign Prostatic Hyperplasia	phenotype	
Posttraumatic stress disorder	phenotype	
Colitis, Ulcerative	phenotype	
Substance abuse problem	phenotype	
Epilepsy	phenotype	
Anorexia nervosa 1	phenotype	
Diabetic Nephropathies	phenotype	
Memory Loss	phenotype	
Disorders of parathyroid gland	phenotype	
genetic hypertension	phenotype	
Myocardial Reperfusion Injury	phenotype	
body mass	phenotype	
Symptomatic human immunodeficiency virus infection	phenotype	
Sleep Wake Disorders	phenotype	
Nephrosclerosis	phenotype	
Anorexia	phenotype	
Tardive Dyskinesia	phenotype	
Schizoaffective Disorder	phenotype	
Nicotine Dependence	phenotype	
Dermatosis NOS	phenotype	
Renal Insufficiency, Chronic	phenotype	
Crohn Disease	phenotype	
Liver Cirrhosis, Biliary	phenotype	
Juvenile rheumatoid arthritis	phenotype	
Acute Coronary Syndrome	phenotype	
Pituitary Neoplasms	phenotype	
Vascular Diseases	phenotype	
Orofacial dyskinesia	phenotype	
Substance-Related Disorders	phenotype	
Somatotroph adenoma	phenotype	
Brain Ischemia	phenotype	
Autism 15	phenotype	
Neuralgia	phenotype	
Juvenile idiopathic arthritis, enthesitis related arthritis	phenotype	
Medullary thyroid carcinoma	phenotype	
Inflammatory disorder	phenotype	
Sciatic Neuropathy	phenotype	
 Acrodysostosis 1, with or without hormone resistance, 101800 (3)	phenotype	
Dyslipidemias	phenotype	
Hypoparathyroidism - autosomal dominant	phenotype	
Ovarian epithelial cancer	phenotype	
Secondary malignant neoplasm of pancreas	phenotype	
Malignant neoplasm of lung	phenotype	
Secondary hyperparathyroidism	phenotype	
Immediate hypersensitivity	phenotype	
Psychoses, Substance-Induced	phenotype	
Paroxysmal atrial fibrillation	phenotype	
Pancreatic Neoplasms	phenotype	
Tumor Angiogenesis	phenotype	
Stroke	phenotype	
Disorder of endocrine system	phenotype	
Pseudohypoparathyroidism, Type Ia	phenotype	
Carcinogenesis	phenotype	
Polyphagia	phenotype	
Psoriasis	phenotype	
