node_name	node_type	
DB04599	drug	
HTR2A	drug_target	
GRIA2	drug_target	
GRIA3	drug_target	
DRD2	drug_target	
Taste bitter	phenotype	
Schizoaffective Disorder	phenotype	
Pituitary adenoma	phenotype	
Mental disorders	phenotype	
Pain insensitivity	phenotype	
Impotence	phenotype	
Opiate Addiction	phenotype	
Liver Diseases	phenotype	
Inflammation	phenotype	
Ischemia	phenotype	
Weight Gain Adverse Event	phenotype	
Alzheimer Disease	phenotype	
Pulmonary Cystic Fibrosis	phenotype	
Pain	phenotype	
Status epilepticus	phenotype	
Hypoparathyroidism - autosomal dominant	phenotype	
Drug Dependence	phenotype	
Depressive Disorder	phenotype	
Pulmonary Disease, Chronic Obstructive	phenotype	
Hereditary pancreatitis	phenotype	
Substance Use Disorders	phenotype	
Secondary hypertriglyceridemia	phenotype	
Bradycardia	phenotype	
Alcohol abuse	phenotype	
Myocardial Reperfusion Injury	phenotype	
Panic disorder syndrome 1 (2)	phenotype	
Inflammatory pain	phenotype	
Abnormality of the pituitary gland	phenotype	
Adenomas, multiple colorectal, 608456 (3)	phenotype	
Pancreatic Carcinoma	phenotype	
Disorders of parathyroid gland	phenotype	
genetic hypertension	phenotype	
Nephrosclerosis	phenotype	
Paroxysmal atrial fibrillation	phenotype	
Verotoxigenic Escherichia coli gastrointestinal tract infection	phenotype	
Diabetes Mellitus, Type 1	phenotype	
Bronchiolitis, Viral	phenotype	
Anorexia	phenotype	
Melanoma	phenotype	
Attention deficit hyperactivity disorder	phenotype	
Hereditary Sensory Autonomic Neuropathy, Type 1	phenotype	
Septicemia	phenotype	
Congestive heart failure	phenotype	
Asthma	phenotype	
Bipolar affective disorder	phenotype	
Neuralgia	phenotype	
Substance Withdrawal Syndrome	phenotype	
Panic disorder 1	phenotype	
Substance addiction and disorders	phenotype	
Cocaine-Related Disorders	phenotype	
Immediate hypersensitivity	phenotype	
Hypogonadotropic hypogonadism 7 with or without anosmia	phenotype	
Prostatic Neoplasms	phenotype	
Heroin Dependence	phenotype	
Nephrogenic diabetes insipidus, autosomal	phenotype	
Experimental Autoimmune Encephalomyelitis	phenotype	
Rheumatoid arthritis	phenotype	
Respiratory Syncytial Virus Infections	phenotype	
Tumor Progression	phenotype	
Cholestasis of pregnancy	phenotype	
Autoimmune disease 1	phenotype	
Colon cancer	phenotype	
Schizophrenia	phenotype	
Arthritis, Rheumatoid	phenotype	
Eczema	phenotype	
Methamphetamine abuse	phenotype	
Anxiety Disorders	phenotype	
Coronary heart disease 7	phenotype	
Alcohol dependence	phenotype	
Chronic sciatica	phenotype	
Unipolar Depression	phenotype	
Ovarian epithelial cancer	phenotype	
Arteriosclerosis	phenotype	
airway disease	phenotype	
Animal Mammary Neoplasms	phenotype	
Sepsis	phenotype	
Cardiovascular Diseases	phenotype	
Irritable bowel syndrome with diarrhea	phenotype	
Symptomatic human immunodeficiency virus infection	phenotype	
Epilepsy, Temporal Lobe	phenotype	
Migraine Disorders	phenotype	
Prostate carcinoma	phenotype	
Hypotension	phenotype	
Breast carcinoma	phenotype	
Malignant neoplasm of pancreas	phenotype	
Major depressive disorder	phenotype	
Obesity	phenotype	
Anxiety	phenotype	
Osteoarthritis	phenotype	
Myocardial Infarction	phenotype	
Gastrinoma	phenotype	
Ulcerative colitis	phenotype	
Antisocial Personality Disorder	phenotype	
Crohn Disease	phenotype	
Inflammatory Bowel Diseases	phenotype	
Neuroendocrine neoplasm	phenotype	
Benign Prostatic Hyperplasia	phenotype	
{Unipolar depression, susceptibility to}, 608516 (3)	phenotype	
Tumor Angiogenesis	phenotype	
Glioma	phenotype	
Pruritus	phenotype	
Endometriosis	phenotype	
Bronchial Hyperreactivity	phenotype	
Pulmonary hypertension, neonatal, susceptibility to	phenotype	
Reperfusion Injury	phenotype	
Essential hypertension	phenotype	
Hypertension	phenotype	
Glioblastoma	phenotype	
Hypogonadism with anosmia	phenotype	
Acute disease of cardiovascular system	phenotype	
Metabolic Syndrome X	phenotype	
Pituitary Neoplasms	phenotype	
Increased body weight	phenotype	
Pulmonary fibrosis and/or bone marrow failure, telomere-related, 4	phenotype	
Pneumonia	phenotype	
Atherosclerosis	phenotype	
Mood Disorders	phenotype	
Diabetes mellitus type 2	phenotype	
Obstructive sleep apnea	phenotype	
Pheochromocytoma	phenotype	
Epilepsy	phenotype	
Left ventricular hypertrophy	phenotype	
Anorexia nervosa 1	phenotype	
Heart Failure	phenotype	
Memory Loss	phenotype	
Coronary Artery Disease	phenotype	
Eating disorder	phenotype	
Acute myocardial ischemia	phenotype	
Neuroblastoma	phenotype	
Malignant tumor of prostate	phenotype	
Dermatitis, Atopic	phenotype	
Colitis, Ulcerative	phenotype	
Carcinoma of colon	phenotype	
Breast-ovarian cancer, familial 1	phenotype	
Albinism, ocular, with sensorineural deafness	phenotype	
Hyperalgesia	phenotype	
Juvenile rheumatoid arthritis	phenotype	
Multiple Sclerosis	phenotype	
 Acrodysostosis 1, with or without hormone resistance, 101800 (3)	phenotype	
Female hypogonadism	phenotype	
Generalized joint laxity	phenotype	
Pseudohypoparathyroidism, type IB, 603233 (3)	phenotype	
Hypersensitivity	phenotype	
Substance-Related Disorders	phenotype	
Polyphagia	phenotype	
Low back pain	phenotype	
Lung Neoplasms	phenotype	
Memory Disorders	phenotype	
Cocaine Dependence	phenotype	
Female sexual dysfunction	phenotype	
Abnormal female reproductive system physiology	phenotype	
Secondary malignant neoplasm of pancreas	phenotype	
Idiopathic Pulmonary Fibrosis	phenotype	
Astrocytoma	phenotype	
Brain Ischemia	phenotype	
Intraocular melanoma	phenotype	
Insulinoma	phenotype	
Liver Cirrhosis, Biliary	phenotype	
Hepatitis C, Chronic	phenotype	
Hypoplasia of the uterus	phenotype	
Stroke	phenotype	
Decreased testosterone in males	phenotype	
CNS disorder	phenotype	
Hyperglycemia	phenotype	
Ichthyosis bullosa of Siemens	phenotype	
Kaposi's sarcoma	phenotype	
 {Nicotine dependence, protection against}, 188890 (3)	phenotype	
As If Personality	phenotype	
Overweight	phenotype	
Sparse body hair	phenotype	
Chronic obstructive pulmonary disease	phenotype	
Airway Obstruction	phenotype	
Inflammatory disorder	phenotype	
Psychoses, Substance-Induced	phenotype	
Seizures, Febrile	phenotype	
Secondary amenorrhea	phenotype	
Primary pulmonary hypertension	phenotype	
Small cell lung cancer	phenotype	
Male hypogonadism	phenotype	
Decreased serum testosterone level	phenotype	
Sarcoidosis	phenotype	
Dyslipidemias	phenotype	
Bulimia	phenotype	
Breast hypoplasia	phenotype	
Non-obstructive azoospermia	phenotype	
Erectile abnormalities	phenotype	
Neoplasm of the colon	phenotype	
Acth-Independent Macronodular Adrenal Hyperplasia	phenotype	
Neoplasm of the adrenal gland	phenotype	
Abnormal serum testosterone level	phenotype	
Juvenile idiopathic arthritis, enthesitis related arthritis	phenotype	
Nicotine Dependence	phenotype	
Absence of secondary sex characteristics	phenotype	
body mass	phenotype	
Prolactinoma, familial	phenotype	
Malignant neoplasm of lung	phenotype	
Marijuana Abuse	phenotype	
Substance abuse problem	phenotype	
Abnormal circulating androgen level	phenotype	
Alcohol withdrawal syndrome	phenotype	
Encephalitis	phenotype	
Sarcoidosis, Pulmonary	phenotype	
Sciatic Neuropathy	phenotype	
Anosmia	phenotype	
polyps	phenotype	
Bronchiolitis Obliterans	phenotype	
Scleroderma	phenotype	
Recurrent tumor	phenotype	
Allergic asthma	phenotype	
Diabetic Nephropathies	phenotype	
BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 4	phenotype	
Psoriasis	phenotype	
Chlamydia Infections	phenotype	
Aplasia/hypoplasia of the uterus	phenotype	
Cushing's syndrome	phenotype	
Hemolytic uremic syndrome	phenotype	
Primary hyperaldosteronism	phenotype	
Helicobacter pylori infection	phenotype	
Lymphocytic infiltration	phenotype	
Congenital Myotonic Dystrophy	phenotype	
Mitral stenosis	phenotype	
Renal cell carcinoma, nonpapillary	phenotype	
Obesity, severe, 601665 (3)	phenotype	
Malignant ascites	phenotype	
Glucose intolerance	phenotype	
Vascular Diseases	phenotype	
Wide intermamillary distance	phenotype	
Abnormal intermamillary distance	phenotype	
Steinert myotonic dystrophy syndrome	phenotype	
Hepatocellular carcinoma	phenotype	
Aplasia/Hypoplasia of the breasts	phenotype	
Autism 15	phenotype	
Pulmonary arterial hypertension	phenotype	
Kidney Failure, Chronic	phenotype	
Bulimia nervosa 1	phenotype	
Gastric ulcer	phenotype	
Cancer Cell Growth	phenotype	
Bleeding with minor or no trauma	phenotype	
Osteosarcoma	phenotype	
Chronic neutrophilia	phenotype	
Lung cancer	phenotype	
Carcinogenesis	phenotype	
Migraine with aura	phenotype	
Severe Acute Respiratory Syndrome	phenotype	
Hypothermia	phenotype	
Preeclampsia/eclampsia 1	phenotype	
Amenorrhea	phenotype	
Diabetes mellitus type 1	phenotype	
Hypoplasia of the ovary	phenotype	
Aplasia/Hypoplasia of the ovary	phenotype	
Graves Disease	phenotype	
Somatotroph adenoma	phenotype	
Pituitary corticotropic cell adenoma	phenotype	
Synovial Cyst	phenotype	
Depression	phenotype	
Gastrointestinal Diseases	phenotype	
Pediatric Obesity	phenotype	
Posttraumatic stress disorder	phenotype	
Thrombocytosis, benign familial microcytic	phenotype	
Choriocarcinoma	phenotype	
Chronic Lymphocytic Leukemia	phenotype	
Obsessive-compulsive disorder	phenotype	
Differentiated Thyroid Gland Carcinoma	phenotype	
Renovascular hypertension	phenotype	
Anterior uveitis	phenotype	
Herpes NOS	phenotype	
NEUROTICISM	phenotype	
Skin cancer	phenotype	
Dermatitis, Allergic Contact	phenotype	
Dyskinesia, Drug-Induced	phenotype	
Pleuritis	phenotype	
Polydipsia	phenotype	
Cutaneous T-cell lymphoma	phenotype	
Colorectal cancer	phenotype	
Non-small cell lung carcinoma	phenotype	
Endometrial carcinoma	phenotype	
Acute Erythroblastic Leukemia	phenotype	
Polycystic Ovary Syndrome	phenotype	
Squamous cell carcinoma of the head and neck	phenotype	
Uterine leiomyoma	phenotype	
Dermatosis NOS	phenotype	
Constipation	phenotype	
Narcolepsy	phenotype	
Secondary malignant neoplasm of lung	phenotype	
Premature Obstetric Labor	phenotype	
