rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
112	Taste bitter	C0235290	13	30	7.036149440864392e-12	2.7805362462760675e-05	ACKR3,ADRA1A,ADRA2B,CXCR6,CYSLTR2,EDNRA,GPRC6A,LPAR2,LPAR3,OXER1,SSTR4,TAS2R16,TAS2R38
113	Schizoaffective Disorder	C0036337	14	81	1.84421367066534e-11	2.8053624627606756e-05	ACKR3,ADRA1A,ADRA2B,CXCR6,CYSLTR2,DRD2,EDNRA,GRM4,HTR1B,HTR2A,LPAR2,NPY,SST,SSTR4
114	Pituitary adenoma	C0032000	25	286	2.2448598535618203e-11	2.830188679245283e-05	ACKR3,CASR,CXCL12,CXCL8,CXCR4,DRD2,GAL,GHRL,GHSR,GNRH1,GNRHR,KISS1,KISS1R,NPY,NTS,NTSR2,POMC,PRKCA,SST,SSTR1,SSTR2,SSTR3,SSTR5,TRH,TRHR
115	Mental disorders	C0004936	44	439	2.575628599288393e-11	2.8550148957298908e-05	ADRA2C,ANKK1,BDKRB1,BDKRB2,CCK,CHRM4,CNR1,CNR2,CORT,DRD2,F2RL3,GABBR1,GALR1,GALR3,GNRHR2,GPRC6A,GRIA1,GRIA2,GRM5,GRM7,GRM8,GRP,GRPR,HCRTR1,HTR1A,HTR1B,HTR2A,HTR5A,LPAR3,MCHR2,MTNR1B,NPY,NTSR1,OPRK1,OXER1,OXT,OXTR,PDYN,POMC,PRKCA,SSTR5,TAC1,TACR1,TRH
116	Pain insensitivity	C0344307	11	52	2.7204349883902523e-11	2.8798411122144986e-05	AVPR1A,CNR2,DRD2,EDNRB,GRM2,NPFF,NTS,OPRK1,OPRL1,PNOC,POMC
117	Impotence	C0242350	17	126	2.72201150508522e-11	2.9046673286991063e-05	AGT,CNR1,CXCR3,DRD2,EDN1,EDNRA,GNRH1,GNRHR,KISS1,KISS1R,P2RY1,P2RY2,PROK2,PROKR2,PTAFR,TAC3,TACR3
118	Opiate Addiction	C0524662	12	40	3.041011886750766e-11	2.929493545183714e-05	ANKK1,DRD2,GAL,GRM6,GRM8,OPN4,OPRD1,OPRK1,OPRL1,PDYN,PENK,POMC
119	Liver Diseases	C0023895	31	586	3.1491032004282715e-11	2.954319761668322e-05	ADRA1D,AGT,ANXA1,CCK,CCL16,CCL20,CCL5,CCR1,CCR2,CCR5,CCR6,CNR1,CNR2,CXCL1,CXCL10,CXCL12,CXCL16,CXCL2,CXCL8,CXCL9,CXCR4,CXCR6,EDN1,F2,GCG,GNAI2,LTB4R,NPY1R,NPY5R,PF4,PMCH
120	Inflammation	C0021368	61	647	3.369926560026215e-11	2.9791459781529296e-05	ADORA1,AGT,ANXA1,APLN,APP,BDKRB1,BDKRB2,C3,C3AR1,C5,C5AR1,CCK,CCL19,CCL20,CCL21,CCL5,CCR2,CCR3,CCR5,CCR6,CCR7,CCR8,CNR1,CNR2,CXCL1,CXCL10,CXCL11,CXCL12,CXCL16,CXCL2,CXCL6,CXCL8,CXCR1,CXCR2,CXCR3,EDN1,EDN2,F2,F2R,F2RL1,FPR1,FPR2,GAL,GAST,GHRL,HRH1,HTR2A,KNG1,LTB4R,NPFF,NPY5R,OXT,PF4,POMC,PTGDR2,PTGER3,PTGFR,SAA1,TAC1,TACR1,TACR3
121	Ischemia	C0022116	40	647	3.369926560026215e-11	3.0039721946375374e-05	ADORA1,ADORA3,AGT,AGTR2,ANXA1,APLNR,APP,C5,C5AR1,CCR5,CNR2,CXCL10,CXCL12,CXCL16,CXCL2,CXCL8,CXCR2,CXCR3,CXCR4,DRD2,EDN1,EDNRB,F2,F2R,F2RL1,GPER1,GPR17,GPRC6A,HTR1B,LPAR3,NPY,NPY2R,OXER1,OXT,P2RY1,POMC,PRKCA,S1PR1,S1PR3,UTS2
