rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
150	Epidermolysis bullosa simplex, Cockayne-Touraine type	C0079298	7	28	5.292166704862211e-11	4.2492917847025494e-05	FN1,GFAP,KRT1,KRT10,KRT14,KRT5,KRT9
151	Palmar hyperkeratosis	C0240641	7	28	5.292166704862211e-11	4.2776203966005664e-05	KRT1,KRT10,KRT14,KRT16,KRT5,KRT6A,KRT9
152	Palmoplantar keratoderma, nonepidermolytic, focal	C0022596	12	156	8.146006091891422e-11	4.305949008498584e-05	DMD,KRT1,KRT10,KRT14,KRT16,KRT5,KRT6A,KRT6B,KRT9,LDB3,SCN5A,TTN
153	Plantar hyperkeratosis	C1856954	7	32	8.708722631922683e-11	4.3342776203966003e-05	KRT1,KRT10,KRT14,KRT16,KRT5,KRT6A,KRT9
154	Autosomal dominant non-syndromic sensorineural deafness type DFNA	C0443147	31	1262	1.006839056572062e-10	4.362606232294618e-05	AP4E1,APOA1,APOE,CAMTA1,CFH,CST3,DICER1,FN1,GFAP,GJC2,GSN,ITGA2,KCNMA1,KRT1,KRT10,KRT13,KRT14,KRT16,KRT5,KRT6B,KRT9,LDB3,NLRC4,PLAG1,RYR2,SCN5A,SERPING1,SETX,SPAST,TTN,TTR
158	Diabetes mellitus type 2	C0011860	39	1972	2.4310842228203455e-10	4.475920679886686e-05	AHSG,ALB,APOA1,APOA2,APOA4,APOC1,APOC2,APOC3,APOE,ATM,CAMTA1,CFB,CFH,CRB1,CST3,CTSL,DCD,DGKG,DICER1,DMD,F7,FABP6,FN1,GRAP2,GSN,HP,HPX,ITGA2,KRT16,NPHS1,PEG3,PON1,SCN5A,ST13,THRAP3,TOMM40,TPMT,TSC22D1,TTR
159	Hyperkeratosis	C0870082	14	258	2.7548596737148046e-10	4.504249291784702e-05	APOC1,DMD,KRT1,KRT10,KRT13,KRT14,KRT16,KRT5,KRT6A,KRT6B,KRT9,LDB3,SCN5A,TTN
160	Hyperlipoproteinemia	C0020476	7	43	4.430706912472715e-10	4.53257790368272e-05	ALB,APOA1,APOA2,APOC2,APOC3,APOE,PON1
162	Hyperlipidemia, combined, 1	C0020473	14	293	1.5092134209027108e-09	4.589235127478754e-05	ALB,APOA1,APOA2,APOA4,APOC1,APOC2,APOC3,APOE,CDCP1,F7,HP,NPHS1,PON1,SLC25A13
163	Kidney Diseases	C0022658	22	755	1.629187673657384e-09	4.617563739376771e-05	ABCC4,ADRA1B,AHSG,ALB,APOA1,APOA4,APOC3,APOE,ATM,CFH,CST3,CTSL,F7,FN1,GSN,HP,NPHS1,PON1,RYR2,SLC22A6,SLC22A8,TTR
165	Myofibrillar myopathy, BAG3-related	C2678065	6	34	2.5713128293247678e-09	4.674220963172805e-05	CFH,DMD,FN1,GSN,LDB3,TTN
166	Epidermal thickening	C0494876	14	309	3.0570391773565575e-09	4.702549575070822e-05	CHKB,DMD,KRT1,KRT10,KRT13,KRT14,KRT16,KRT5,KRT6A,KRT6B,KRT9,LDB3,SCN5A,TTN
167	Abnormality of the plantar skin of foot	C4020946	7	57	4.47058023933522e-09	4.7308781869688387e-05	KRT1,KRT10,KRT14,KRT16,KRT5,KRT6A,KRT9
172	Thickened skin	C0241165	14	339	1.0632859148707041e-08	4.8725212464589235e-05	CHKB,DMD,KRT1,KRT10,KRT13,KRT14,KRT16,KRT5,KRT6A,KRT6B,KRT9,LDB3,SCN5A,TTN
174	Hyperlipidemia, familial combined	C0020474	8	95	1.6195290331033618e-08	4.9291784702549575e-05	ALB,APOA1,APOA2,APOA4,APOC3,APOE,FN1,PON1
175	Hypertriglyceridemia result	C1522137	6	44	1.702034468920033e-08	4.9575070821529744e-05	APOA1,APOA2,APOA4,APOC2,APOC3,APOE
176	Vascular Diseases	C0042373	15	410	1.964398688159008e-08	4.9858356940509914e-05	ABCC4,AHSG,ALB,APOA1,APOC3,APOE,ATM,CST3,DMD,F7,HP,ITGA2,PF4V1,PON1,TTR
181	 Cerebrovascular disease, occlusive (3)	C0007820	7	73	3.271743242994063e-08	5.127478753541077e-05	APOA1,APOA4,APOC3,APOE,F7,ITGA2,PON1
182	Hyperhidrosis	C0020458	8	104	3.593182662520178e-08	5.155807365439093e-05	KRT1,KRT14,KRT16,KRT5,KRT6A,KRT6B,KRT9,NLRC4
183	Abnormal blistering of the skin	C2132198	7	74	3.6482227128153966e-08	5.184135977337111e-05	KRT1,KRT10,KRT14,KRT16,KRT5,KRT6A,KRT6B
184	Abnormality of the skin	C0037268	28	1376	4.1401390538098326e-08	5.212464589235127e-05	APOA1,APOC1,APOC2,APOE,ATM,CHKB,CRB1,DICER1,DMD,GJC2,GSN,ITGA2,KRT1,KRT10,KRT13,KRT14,KRT16,KRT5,KRT6A,KRT6B,KRT9,LDB3,NLRC4,PALB2,SCN5A,SERPING1,SETX,TTN
187	Abnormality of cardiovascular system electrophysiology	C0243050	30	1568	5.607851849553924e-08	5.297450424929179e-05	ALB,APOA1,APOC2,APOE,ATM,CHKB,CRB1,CST3,DMD,F7,FN1,GSN,ITGA2,KRT1,KRT10,KRT14,KRT16,KRT5,KRT9,LDB3,NLRC4,OBSL1,PALB2,RYR2,SCN5A,SERPING1,SETX,TIAM1,TTN,TTR
188	Carotid Atherosclerosis	C0577631	8	111	6.351679293636892e-08	5.325779036827196e-05	APOA1,APOA4,APOC3,APOE,F7,HP,ITGA2,PON1
189	Ichthyosis, congenital, autosomal recessive 12	C0020757	9	152	8.498924053412793e-08	5.354107648725213e-05	CHKB,DMD,KRT1,KRT10,KRT14,KRT16,KRT6A,KRT6B,KRT9
190	Familial type 3 hyperlipoproteinemia	C0020479	5	34	9.696153158156307e-08	5.38243626062323e-05	APOA1,APOC1,APOC2,APOC3,APOE
191	Abnormality of metabolism/homeostasis	C4021768	30	1607	9.714539950245182e-08	5.410764872521247e-05	ALB,APOA1,APOC2,APOC3,APOE,ATM,CAMTA1,CFH,CHKB,CRB1,CST3,DICER1,DMD,FN1,GJC2,GSN,KRT1,KRT14,KRT9,LDB3,NLRC4,NPHS1,PALB2,SCN5A,SERPING1,SETX,SLC25A13,TRAPPC11,TTN,TTR
193	Cholecystolithiasis	C0947622	7	86	1.1976660752033297e-07	5.4674220963172806e-05	APOA1,APOA4,APOC1,APOC3,APOE,FABP6,TTR
196	Diabetic Angiopathies	C0011875	7	88	1.4345206511556796e-07	5.5524079320113316e-05	ALB,APOA4,APOE,F7,FN1,HP,PON1
198	Coronary heart disease 7	C0010054	19	754	1.8884379471284518e-07	5.6090651558073655e-05	AHSG,ALB,APOA1,APOA2,APOA4,APOC1,APOC3,APOE,ATM,CFH,CST3,F7,FN1,HP,ITGA2,PF4V1,PON1,SCN5A,TTN
199	Acute myocardial ischemia	C0151744	15	484	1.9048744426264363e-07	5.6373937677053825e-05	ALB,APOA1,APOA4,APOC3,APOE,ATM,CFH,DMD,F7,ITGA2,PDE4B,PON1,RYR2,SCN5A,TTN
200	Age-related macular degeneration 2	C0242383	14	423	1.9162121855931247e-07	5.6657223796033995e-05	ALB,APOC1,APOC3,APOE,ATM,CFB,CFD,CFH,CST3,DICER1,HP,PON1,SERPING1,TOMM40
201	Mesangiocapillary glomerulonephritis, type II	C0017662	5	38	1.9458794020543735e-07	5.6940509915014164e-05	ALB,CFH,FN1,KRT5,PON1
202	Kidney Failure, Chronic	C0022661	17	616	1.978644250666406e-07	5.7223796033994334e-05	ADRA1B,AHSG,ALB,APOA1,APOC3,APOE,ATM,CFH,CST3,F7,GSN,HP,ITGA2,KLK3,NPHS1,PON1,TTR
207	Abnormality of the immune system	C4021753	24	1164	2.818614707189582e-07	5.864022662889518e-05	APOA1,APOC2,APOE,ATM,CFB,CFD,CFH,DMD,GJC2,KRT1,KRT10,KRT14,KRT16,KRT5,KRT9,LDB3,NLRC4,NPHS1,PALB2,SCN5A,SERPING1,SETX,SLC25A13,TTN
