DRD2	rs1799732	0.827046546547974	
OPRK1	RLN3	0.8459813396079446	
DRD2	rs4460839	0.827046546547974	
OPRK1	HCAR2	0.8354005520686607	
OPRK1	FPR1	0.8354005520686607	
OPRK1	CCR3	0.8354005520686607	
OPRK1	CXCR6	0.8354005520686607	
OPRK1	TAS2R1	0.8354005520686607	
OPRK1	ADORA3	0.8354005520686607	
OPRK1	CXCL5	0.8407682499807351	
OPRK1	GNAI1	0.8526462282435747	
OPRK1	TAS2R19	0.8354005520686607	
OPRK1	TAS2R42	0.8354005520686607	
OPRK1	APLNR	0.8354005520686607	
OPRK1	CCR6	0.8354005520686607	
OPRK1	GALR1	0.8252219011119977	
OPRK1	CCR10	0.8354005520686607	
rs1800497	ANKK1	0.8187760810824943	
HRH4	rs4483927	0.827046546547974	
OPRK1	SSTR2	0.8354005520686607	
OPRK1	PPY	0.833320481754769	
OPRK1	GRM6	0.8252219011119977	
OPRK1	PTGER3	0.8252219011119977	
OPRK1	TAS2R13	0.8354005520686607	
OPRK1	CHRM4	0.8354005520686607	
OPRK1	TAS2R10	0.8354005520686607	
OPRK1	AGT	0.8407682499807351	
OPRK1	CXCL10	0.8407682499807351	
OPRK1	GNAI2	0.8526462282435747	
OPRK1	RXFP3	0.8354005520686607	
OPRK1	NPY	0.833320481754769	
OPRK1	GALR2	0.8252219011119977	
OPRK1	GABBR1	0.8252219011119977	
OPRK1	TAS2R41	0.8354005520686607	
OPRK1	NPY4R	0.8252219011119977	
OPRK1	TAS2R39	0.8354005520686607	
DRD2	rs2283265	0.827046546547974	
OPRK1	S1PR5	0.8252219011119977	
OPRK1	CXCL11	0.8407682499807351	
OPRK1	HTR1E	0.8354005520686607	
OPRK1	LPAR5	0.8252219011119977	
OPRK1	GNA13	0.792109822701367	
OPRK1	GALR3	0.8252219011119977	
OPRK1	MT-RNR2	0.8459813396079446	
OPRK1	SSTR1	0.8354005520686607	
OPRK1	CHRM2	0.8354005520686607	
OPRK1	S1PR2	0.8252219011119977	
OPRK1	GPR55	0.8354005520686607	
OPRK1	GPR17	0.8252219011119977	
DRD2	rs2734841	0.827046546547974	
OPRK1	CXCL9	0.8407682499807351	
OPRK1	CASR	0.8354005520686607	
DRD2	rs1799978	0.827046546547974	
OPRK1	CCL16	0.8407682499807351	
OPRK1	GRM7	0.8252219011119977	
OPRK1	CXCL12	0.8407682499807351	
OPRK1	CXCR3	0.8354005520686607	
OPRK1	CCL25	0.8407682499807351	
OPRK1	HTR1A	0.8354005520686607	
OPRK1	DRD2	0.8354005520686607	
OPRK1	CCR9	0.8354005520686607	
OPRK1	CCR4	0.8354005520686607	
OPRK1	PYY	0.833320481754769	
OPRK1	BDKRB1	0.8354005520686607	
OPRK1	DRD4	0.8354005520686607	
DRD3	rs167771	0.827046546547974	
OPRK1	HTR1F	0.8354005520686607	
OPRK1	DRD3	0.8354005520686607	
OPRK1	CCL23	0.8407682499807351	
OPRK1	P2RY13	0.8354005520686607	
OPRK1	OPRD1	0.8252219011119977	
