node_name	node_type	
DB00514	drug	
CHRNA4	drug_target	
OPRM1	drug_target	
PGRMC1	drug_target	
CYP3A4	drug_target	
CHRNB4	drug_target	
CYP2E1	drug_target	
CHRNA7	drug_target	
SLC6A4	drug_target	
OPRK1	drug_target	
CYP3A5	drug_target	
SLC6A2	drug_target	
GRIN3A	drug_target	
ABCB1	drug_target	
CYP2C9	drug_target	
CYP2C8	drug_target	
SIGMAR1	drug_target	
CYP2C19	drug_target	
OPRD1	drug_target	
CHRNA3	drug_target	
CYP2B6	drug_target	
CYP2D6	drug_target	
CHRNA2	drug_target	
CHRNB2	drug_target	
Mental disorders	phenotype	
Schizoaffective Disorder	phenotype	
Inflammation	phenotype	
Depressive Disorder	phenotype	
Pain insensitivity	phenotype	
Weight Gain Adverse Event	phenotype	
Substance-Related Disorders	phenotype	
Drug Dependence	phenotype	
Cocaine-Related Disorders	phenotype	
Alcohol abuse	phenotype	
Opiate Addiction	phenotype	
Respiratory Syncytial Virus Infections	phenotype	
Asthma	phenotype	
Bronchiolitis, Viral	phenotype	
Substance Withdrawal Syndrome	phenotype	
Substance addiction and disorders	phenotype	
Heroin Dependence	phenotype	
Alcohol dependence	phenotype	
Substance Use Disorders	phenotype	
Epilepsy, Temporal Lobe	phenotype	
Anxiety Disorders	phenotype	
Pain	phenotype	
Pulmonary Cystic Fibrosis	phenotype	
{Unipolar depression, susceptibility to}, 608516 (3)	phenotype	
Methamphetamine abuse	phenotype	
Unipolar Depression	phenotype	
Major depressive disorder	phenotype	
Obesity	phenotype	
Taste bitter	phenotype	
Nicotine Dependence	phenotype	
Atherosclerosis	phenotype	
Hyperalgesia	phenotype	
Status epilepticus	phenotype	
Pneumonia	phenotype	
Marijuana Abuse	phenotype	
Neuralgia	phenotype	
Cocaine Dependence	phenotype	
Panic disorder syndrome 1 (2)	phenotype	
Liver Diseases	phenotype	
Epilepsy	phenotype	
Drug usage	phenotype	
Chronic pain	phenotype	
Substance abuse problem	phenotype	
Attention deficit hyperactivity disorder	phenotype	
Coronary heart disease 7	phenotype	
Lupus Nephritis	phenotype	
Tardive Dyskinesia	phenotype	
Bipolar affective disorder	phenotype	
Increased body weight	phenotype	
Coronary Artery Disease	phenotype	
Hepatitis C, Chronic	phenotype	
Nausea	phenotype	
Pulmonary Disease, Chronic Obstructive	phenotype	
Orofacial dyskinesia	phenotype	
Juvenile rheumatoid arthritis	phenotype	
Ischemia	phenotype	
Cardiovascular Diseases	phenotype	
Mood Disorders	phenotype	
Hypertension	phenotype	
Personality disorder	phenotype	
Endometriosis	phenotype	
Psychoses, Substance-Induced	phenotype	
Arteriosclerosis	phenotype	
Hepatitis, Autoimmune	phenotype	
Memory Disorders	phenotype	
Anorexia nervosa 1	phenotype	
