node_name	node_type	
DB01242	drug	
SLC6A2	drug_target	
HTR2B	drug_target	
CYP1A2	drug_target	
CYP2D6	drug_target	
CYP3A4	drug_target	
ABCB1	drug_target	
ALB	drug_target	
SLC6A4	drug_target	
HTR2A	drug_target	
HTR2C	drug_target	
GSTP1	drug_target	
CYP2C19	drug_target	
Inflammation	phenotype	
Pain	phenotype	
Depressive Disorder	phenotype	
Coronary heart disease 7	phenotype	
Anxiety Disorders	phenotype	
Panic disorder 1	phenotype	
Alzheimer Disease	phenotype	
Bradycardia	phenotype	
Major depressive disorder	phenotype	
Hypotension	phenotype	
Panic disorder syndrome 1 (2)	phenotype	
Female hypogonadism	phenotype	
Asthma	phenotype	
Essential hypertension	phenotype	
Obesity	phenotype	
Myocardial Infarction	phenotype	
Hypertension	phenotype	
Impotence	phenotype	
Acute myocardial ischemia	phenotype	
Diabetes mellitus type 2	phenotype	
Obstructive sleep apnea	phenotype	
Left ventricular hypertrophy	phenotype	
Hyperalgesia	phenotype	
Mental disorders	phenotype	
Substance Withdrawal Syndrome	phenotype	
Abnormality of the pituitary gland	phenotype	
Mood Disorders	phenotype	
Heart Failure	phenotype	
{Unipolar depression, susceptibility to}, 608516 (3)	phenotype	
Kidney Failure, Chronic	phenotype	
Congestive heart failure	phenotype	
Atherosclerosis	phenotype	
Generalized joint laxity	phenotype	
Cardiovascular Diseases	phenotype	
Coronary Artery Disease	phenotype	
Acute kidney injury	phenotype	
Methamphetamine abuse	phenotype	
Irritable bowel syndrome with diarrhea	phenotype	
Unipolar Depression	phenotype	
Hypogonadism with anosmia	phenotype	
Acute postoperative pain	phenotype	
body mass	phenotype	
Erectile abnormalities	phenotype	
Acute myocardial infarction	phenotype	
Hyperlipidemia, combined, 1	phenotype	
Alcohol dependence	phenotype	
Hereditary pancreatitis	phenotype	
Hypoplasia of the uterus	phenotype	
Migraine Disorders	phenotype	
Decreased testosterone in males	phenotype	
Drug Eruptions	phenotype	
Migraine with aura	phenotype	
Sparse body hair	phenotype	
Chronic schizophrenia	phenotype	
Hypoparathyroidism - autosomal dominant	phenotype	
Dyskinesia, Drug-Induced	phenotype	
Polydipsia	phenotype	
Secondary amenorrhea	phenotype	
Male hypogonadism	phenotype	
Decreased serum testosterone level	phenotype	
Arteriosclerosis	phenotype	
Pulmonary hypertension, neonatal, susceptibility to	phenotype	
Schizophrenia	phenotype	
Breast hypoplasia	phenotype	
Non-obstructive azoospermia	phenotype	
Diabetes Mellitus, Type 1	phenotype	
