rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
233	Inflammation	C0021368	43	647	5.552047710466468e-11	4.755102040816327e-05	ABCB1,AGT,AHSG,APOA1,APOA2,APOA4,APOC1,APOC3,APOE,APP,BDKRB1,BDKRB2,CCK,CFH,CST3,CYP2C19,CYP2D6,CYP3A4,EDN1,EDN2,F2,F2R,F2RL1,F7,FN1,GAST,GHRL,GSTP1,HP,HRH1,HTR2A,KNG1,LTB4R,NPFF,OXT,PRSS3,PTGFR,SAA1,SERPING1,SLC6A4,TAC1,TACR1,TACR3
234	Pain	C0030193	40	628	6.039546640579374e-11	4.775510204081633e-05	ABCB1,ADRA1A,ALB,BDKRB1,BDKRB2,CASR,CCK,CCKBR,CHRM1,CYP2D6,CYSLTR2,DMD,EDN1,EDN3,EDNRB,F2RL1,GABBR1,GHSR,GNA11,GNAQ,GSTP1,HCRT,HRH1,HTR2A,HTR2C,KNG1,NLRC4,NTSR1,OXT,PROKR1,SAA1,SERPING1,SLC6A4,SPAST,TAC1,TACR1,TACR3,TRAPPC11,TRH,TTN
235	Depressive Disorder	C0011581	34	543	8.05191469055444e-11	4.795918367346939e-05	ABCB1,AGT,ALB,APOA4,APOE,ATM,AVPR1B,CYP1A2,CYP2C19,CYP2D6,F2R,F2RL3,GAST,GHRL,GNB1,GRAP2,GRM1,GRM5,HCRT,HP,HTR2A,HTR2C,LPAR1,OXT,OXTR,PDE4B,PMCH,SLC6A2,SLC6A4,TAC1,TACR3,TOMM40,TRH,TTR
236	Coronary heart disease 7	C0010054	45	754	8.151945785073167e-11	4.816326530612245e-05	ABCB1,AGT,AHSG,ALB,APOA1,APOA2,APOA4,APOC1,APOC3,APOE,ATM,BDKRB1,BDKRB2,CASR,CFH,CST3,CYP2C19,CYP2D6,CYP3A4,CYSLTR1,EDN1,EDNRA,F2,F2R,F2RL3,F7,FN1,GCG,GHRL,HP,HTR2A,ITGA2,KISS1,KNG1,NPFFR2,OPN4,P2RY1,PF4V1,SAA1,SCN5A,SLC6A4,TTN,UTS2,UTS2B,UTS2R
239	Anxiety Disorders	C0003469	32	383	8.46648307017972e-11	4.877551020408163e-05	ABCB1,ADRA1A,AGT,APOE,APP,AVPR1A,AVPR1B,CCK,CCKAR,CCKBR,CYP2C19,CYP2D6,CYP3A4,CYSLTR2,EDNRA,GNB1,GRM5,GSTP1,HTR2A,HTR2C,KLK3,LPAR1,LPAR2,NPS,NPSR1,OXT,OXTR,PLAG1,SLC6A2,SLC6A4,TAC1,TACR1
240	Panic disorder 1	C1868649	16	80	8.656175776167174e-11	4.897959183673469e-05	AGT,AVPR1B,BDKRB2,CCK,CCKAR,CCKBR,GRP,GRPR,HCRT,HP,HTR2A,NPS,NPSR1,SLC6A2,SLC6A4,TACR1
241	Alzheimer Disease	C0002395	67	1699	8.897205194813296e-11	4.9183673469387754e-05	ABCB1,ADRA1A,ADRA1D,AGT,AHSG,ALB,APOA1,APOC1,APOC2,APOC3,APOE,APP,ATM,BDKRB2,CASR,CFB,CFH,CHRM1,CST3,CTSL,CYP2D6,EDN1,EDNRA,EDNRB,F2,F2R,F2RL3,F7,FN1,GABBR1,GFAP,GRAP2,GRM5,GRPR,GSN,GSTP1,HCRT,HCRTR2,HP,HTR2A,HTR2C,ITGA2,KCNMA1,KLK3,KNG1,KRT14,LTB4R,MGST3,MLN,NMU,NPS,NTS,NTSR1,P2RY1,P2RY2,PCED1B,PTGER1,PTGFR,SAA1,SERPING1,SH3BP5,SLC6A4,SPAST,TAC1,TOMM40,TTR,UTS2B
242	Bradycardia	C0428977	14	53	8.986145161316017e-11	4.938775510204082e-05	AGT,CYP2D6,EDN1,EDN2,EDN3,GCG,GNRH1,KNG1,NTS,SCN5A,TAC1,TACR1,TRH,UTS2
243	Major depressive disorder	C1269683	33	489	9.155587399334308e-11	4.9591836734693875e-05	ABCB1,ADRA1A,APOA1,APOA4,APOE,APP,AVPR1B,BDKRB2,CCKAR,CHRM3,CYP1A2,CYP2C19,CYP2D6,GABBR1,GFAP,GRM5,HCRT,HP,HTR2A,HTR2B,HTR2C,ITIH1,NTSR1,OXT,OXTR,PDE4B,PROK2,PROKR2,SLC6A2,SLC6A4,TAC1,TOMM40,TRH
244	Hypotension	C0020649	21	129	9.333467332339751e-11	4.979591836734694e-05	ADRA1A,ADRA1B,AGT,ALB,BDKRB2,CASR,EDN1,EDN2,EDN3,GCG,GHRL,GNA11,HRH1,KNG1,OXT,PTAFR,SAA1,TAC1,TACR1,TACR3,TTR
245	Panic disorder syndrome 1 (2)	C0030319	17	115	9.558087654681913e-11	5e-05	AGT,AVPR1A,AVPR1B,BDKRB2,CCK,CCKAR,CCKBR,GRP,GRPR,HCRT,HP,HTR2A,NPS,NPSR1,SLC6A2,SLC6A4,TACR1
246	Female hypogonadism	C0271578	9	25	9.571565762200862e-11	5.020408163265306e-05	ATM,GNRH1,GNRHR,KISS1,KISS1R,PROK2,PROKR2,TAC3,TACR3
247	Asthma	C0004096	61	1454	9.60773682834315e-11	5.040816326530612e-05	ABCB1,ADRA1A,ADRA1B,ADRA1D,AGT,APOA1,APOE,APP,ATM,BDKRB1,BDKRB2,CCL23,CHRM1,CHRM3,CRB1,CYP1A2,CYP2C19,CYP2D6,CYP3A4,CYSLTR1,CYSLTR2,EDN1,EDNRA,EDNRB,F2R,F2RL1,FN1,GHRL,GNB1,GPR65,GPRC6A,GRM1,GRP,GSN,GSTP1,HP,HRH1,HTR2A,KNG1,LAT,LPAR2,LPAR3,LTB4R,LTB4R2,NPS,NPSR1,OXTR,PCDH1,PDE4B,PMCH,PPBP,PTGER1,SERPING1,ST13,TAC1,TAC3,TACR1,TACR2,TACR3,UTS2,XCL1
248	Essential hypertension	C0085580	26	305	9.762679553659837e-11	5.061224489795919e-05	ABCB1,ADRA1A,ADRA1B,ADRA1D,AGT,ALB,APOE,ATM,AVPR1A,BDKRB1,BDKRB2,CYP2D6,EDN1,EDN2,EDNRA,GCGR,HP,HTR2A,KCNMA1,KNG1,LPAR1,LPAR2,P2RY2,PTGFR,TRHR,UTS2
