Gene	CUI	Phenotype	Source Databases	
APOA1	C0947622	Cholecystolithiasis	DisGeNet	
APOA4	C0947622	Cholecystolithiasis	DisGeNet	
APOC1	C0947622	Cholecystolithiasis	DisGeNet	
APOC3	C0947622	Cholecystolithiasis	DisGeNet	
APOE	C0947622	Cholecystolithiasis	DisGeNet	
CYP1A1	C0947622	Cholecystolithiasis	DisGeNet	
ESR1	C0947622	Cholecystolithiasis	DisGeNet	
ESR2	C0947622	Cholecystolithiasis	DisGeNet	
FABP6	C0947622	Cholecystolithiasis	DisGeNet	
SLCO1A2	C0947622	Cholecystolithiasis	DisGeNet	
SLCO1B1	C0947622	Cholecystolithiasis	DisGeNet	
TTR	C0947622	Cholecystolithiasis	DisGeNet	
UGT1A	C0947622	Cholecystolithiasis	DisGeNet	
UGT1A1	C0947622	Cholecystolithiasis	DisGeNet	
UGT1A6	C0947622	Cholecystolithiasis	DisGeNet	
ABCG2	C0008350	Cholelithiasis	DisGeNet	
APOA1	C0008350	Cholelithiasis	DisGeNet	
APOA4	C0008350	Cholelithiasis	DisGeNet	
APOC1	C0008350	Cholelithiasis	DisGeNet	
APOC3	C0008350	Cholelithiasis	DisGeNet	
APOE	C0008350	Cholelithiasis	DisGeNet	
CYP1A1	C0008350	Cholelithiasis	DisGeNet	
ESR1	C0008350	Cholelithiasis	DisGeNet	
ESR2	C0008350	Cholelithiasis	DisGeNet	
FABP6	C0008350	Cholelithiasis	DisGeNet	
SLCO1A2	C0008350	Cholelithiasis	DisGeNet	
SLCO1B1	C0008350	Cholelithiasis	DisGeNet	
TTR	C0008350	Cholelithiasis	DisGeNet	
UGT1A	C0008350	Cholelithiasis	DisGeNet	
UGT1A1	C0008350	Cholelithiasis	DisGeNet,PheGenI	
UGT1A10	C0008350	Cholelithiasis	PheGenI	
UGT1A6	C0008350	Cholelithiasis	DisGeNet,PheGenI	
UGT1A7	C0008350	Cholelithiasis	PheGenI	
UGT1A8	C0008350	Cholelithiasis	PheGenI	
UGT1A9	C0008350	Cholelithiasis	PheGenI	
ABCB1	C0020473	Hyperlipidemia, combined, 1	DisGeNet	
ALB	C0020473	Hyperlipidemia, combined, 1	DisGeNet,HumPhenOnt	
APOA1	C0020473	Hyperlipidemia, combined, 1	DisGeNet	
APOA2	C0020473	Hyperlipidemia, combined, 1	DisGeNet	
APOA4	C0020473	Hyperlipidemia, combined, 1	DisGeNet	
APOC1	C0020473	Hyperlipidemia, combined, 1	DisGeNet	
APOC2	C0020473	Hyperlipidemia, combined, 1	DisGeNet,HumPhenOnt	
APOC3	C0020473	Hyperlipidemia, combined, 1	DisGeNet,HumPhenOnt	
APOE	C0020473	Hyperlipidemia, combined, 1	DisGeNet,HumPhenOnt	
CDCP1	C0020473	Hyperlipidemia, combined, 1	DisGeNet	
CYP2C19	C0020473	Hyperlipidemia, combined, 1	DisGeNet	
CYP2C8	C0020473	Hyperlipidemia, combined, 1	DisGeNet	
CYP2C9	C0020473	Hyperlipidemia, combined, 1	DisGeNet	
CYP3A4	C0020473	Hyperlipidemia, combined, 1	DisGeNet	
CYP3A5	C0020473	Hyperlipidemia, combined, 1	DisGeNet	
ESR1	C0020473	Hyperlipidemia, combined, 1	DisGeNet	
ESR2	C0020473	Hyperlipidemia, combined, 1	DisGeNet	
F7	C0020473	Hyperlipidemia, combined, 1	DisGeNet	
FABP2	C0020473	Hyperlipidemia, combined, 1	DisGeNet	
HP	C0020473	Hyperlipidemia, combined, 1	DisGeNet	
