rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
13	Memory Loss	C0002622	4	61	1.0756768809017103e-09	1.3499480789200415e-05	APP,GNAI1,GNAI3,POMC
14	Asthma	C0004096	9	1454	3.7075940428898946e-08	1.4537902388369679e-05	ANXA1,APP,CCL23,CXCL6,GABBR2,GNB1,PMCH,POMC,PPBP
33	Memory impairment	C0233794	4	255	1.2929095158931148e-06	3.426791277258567e-05	ANXA1,APP,GABBR1,POMC
34	Major depressive disorder	C1269683	5	489	1.4536122392438955e-06	3.530633437175494e-05	APP,GABBR1,GABBR2,GNAI3,POMC
35	Pituitary dependent hypercortisolism	C0221406	2	29	1.4702493779106263e-06	3.6344755970924196e-05	GNAI2,POMC
36	Neoplasm of the adrenal gland	C0001624	3	111	1.5366020957863213e-06	3.7383177570093454e-05	GNAI2,PMCH,POMC
44	Niemann-Pick disease, type C	C0220756	2	32	1.992761657465536e-06	4.569055036344756e-05	ANXA1,APP
61	Acth-Independent Macronodular Adrenal Hyperplasia	C1857451	2	40	3.9535422289294075e-06	6.334371754932503e-05	GNAI2,POMC
62	Hyperplasia	C0020507	3	143	4.21685368068303e-06	6.438213914849429e-05	POMC,RLN3,SAA1
63	Hypothyroidism	C0020676	4	341	5.353520274420376e-06	6.542056074766355e-05	ANXA1,APP,POMC,SAA1
64	Pituitary corticotropic cell adenoma	C1306214	2	45	5.66411827562785e-06	6.645898234683282e-05	GNAI2,POMC
75	Inflammation	C0021368	5	647	7.2889850467605655e-06	7.78816199376947e-05	ANXA1,APP,CXCL6,POMC,SAA1
76	Encephalitis	C0014038	3	167	7.797341794790746e-06	7.892004153686396e-05	APP,GABBR1,POMC
95	Bradycardia	C0428977	2	53	9.313586730508305e-06	9.865005192107997e-05	GNAI2,POMC
96	Nausea	C0027497	2	54	9.856520990059181e-06	9.968847352024921e-05	POMC,SAA1
97	Necrosis	C0027540	2	56	1.1004343520748527e-05	0.00010072689511941849	APP,POMC
109	Unipolar Depression	C0041696	4	406	1.24641657807123e-05	0.00011318795430944965	APP,GABBR1,GABBR2,POMC
110	Cowden syndrome 1	C0018553	2	59	1.2886205725259892e-05	0.00011422637590861889	APP,POMC
