rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
26	Substance Use Disorders	C0038586	12	31	0.0	4.739336492890996e-06	ALB,AVPR1A,CNR1,DRD2,DRD3,DRD4,HTR1A,HTR1B,HTR2A,NPY,OPRK1,POMC
55	Taste bitter	C0235290	14	30	0.0	1.002551950419249e-05	ACKR3,ADRA1A,ADRA2B,CXCR6,CYSLTR2,EDNRA,GPBAR1,GPRC6A,LPAR2,LPAR3,OXER1,SSTR4,TAS2R16,TAS2R38
260	Inflammatory pain	C0234251	14	58	1.1554091017274004e-11	4.739336492890995e-05	ACKR3,ADRA1A,ADRA2B,AVPR1A,BDKRB1,CRH,CXCR6,CYSLTR2,EDNRA,F2RL1,LPAR2,P2RY12,PTGER4,SSTR4
261	Impotence	C0242350	20	126	1.202615784734462e-11	4.757564710171346e-05	AGT,CNR1,CXCR3,DRD2,EDN1,EDNRA,FSHR,GNRH1,GNRHR,KCNMA1,KISS1,KISS1R,P2RY1,P2RY2,PROK2,PROKR2,PTAFR,TAC3,TACR3,VIP
262	Mental disorders	C0004936	58	439	1.2110312752611208e-11	4.775792927451696e-05	ABCB1,ADCYAP1,ADCYAP1R1,ADRA2C,ANKK1,APOE,BDKRB1,BDKRB2,CALCA,CCK,CHRM4,CNR1,CNR2,CORT,CRH,CRHR1,DRD2,DRD3,DRD4,DRD5,F2RL3,GABBR1,GALR1,GALR3,GFAP,GNRHR2,GPBAR1,GPRC6A,GRM5,GRM7,GRM8,GRP,GRPR,HCRTR1,HTR1A,HTR1B,HTR2A,HTR2C,HTR5A,HTR7,LPAR3,MCHR2,MTNR1B,NPY,NTSR1,OPRK1,OXER1,OXT,OXTR,PDYN,POMC,PTH,SCT,SSTR5,TAC1,TACR1,TRH,VIP
263	Schizoaffective Disorder	C0036337	18	81	1.3997580872171511e-11	4.794021144732045e-05	ABCB1,ACKR3,ADRA1A,ADRA2B,CXCR6,CYSLTR2,DRD2,DRD3,DRD4,DRD5,EDNRA,GRM4,HTR1B,HTR2A,LPAR2,NPY,SST,SSTR4
264	Inflammation	C0021368	80	647	1.4527601344127561e-11	4.8122493620123954e-05	ABCB1,ADCYAP1,ADM,ADORA1,ADRB3,AGT,AHSG,ANXA1,APLN,APOC1,APOE,APP,BDKRB1,BDKRB2,C3,C3AR1,C5,C5AR1,CALCA,CCK,CCL19,CCL20,CCL21,CCL5,CCR2,CCR3,CCR5,CCR6,CCR7,CCR8,CNR1,CNR2,CRH,CRHR1,CST3,CXCL1,CXCL10,CXCL11,CXCL12,CXCL16,CXCL2,CXCL6,CXCL8,CXCR1,CXCR2,CXCR3,CYP3A4,EDN1,EDN2,F2,F2R,F2RL1,FPR1,FPR2,GAL,GAST,GHRL,HP,HRH1,HTR2A,KNG1,LTB4R,NPFF,NPY5R,OXT,PF4,POMC,PRSS3,PTGDR2,PTGER2,PTGER3,PTGER4,PTGFR,SAA1,SERPING1,TAC1,TACR1,TACR3,TSHR,VIP
265	Ischemia	C0022116	53	647	1.4527823388732486e-11	4.8304775792927454e-05	ADCYAP1,ADM,ADORA1,ADORA2B,ADORA3,ADRB3,AGT,AGTR2,ALB,ANXA1,APLNR,APOE,APP,C5,C5AR1,CALCA,CALCRL,CCR5,CNR2,CXCL10,CXCL12,CXCL16,CXCL2,CXCL8,CXCR2,CXCR3,CXCR4,DRD2,EDN1,EDNRB,F2,F2R,F2RL1,GFAP,GPBAR1,GPER1,GPR17,GPRC6A,HTR1B,KCNMA1,LPAR3,NPY,NPY2R,OXER1,OXT,P2RY1,POMC,S1PR1,S1PR3,SCN5A,SLC1A5,UTS2,VIP
266	Weight Gain Adverse Event	C2911647	39	151	1.534716798090585e-11	4.8487057965730955e-05	ABCB1,ADRA2A,ADRB3,ANKK1,APOE,CCKAR,CHRM1,CHRM3,CHRM4,CHRM5,CNR1,DRD1,DRD2,DRD3,DRD4,DRD5,GRM1,GRM2,GRM4,GRM5,GRM6,GRM7,GRM8,HRH1,HRH2,HRH3,HRH4,HTR1A,HTR1B,HTR1D,HTR1E,HTR1F,HTR2A,HTR2B,HTR2C,HTR4,HTR5A,HTR6,HTR7
267	Pituitary adenoma	C0032000	34	286	1.5435652755968476e-11	4.8669340138534456e-05	ACKR3,CASR,CGA,CRH,CRHR1,CXCL12,CXCL8,CXCR4,DRD2,FSHB,FSHR,GAL,GHRH,GHRHR,GHRL,GHSR,GNAS,GNAZ,GNRH1,GNRHR,KISS1,KISS1R,MC2R,NPY,NTS,NTSR2,POMC,SST,SSTR1,SSTR2,SSTR3,SSTR5,TRH,TRHR
268	Cocaine Dependence	C0600427	14	56	1.8862356121474022e-11	4.8851622311337956e-05	ABCB1,ANKK1,CNR1,DRD1,DRD2,DRD3,HTR2A,HTR2C,NPY,NPY2R,OPRD1,OPRK1,PDYN,TACR3
269	Drug Dependence	C1510472	16	66	2.0605850359345368e-11	4.903390448414146e-05	ANKK1,CNR1,CRHR1,DRD1,DRD2,DRD3,GAL,GCG,HTR1B,HTR2C,OPRD1,OPRK1,OPRL1,PENK,PNOC,POMC
270	Status epilepticus	C0038220	25	185	2.3533397452979443e-11	4.921618665694495e-05	ABCB1,ADRA1D,CCR10,CCR2,CCR3,CCR5,CCR7,CCR8,CCR9,CNR1,CRH,CXCL1,CXCL12,GRM1,GRM5,HRH3,KCNMA1,NPY,SPAST,SST,SSTR1,SSTR2,SSTR3,SSTR4,SSTR5
271	Hereditary pancreatitis	C0238339	41	377	2.418243383317531e-11	4.939846882974845e-05	ABCB1,ADCYAP1,ADM,ALB,APOE,CASR,CCKBR,CCL20,CCL28,CCR6,CXCL1,CXCL10,CXCL12,CXCL5,CXCL6,CXCL8,CXCR1,CXCR2,CXCR3,CXCR4,EDN1,F2RL1,GAST,GCG,GIP,GNAI2,HP,KLK3,MGST1,NTS,NTSR1,P2RY6,PLAG1,PRSS3,PTHLH,SCT,TAC1,TACR1,TACR2,TACR3,TSC22D1
272	Pulmonary Disease, Chronic Obstructive	C0024115	38	377	2.418554245764426e-11	4.958075100255195e-05	ACKR3,ADORA1,ADRA1A,ADRA2B,ANXA1,BDKRB2,C3AR1,C5AR1,CCL5,CCR1,CCR3,CCR5,CXCL1,CXCL10,CXCL2,CXCL5,CXCL8,CXCR1,CXCR2,CXCR3,CXCR4,CXCR6,CYSLTR2,EDN1,EDNRA,EDNRB,F2,F2R,F2RL1,GSN,HTR4,KLK3,LPAR2,LPAR6,NPSR1,PTH1R,PTHLH,SSTR4
276	Opiate Addiction	C0524662	17	40	2.527078546421535e-11	5.030987969376595e-05	ABCB1,ANKK1,CRH,DRD1,DRD2,DRD3,DRD4,GAL,GRM6,GRM8,OPN4,OPRD1,OPRK1,OPRL1,PDYN,PENK,POMC
277	Acth-Independent Macronodular Adrenal Hyperplasia	C1857451	14	40	2.5275004311708926e-11	5.049216186656945e-05	ADRA2A,EDNRA,GIP,GIPR,GNAI2,GNAS,GPBAR1,GPRC6A,HTR4,LPAR3,MC2R,MLN,OXER1,POMC
278	Liver Diseases	C0023895	43	586	2.6759594540237686e-11	5.067444403937295e-05	ABCB1,ADRA1D,ADRB3,AGT,ALB,ANXA1,APOE,CCK,CCL16,CCL20,CCL5,CCR1,CCR2,CCR5,CCR6,CNR1,CNR2,CST3,CXCL1,CXCL10,CXCL12,CXCL16,CXCL2,CXCL8,CXCL9,CXCR4,CXCR6,CYP1A2,CYP3A4,EDN1,F2,GCG,GIP,GNAI2,GNAS,IAPP,LTB4R,NPY1R,NPY5R,PF4,PMCH,SLC25A13,VIPR1
279	Obesity, severe, 601665 (3)	C0028756	20	131	2.783928643168565e-11	5.085672621217645e-05	ADRA2A,ADRB1,ADRB3,AGT,APOE,CNR1,DRD2,GHRL,GNAS,KCNMA1,MC2R,MC3R,MC5R,MCHR2,NPY,NPY2R,OXT,POMC,PPY,PYY
