rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
13	Memory Loss	C0002622	4	61	8.009147789422855e-10	1.3541666666666668e-05	APP,GNAI1,GNAI3,POMC
14	Asthma	C0004096	9	1454	1.953960226952489e-08	1.4583333333333333e-05	ANXA1,APP,CCL23,CXCL6,GABBR2,GNB1,PMCH,POMC,PPBP
33	Memory impairment	C0233794	4	255	9.77615871589066e-07	3.4375e-05	ANXA1,APP,GABBR1,POMC
34	Major depressive disorder	C1269683	5	489	1.0342116933959034e-06	3.541666666666667e-05	APP,GABBR1,GABBR2,GNAI3,POMC
35	Neoplasm of the adrenal gland	C0001624	3	111	1.2333588076396396e-06	3.6458333333333336e-05	GNAI2,PMCH,POMC
36	Pituitary dependent hypercortisolism	C0221406	2	29	1.2506659892164151e-06	3.75e-05	GNAI2,POMC
44	Niemann-Pick disease, type C	C0220756	2	32	1.6952633854483423e-06	4.5833333333333334e-05	ANXA1,APP
61	Acth-Independent Macronodular Adrenal Hyperplasia	C1857451	2	40	3.3641539337603277e-06	6.354166666666666e-05	GNAI2,POMC
62	Hyperplasia	C0020507	3	143	3.3881818158887356e-06	6.458333333333334e-05	POMC,RLN3,SAA1
63	Hypothyroidism	C0020676	4	341	4.059380090959408e-06	6.562500000000001e-05	ANXA1,APP,POMC,SAA1
64	Pituitary corticotropic cell adenoma	C1306214	2	45	4.820427786267345e-06	6.666666666666667e-05	GNAI2,POMC
75	Inflammation	C0021368	5	647	5.213542654147751e-06	7.8125e-05	ANXA1,APP,CXCL6,POMC,SAA1
76	Encephalitis	C0014038	3	167	6.269711520401344e-06	7.916666666666666e-05	APP,GABBR1,POMC
95	Bradycardia	C0428977	2	53	7.928171132709494e-06	9.895833333333333e-05	GNAI2,POMC
96	Nausea	C0027497	2	54	8.39055787260623e-06	0.0001	POMC,SAA1
97	Necrosis	C0027540	2	56	9.368168407908328e-06	0.00010104166666666667	APP,POMC
98	Unipolar Depression	C0041696	4	406	9.471133080141136e-06	0.00010208333333333334	APP,GABBR1,GABBR2,POMC
110	Cowden syndrome 1	C0018553	2	59	1.0971244712498773e-05	0.00011458333333333333	APP,POMC
111	Hypertension	C0020538	7	1647	1.1476834878121345e-05	0.000115625	ANXA1,APP,GABBR1,GNAI2,POMC,PPBP,SAA1
117	Attention Deficit Disorder	C0041671	2	66	1.5392595629437622e-05	0.000121875	APP,POMC
118	Bronchiolitis, Viral	C0006274	3	211	1.5769830034595422e-05	0.00012291666666666665	CCL23,CXCL6,PPBP
124	Plaque, Atherosclerotic	C0011389	3	226	2.064888989361524e-05	0.00012916666666666667	APP,GNAI1,SAA1
131	Substance Withdrawal Syndrome	C0038587	2	80	2.7455897607109314e-05	0.00013645833333333332	GNAI1,POMC
139	Cerebral Hemorrhage	C2937358	3	246	2.8778261498052515e-05	0.00014479166666666669	ANXA1,APP,POMC
145	Schizophrenia	C0036341	7	1947	3.888225170678439e-05	0.00015104166666666665	ANXA1,APP,GABBR1,GABBR2,GNAI2,GNB1,POMC
152	Neuralgia	C0027796	2	94	4.4501149697007136e-05	0.00015833333333333332	GABBR1,POMC
153	body mass	C0518010	2	94	4.4501149697007136e-05	0.00015937499999999998	PMCH,POMC
158	Methicillin resistant Staphylococcus aureus	C0343401	2	97	4.8879737117757394e-05	0.00016458333333333334	POMC,PPBP
165	Respiratory Syncytial Virus Infections	C0035235	3	299	6.15282395194372e-05	0.000171875	CCL23,CXCL6,PPBP
172	Fragile X syndrome	C0016667	2	110	7.111442904794707e-05	0.00017916666666666667	ANXA1,APP
173	Nicotine Dependence	C0028043	2	113	7.704133071262387e-05	0.00018020833333333333	GABBR1,GABBR2
174	Abnormality of adrenal physiology	C4023212	2	113	7.704133071262387e-05	0.00018125	POMC,SAA1
175	Adrenal insufficiency	C0001623	2	114	7.908642417897571e-05	0.00018229166666666665	POMC,SAA1
183	Metabolic Syndrome X	C0524620	4	638	8.229611143095727e-05	0.00019062499999999998	APP,GNAI2,GNAT3,POMC
184	Cocaine-Related Disorders	C0236736	2	117	8.54340881502047e-05	0.00019166666666666667	GABBR1,POMC
194	Malnutrition	C0162429	2	122	9.673820099664887e-05	0.00020208333333333333	POMC,SAA1
200	Hepatitis, Autoimmune	C0241910	2	123	9.911017425623392e-05	0.00020833333333333335	APP,POMC
206	Amyloidosis	C0002726	2	129	0.00011414307284129954	0.00021458333333333334	APP,SAA1
207	Hypotension	C0020649	2	129	0.00011414307284129954	0.00021562500000000002	POMC,SAA1
226	Hyperthyroidism	C0020550	2	141	0.00014851307021712667	0.00023541666666666668	ANXA1,APP
227	Mild cognitive impairment	C1270972	2	141	0.00014851307021712667	0.00023645833333333334	APP,SAA1
228	Venous thrombosis	C0042487	2	142	0.00015164728477323752	0.0002375	CXCL6,SAA1
229	Anxiety Disorders	C0003469	3	383	0.00015993100233313573	0.0002385416666666667	APP,GNB1,POMC
230	Achalasia	C0014848	1	26	0.0001677764897636269	0.00023958333333333335	POMC
231	Congenital adrenal hypoplasia, X-linked	C0220766	1	26	0.0001677764897636269	0.000240625	POMC
232	Malignant neoplasm of adrenal cortex	C0346402	1	26	0.0001677764897636269	0.00024166666666666667	POMC
233	Peroxisome biogenesis disorders	C1832200	1	26	0.0001677764897636269	0.00024270833333333333	APP
234	 Lissencephaly, X-linked 2, 300215 (3)	C1848199	1	26	0.0001677764897636269	0.00024375	ANXA1
235	Tachycardia	C3827868	2	149	0.00017479910418083389	0.00024479166666666665	APP,GNAI2
236	Fetal Alcohol Syndrome	C0015923	1	27	0.00018111836836076645	0.0002458333333333333	POMC
237	Phenylketonuria	C0031485	1	27	0.00018111836836076645	0.000246875	APP
238	Lobar Pneumonia	C0032300	1	27	0.00018111836836076645	0.0002479166666666667	PPBP
239	Uveitis	C0042164	2	154	0.00019266884807689344	0.00024895833333333334	ANXA1,POMC
240	Adrenal Gland Hyperfunction	C0001622	1	28	0.00019496425393705774	0.00025	POMC
241	Hereditary Sensory Autonomic Neuropathy, Type 1	C0020071	1	28	0.00019496425393705774	0.00025104166666666667	GABBR2
242	Sexually Transmitted Diseases	C0036916	1	28	0.00019496425393705774	0.0002520833333333333	ANXA1
243	Cryopyrin-Associated Periodic Syndromes	C2316212	1	28	0.00019496425393705774	0.000253125	SAA1
244	Femur Head Necrosis	C0015814	1	29	0.0002093134399434593	0.00025416666666666665	POMC
245	Chondrocalcinosis	C0553730	1	29	0.0002093134399434593	0.0002552083333333333	POMC
246	Cupped ear	C1533124	1	29	0.0002093134399434593	0.00025624999999999997	GNAI3
247	Progressive Neoplastic Disease	C0677932	2	161	0.0002196208202852601	0.00025729166666666663	APP,POMC
248	Progressive cGVHD	C3539781	2	161	0.0002196208202852601	0.00025833333333333334	APP,POMC
249	Abnormality of the adrenal glands	C4021794	2	161	0.0002196208202852601	0.000259375	POMC,SAA1
250	Parkinson Disease	C0030567	4	789	0.00022266445530338963	0.0002604166666666667	APP,GABBR2,GNAI3,POMC
251	Isolated somatotropin deficiency	C3714796	1	30	0.00022416516434498046	0.0002614583333333334	POMC
252	Abnormality of thyroid physiology	C0857576	2	164	0.00023188155141729005	0.00026250000000000004	POMC,SAA1
253	Substance Use Disorders	C0038586	1	31	0.00023951883418871223	0.0002635416666666667	POMC
254	Central hypothyroidism	C0271801	1	31	0.00023951883418871223	0.00026458333333333336	POMC
255	Overfolded helix	C1837731	1	31	0.00023951883418871223	0.000265625	GNAI3
256	Neoplasm of the thymus	C3714644	1	31	0.00023951883418871223	0.0002666666666666667	POMC
257	Rheumatoid arthritis	C0003873	6	1856	0.00024075625182018445	0.00026770833333333334	ANXA1,APP,CCL23,CXCL6,POMC,SAA1
258	Hepatic steatosis	C0015695	3	427	0.00024240974699929474	0.00026875	GNAI2,POMC,SAA1
259	Isolated growth hormone deficiency type 1B	C0013338	1	32	0.0002553737450836646	0.00026979166666666666	POMC
260	{?Amyloidosis, secondary, susceptibility to} (1)	C0221014	1	32	0.0002553737450836646	0.0002708333333333333	SAA1
261	Familial Alzheimer Disease (FAD)	C0276496	1	32	0.0002553737450836646	0.000271875	APP
262	3 beta-Hydroxysteroid dehydrogenase deficiency	C1291311	1	32	0.0002553737450836646	0.00027291666666666664	POMC
263	Normal pressure hydrocephalus	C0020258	1	33	0.0002717292481526634	0.00027395833333333336	APP
264	Carney complex	C0406810	1	33	0.0002717292481526634	0.000275	POMC
