node_name	node_type	
DB01050	drug	
CYP2C8	drug_target	
SLC22A8	drug_target	
SLCO2B1	drug_target	
ALB	drug_target	
CFTR	drug_target	
ABCB1	drug_target	
CYP2C19	drug_target	
PTGS2	drug_target	
UGT1A9	drug_target	
ABCC1	drug_target	
CYP2C9	drug_target	
PTGS1	drug_target	
UGT2B4	drug_target	
PLAT	drug_target	
SLCO1A2	drug_target	
UGT1A3	drug_target	
ABCC4	drug_target	
THBD	drug_target	
SLC22A6	drug_target	
PPARG	drug_target	
UGT2B7	drug_target	
SLC22A11	drug_target	
BCL2	drug_target	
FABP2	drug_target	
UGT1A1	drug_target	
Cholelithiasis	phenotype	
Cholecystolithiasis	phenotype	
Hyperlipidemia, combined, 1	phenotype	
Acute kidney injury	phenotype	
Anemia, Sickle Cell	phenotype	
Hypercholesterolemia, autosomal dominant, type B	phenotype	
Acute Coronary Syndrome	phenotype	
Hypertriglyceridemia result	phenotype	
Kidney Diseases	phenotype	
Influenza	phenotype	
Kidney Failure, Chronic	phenotype	
Drug-Induced Liver Injury	phenotype	
Restenosis	phenotype	
Plaque, Atherosclerotic	phenotype	
Insulin resistance syndrome	phenotype	
Coronary heart disease 7	phenotype	
Rhabdomyosarcoma alveolar	phenotype	
Acute myocardial infarction	phenotype	
Epidermolysis bullosa simplex, Cockayne-Touraine type	phenotype	
Palmar hyperkeratosis	phenotype	
Chronic kidney disease	phenotype	
Hyperbilirubinemia	phenotype	
Drug Resistant Epilepsy	phenotype	
Thromboembolism	phenotype	
Alzheimer Disease	phenotype	
Acute myocardial ischemia	phenotype	
Diabetes mellitus type 2	phenotype	
Hepatitis D Infection	phenotype	
Hyperlipoproteinemia	phenotype	
Epilepsy	phenotype	
Plantar hyperkeratosis	phenotype	
Monocytic leukemia	phenotype	
Thrombophilia	phenotype	
Brain Ischemia	phenotype	
Abnormality of the level of lipoprotein cholesterol	phenotype	
Oral leukoplakia	phenotype	
Familial adenomatous polyposis 1	phenotype	
Carotid Atherosclerosis	phenotype	
Alzheimer Disease, Late Onset	phenotype	
Cerebral palsy, spastic quadriplegic, 3	phenotype	
Drug Allergy	phenotype	
M5b Acute differentiated monocytic leukemia	phenotype	
Inflammation	phenotype	
Leukopenia	phenotype	
Dementia familial British	phenotype	
Myocardial Infarction	phenotype	
Familial hypercholesterolemia	phenotype	
Leukoplakia	phenotype	
Febrile Neutropenia	phenotype	
Cardiovascular Diseases	phenotype	
Renal Insufficiency, Chronic	phenotype	
Peptic ulcer	phenotype	
Neurotoxicity Syndromes	phenotype	
Old myocardial infarction	phenotype	
Animal Mammary Neoplasms	phenotype	
Ischemia	phenotype	
Fetal Membranes, Premature Rupture	phenotype	
Papilloma	phenotype	
Neoplasm of the colon	phenotype	
Esophageal Neoplasms	phenotype	
Vascular Diseases	phenotype	
Complications of Diabetes Mellitus	phenotype	
Abnormality of cholesterol metabolism	phenotype	
Adenovirus Infections	phenotype	
Bone necrosis	phenotype	
Adverse drug events and drug allergies	phenotype	
Hyperlipidemia, familial combined	phenotype	
Myopathy, scapulohumeroperoneal	phenotype	
Heart Failure	phenotype	
Gastric ulcer	phenotype	
Ischemic Cerebrovascular Accident	phenotype	
Hyperkeratosis	phenotype	
Hypertriglyceridemia	phenotype	
Familial type 3 hyperlipoproteinemia	phenotype	
Pericardial effusion	phenotype	
Comedone	phenotype	
Myofibrillar myopathy, BAG3-related	phenotype	
Chronic Kidney Insufficiency	phenotype	
Mild cognitive impairment	phenotype	
Ischemic stroke	phenotype	
Nephrotic syndrome, type 5, with or without ocular abnormalities	phenotype	
Neoplasm of the liver	phenotype	
Neuropathy ataxia retinitis pigmentosa syndrome	phenotype	
Coronary Artery Disease	phenotype	
Dementia, Vascular	phenotype	
Malignant tumor of urinary bladder	phenotype	
Liver Cirrhosis, Alcoholic	phenotype	
Bloom syndrome	phenotype	
Chorioamnionitis	phenotype	
Drug Eruptions	phenotype	
Hyperuricemia, pulmonary hypertension, renal failure, and alkalosis	phenotype	
Malignant neoplasm of pancreas	phenotype	
Cervical Adenocarcinoma	phenotype	
