node_name	node_type	
DB00568	drug	
CYP1A2	drug_target	
CACNA1D	drug_target	
CACNA1S	drug_target	
CACNA1I	drug_target	
CYP2A6	drug_target	
HRH1	drug_target	
CACNA1C	drug_target	
CYP2D6	drug_target	
CYP1A1	drug_target	
DRD2	drug_target	
CACNA1H	drug_target	
CACNA1G	drug_target	
CACNA1F	drug_target	
CYP2C9	drug_target	
CYP2B6	drug_target	
Status epilepticus	phenotype	
Mental disorders	phenotype	
Pain	phenotype	
Weight Gain Adverse Event	phenotype	
Depressive Disorder	phenotype	
Alzheimer Disease	phenotype	
Inflammation	phenotype	
Ischemia	phenotype	
Cocaine-Related Disorders	phenotype	
Pulmonary Disease, Chronic Obstructive	phenotype	
Hereditary pancreatitis	phenotype	
Bipolar affective disorder	phenotype	
Inflammatory pain	phenotype	
Bronchiolitis, Viral	phenotype	
Hypoparathyroidism - autosomal dominant	phenotype	
Pain insensitivity	phenotype	
Liver Diseases	phenotype	
Taste bitter	phenotype	
Myocardial Reperfusion Injury	phenotype	
Abnormality of the pituitary gland	phenotype	
Respiratory Syncytial Virus Infections	phenotype	
Pulmonary Cystic Fibrosis	phenotype	
Alcohol abuse	phenotype	
Impotence	phenotype	
Asthma	phenotype	
Adenomas, multiple colorectal, 608456 (3)	phenotype	
Arteriosclerosis	phenotype	
Schizophrenia	phenotype	
Opiate Addiction	phenotype	
Coronary heart disease 7	phenotype	
Epilepsy, Temporal Lobe	phenotype	
Substance Withdrawal Syndrome	phenotype	
Panic disorder 1	phenotype	
Myocardial Infarction	phenotype	
Substance addiction and disorders	phenotype	
Sepsis	phenotype	
Diabetes Mellitus, Type 1	phenotype	
Attention deficit hyperactivity disorder	phenotype	
Rheumatoid arthritis	phenotype	
Cardiovascular Diseases	phenotype	
Panic disorder syndrome 1 (2)	phenotype	
Essential hypertension	phenotype	
Unipolar Depression	phenotype	
Congestive heart failure	phenotype	
Pneumonia	phenotype	
Alcohol dependence	phenotype	
Hypertension	phenotype	
Anxiety Disorders	phenotype	
Hypogonadism with anosmia	phenotype	
Migraine Disorders	phenotype	
Major depressive disorder	phenotype	
{Unipolar depression, susceptibility to}, 608516 (3)	phenotype	
Obesity	phenotype	
Hypotension	phenotype	
Congenital Myotonic Dystrophy	phenotype	
Atherosclerosis	phenotype	
Bronchial Hyperreactivity	phenotype	
Nephrosclerosis	phenotype	
Paroxysmal atrial fibrillation	phenotype	
Heroin Dependence	phenotype	
Primary hyperaldosteronism	phenotype	
Diabetes mellitus type 2	phenotype	
Irritable bowel syndrome with diarrhea	phenotype	
Disorders of parathyroid gland	phenotype	
genetic hypertension	phenotype	
Neuralgia	phenotype	
Bradycardia	phenotype	
Endometriosis	phenotype	
Methamphetamine abuse	phenotype	
Increased body weight	phenotype	
Mood Disorders	phenotype	
Left ventricular hypertrophy	phenotype	
Coronary Artery Disease	phenotype	
Hyperalgesia	phenotype	
Obstructive sleep apnea	phenotype	
Heart Failure	phenotype	
Reperfusion Injury	phenotype	
Hypersensitivity	phenotype	
Epilepsy	phenotype	
Pruritus	phenotype	
Memory Loss	phenotype	
Steinert myotonic dystrophy syndrome	phenotype	
CNS disorder	phenotype	
Secondary hypertriglyceridemia	phenotype	
Osteoarthritis	phenotype	
Ichthyosis bullosa of Siemens	phenotype	
Drug Dependence	phenotype	
Pancreatic Carcinoma	phenotype	
Verotoxigenic Escherichia coli gastrointestinal tract infection	phenotype	
Schizoaffective Disorder	phenotype	
Memory Disorders	phenotype	
Animal Mammary Neoplasms	phenotype	
Hereditary Sensory Autonomic Neuropathy, Type 1	phenotype	
Ulcerative colitis	phenotype	
Polydipsia	phenotype	
Experimental Autoimmune Encephalomyelitis	phenotype	
Cholestasis of pregnancy	phenotype	
Acute myocardial ischemia	phenotype	
