node_name	node_type	
DB00450	drug	
DRD2	drug_target	
ADRA1A	drug_target	
Impotence	phenotype	
Inflammatory pain	phenotype	
Inflammation	phenotype	
Ischemia	phenotype	
Mental disorders	phenotype	
Schizoaffective Disorder	phenotype	
Taste bitter	phenotype	
Status epilepticus	phenotype	
Pituitary adenoma	phenotype	
Cocaine-Related Disorders	phenotype	
Immediate hypersensitivity	phenotype	
Drug Dependence	phenotype	
Weight Gain Adverse Event	phenotype	
Depressive Disorder	phenotype	
Septicemia	phenotype	
Myocardial Reperfusion Injury	phenotype	
Alzheimer Disease	phenotype	
Liver Diseases	phenotype	
Pulmonary Cystic Fibrosis	phenotype	
Abnormality of the pituitary gland	phenotype	
Disorders of parathyroid gland	phenotype	
genetic hypertension	phenotype	
Eczema	phenotype	
Pain	phenotype	
Opiate Addiction	phenotype	
Bipolar affective disorder	phenotype	
Adenomas, multiple colorectal, 608456 (3)	phenotype	
Pain insensitivity	phenotype	
Melanoma	phenotype	
Anxiety	phenotype	
Pulmonary Disease, Chronic Obstructive	phenotype	
Hereditary pancreatitis	phenotype	
Alcohol abuse	phenotype	
Panic disorder syndrome 1 (2)	phenotype	
Bronchiolitis, Viral	phenotype	
Congestive heart failure	phenotype	
Hypogonadotropic hypogonadism 7 with or without anosmia	phenotype	
Heroin Dependence	phenotype	
Hypotension	phenotype	
Experimental Autoimmune Encephalomyelitis	phenotype	
Respiratory Syncytial Virus Infections	phenotype	
Prostatic Neoplasms	phenotype	
Pancreatic Carcinoma	phenotype	
Sepsis	phenotype	
Ovarian epithelial cancer	phenotype	
Pruritus	phenotype	
Substance Withdrawal Syndrome	phenotype	
Panic disorder 1	phenotype	
Substance addiction and disorders	phenotype	
Neuralgia	phenotype	
Colon cancer	phenotype	
Nephrosclerosis	phenotype	
Paroxysmal atrial fibrillation	phenotype	
Anorexia	phenotype	
Crohn Disease	phenotype	
Autoimmune disease 1	phenotype	
Diabetes Mellitus, Type 1	phenotype	
Arteriosclerosis	phenotype	
Verotoxigenic Escherichia coli gastrointestinal tract infection	phenotype	
Rheumatoid arthritis	phenotype	
Secondary hypertriglyceridemia	phenotype	
Colitis, Ulcerative	phenotype	
Benign Prostatic Hyperplasia	phenotype	
Arthritis, Rheumatoid	phenotype	
airway disease	phenotype	
Schizophrenia	phenotype	
Tumor Progression	phenotype	
Animal Mammary Neoplasms	phenotype	
Anxiety Disorders	phenotype	
Coronary heart disease 7	phenotype	
Migraine Disorders	phenotype	
Bradycardia	phenotype	
Gastrinoma	phenotype	
Pulmonary hypertension, neonatal, susceptibility to	phenotype	
Breast carcinoma	phenotype	
Hereditary Sensory Autonomic Neuropathy, Type 1	phenotype	
Neuroendocrine neoplasm	phenotype	
Hypertension	phenotype	
Attention deficit hyperactivity disorder	phenotype	
Tumor Angiogenesis	phenotype	
Symptomatic human immunodeficiency virus infection	phenotype	
Alcohol dependence	phenotype	
Ulcerative colitis	phenotype	
Unipolar Depression	phenotype	
{Unipolar depression, susceptibility to}, 608516 (3)	phenotype	
Pneumonia	phenotype	
Asthma	phenotype	
Cholestasis of pregnancy	phenotype	
Hypoparathyroidism - autosomal dominant	phenotype	
Cardiovascular Diseases	phenotype	
Reperfusion Injury	phenotype	
Essential hypertension	phenotype	
Epilepsy, Temporal Lobe	phenotype	
Osteoarthritis	phenotype	
Prostate carcinoma	phenotype	
Malignant neoplasm of pancreas	phenotype	
Inflammatory Bowel Diseases	phenotype	
Metabolic Syndrome X	phenotype	
Methamphetamine abuse	phenotype	
Obesity	phenotype	
Myocardial Infarction	phenotype	
Atherosclerosis	phenotype	
Albinism, ocular, with sensorineural deafness	phenotype	
Astrocytoma	phenotype	
Carcinoma of colon	phenotype	
Hyperalgesia	phenotype	
Irritable bowel syndrome with diarrhea	phenotype	
Primary pulmonary hypertension	phenotype	
Increased body weight	phenotype	
Secondary malignant neoplasm of pancreas	phenotype	
Pulmonary fibrosis and/or bone marrow failure, telomere-related, 4	phenotype	
Major depressive disorder	phenotype	
Heart Failure	phenotype	
Endometriosis	phenotype	
Mood Disorders	phenotype	
Anorexia nervosa 1	phenotype	
Obstructive sleep apnea	phenotype	
Bronchial Hyperreactivity	phenotype	
Pituitary Neoplasms	phenotype	
Pheochromocytoma	phenotype	
Substance Use Disorders	phenotype	
Glioma	phenotype	
Dermatitis, Atopic	phenotype	
Left ventricular hypertrophy	phenotype	
Memory Disorders	phenotype	
 Acrodysostosis 1, with or without hormone resistance, 101800 (3)	phenotype	
Female hypogonadism	phenotype	
Generalized joint laxity	phenotype	
Pseudohypoparathyroidism, type IB, 603233 (3)	phenotype	
Epilepsy	phenotype	
Multiple Sclerosis	phenotype	
Diabetes mellitus type 2	phenotype	
Hypogonadism with anosmia	phenotype	
Substance-Related Disorders	phenotype	
Hypersensitivity	phenotype	
Coronary Artery Disease	phenotype	
Juvenile rheumatoid arthritis	phenotype	
Malignant tumor of prostate	phenotype	
Breast-ovarian cancer, familial 1	phenotype	
Memory Loss	phenotype	
