rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
175	Epidermolysis bullosa simplex, Cockayne-Touraine type	C0079298	7	28	2.356076334031343e-09	4.512635379061372e-05	FN1,GFAP,KRT1,KRT10,KRT14,KRT5,KRT9
176	Palmar hyperkeratosis	C0240641	7	28	2.356076334031343e-09	4.538421866941723e-05	KRT1,KRT10,KRT14,KRT16,KRT5,KRT6A,KRT9
178	Hyperlipidemia, combined, 1	C0020473	19	293	3.2389910753494178e-09	4.589994842702424e-05	ABCB1,ALB,APOA1,APOA2,APOA4,APOC1,APOC2,APOC3,APOE,CDCP1,CYP2C19,CYP2C9,CYP2D6,CYP3A4,CYP3A5,F7,HP,NPHS1,SLC25A13
179	Plantar hyperkeratosis	C1856954	7	32	7.473314078687565e-09	4.615781330582775e-05	KRT1,KRT10,KRT14,KRT16,KRT5,KRT6A,KRT9
186	Acute Coronary Syndrome	C0948089	18	320	7.398196344432506e-08	4.79628674574523e-05	ABCB1,ALB,APOA1,APOC3,APOE,ATM,CST3,CYP1A2,CYP2B6,CYP2C19,CYP2C9,CYP3A4,CYP3A5,F7,GSN,ITGA2,PPBP,SLC6A4
187	Tardive Dyskinesia	C0686347	8	64	1.7600327650857395e-07	4.82207323362558e-05	APOE,CYP1A2,CYP2B6,CYP2D6,CYP3A4,CYP3A5,PDE4B,SLC6A4
190	Hypercholesterolemia, autosomal dominant, type B	C0020443	14	212	1.9117143101876621e-07	4.899432697266632e-05	ABCB1,ALB,APOA1,APOA2,APOA4,APOC3,APOE,CYP2B6,CYP2C19,CYP2C9,CYP2D6,CYP3A4,CYP3A5,SLC25A13
191	Palmoplantar keratoderma, nonepidermolytic, focal	C0022596	12	156	1.9259013228634103e-07	4.925219185146983e-05	DMD,KRT1,KRT10,KRT14,KRT16,KRT5,KRT6A,KRT6B,KRT9,LDB3,SCN5A,TTN
193	Familial type 3 hyperlipoproteinemia	C0020479	6	34	2.8161151910399695e-07	4.976792160907685e-05	APOA1,APOC1,APOC2,APOC3,APOE,CYP3A4
194	Myofibrillar myopathy, BAG3-related	C2678065	6	34	2.8161151910399695e-07	5.002578648788035e-05	CFH,DMD,FN1,GSN,LDB3,TTN
202	Orofacial dyskinesia	C0152115	8	73	5.582789858182835e-07	5.208870551830841e-05	APOE,CYP1A2,CYP2B6,CYP2D6,CYP3A4,CYP3A5,PDE4B,SLC6A4
205	Primary malignant neoplasm of liver	C0024620	5	25	7.772950665341227e-07	5.286230015471893e-05	ABCB1,CYP2C19,CYP2D6,CYP3A4,CYP3A5
206	SUDDEN INFANT DEATH SYNDROME	C0038644	9	99	8.627270325911596e-07	5.312016503352243e-05	APOE,ATM,CTSL,CYP2B6,CYP2C19,CYP2C9,RYR2,SCN5A,SLC6A4
