rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
3	Penile hypospadias	C1691215	2	56	1.97312919558712e-07	2.479338842975207e-05	AKR1C3,HSD3B1
4	Choriocarcinoma	C0008497	3	279	2.0353557717012194e-07	3.305785123966942e-05	AKR1C3,HSD17B1,HSD3B1
5	Mammographic breast density	C1268717	2	70	3.892463563692772e-07	4.132231404958678e-05	HSD17B1,HSD3B1
8	Polycystic Ovary Syndrome	C0032460	3	477	1.7326317183208317e-06	6.611570247933885e-05	AKR1C3,HSD17B1,HSD3B1
10	Non-Hodgkin lymphoma	C0024305	3	556	3.1880718240895334e-06	8.264462809917356e-05	AKR1C3,HSD17B1,HSD3B1
16	Endometriosis	C0014175	3	727	9.24142840352804e-06	0.0001322314049586777	AKR1C3,HSD17B1,HSD3B1
18	Blast Phase	C0005699	2	221	1.2448726363301077e-05	0.0001487603305785124	AKR1C3,RBP2
20	Disorders of Sex Development	C0036875	1	25	1.3697452927896592e-05	0.00016528925619834712	AKR1C3
21	Ovarian Diseases	C0029928	2	236	1.515247687466914e-05	0.00017355371900826448	AKR1C3,HSD17B1
22	Chronic obstructive pulmonary disease	C0024117	3	865	1.838235020512613e-05	0.00018181818181818183	AKR1C3,HSD17B1,HSD3B1
23	Endometrial Neoplasms	C0014170	2	268	2.2160879768029496e-05	0.0001900826446280992	AKR1C3,HSD17B1
24	Endometriosis of ovary	C0156344	1	35	2.713819761857028e-05	0.00019834710743801655	AKR1C3
25	Invasive Lobular Breast Carcinoma	C0279565	1	36	2.873153966453934e-05	0.0002066115702479339	AKR1C3
26	Malignant neoplasm of lung	C0242379	4	2460	4.5040260114759256e-05	0.00021487603305785126	AKR1C3,HSD17B1,HSD3B1,RBP2
27	Virilism	C0042755	1	48	5.137883993866499e-05	0.0002231404958677686	HSD3B1
28	Hereditary breast and ovarian cancer syndrome	C0677776	1	51	5.805628985389166e-05	0.00023140495867768595	HSD17B1
29	Other specified disorders of breast	C0006145	1	62	8.600677084880104e-05	0.0002396694214876033	HSD17B1
30	Childhood Leukemia	C1332977	1	62	8.600677084880104e-05	0.00024793388429752067	AKR1C3
31	Benign Prostatic Hyperplasia	C1704272	2	423	8.630292116362792e-05	0.000256198347107438	AKR1C3,HSD3B1
32	Breast Fibrocystic Disease	C0016034	1	64	9.16728815486545e-05	0.0002644628099173554	HSD17B1
33	Neoplasms, Germ Cell and Embryonal	C0027658	1	64	9.16728815486545e-05	0.00027272727272727274	HSD17B1
34	 Hyperandrogenism, nonclassic type, due to 21-hydroxylase deficiency, 201910 (3)	C0206081	1	68	0.00010354353478070344	0.0002809917355371901	AKR1C3
35	Malignant tumor of urinary bladder	C0005684	3	1371	0.00011256160244987878	0.0002892561983471074	AKR1C3,HSD17B1,HSD3B1
36	Uremia	C0041948	1	72	0.00011613120115550046	0.0002975206611570248	HSD3B1
37	Congenital adrenal hyperplasia	C0001627	1	74	0.0001226936714915361	0.0003057851239669421	HSD3B1
38	Panic disorder 1	C1868649	1	80	0.00014345406086457846	0.0003140495867768595	AKR1C3
39	Malignant neoplasm of endometrium	C0007103	2	506	0.0001468105066596559	0.00032231404958677683	AKR1C3,HSD17B1
40	Uterine Corpus Cancer	C0153574	2	506	0.0001468105066596559	0.00033057851239669424	AKR1C3,HSD17B1
41	Adrenocortical adenoma	C0206667	1	89	0.00017760725706361669	0.00033884297520661154	AKR1C3
42	Ambiguous genitalia	C0266362	1	90	0.00018162485548034457	0.00034710743801652895	HSD3B1
43	body mass	C0518010	1	94	0.00019814006367524506	0.00035537190082644626	HSD3B1
44	Prostatic Neoplasms	C0033578	3	1606	0.00020884586981539943	0.00036363636363636367	AKR1C3,HSD17B1,HSD3B1
45	Testicular Germ Cell Tumor	C1336708	1	103	0.00023789816956298893	0.00037190082644628097	HSD17B1
46	Panic disorder syndrome 1 (2)	C0030319	1	115	0.00029649169940859643	0.0003801652892561984	AKR1C3
