Gene	CUI	Phenotype	Source Databases	
MPO	C0010674	Cystic Fibrosis	DisGeNet	
SLC15A2	C0010674	Cystic Fibrosis	DisGeNet	
MPO	C0026769	Multiple Sclerosis	DisGeNet	
SLC15A2	C0026769	Multiple Sclerosis	DisGeNet	
MPO	C0003949	Asbestosis	DisGeNet	
MPO	C0011609	Drug Eruptions	DisGeNet	
MPO	C0152276	Granulocytic Sarcoma	DisGeNet	
MPO	C0014335	Enteritis	DisGeNet	
MPO	C0008728	Churg-Strauss Syndrome	DisGeNet	
MPO	C0032533	Polymyalgia Rheumatica	DisGeNet	
MPO	C2347126	Microscopic Polyarteritis	DisGeNet	
MPO	C0027719	Nephrosclerosis	DisGeNet	
MPO	C0917996	Cerebral aneurysm	DisGeNet	
MPO	C0521173	Granulomatosis	DisGeNet	
MPO	C0403416	Idiopathic crescentic glomerulonephritis	DisGeNet	
MPO	C1258104	Diffuse Scleroderma	DisGeNet	
MPO	C0280220	Ovarian epithelial cancer stage III	DisGeNet	
MPO	C0038354	Stomach Diseases	DisGeNet	
MPO	C0002986	Fabry disease	DisGeNet	
MPO	C0001824	Agranulocytosis	DisGeNet	
MPO	C0020545	Renovascular hypertension	DisGeNet	
MPO	C0242172	Pelvic inflammatory disease	DisGeNet	
MPO	C1402315	Vascular lesions	DisGeNet	
MPO	C0035242	Respiratory Tract Diseases	DisGeNet	
MPO	C0005426	Biliary tract neoplasm	DisGeNet	
MPO	C3665444	Chronic neutrophilia	DisGeNet	
MPO	C2717865	Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis	DisGeNet	
MPO	C0013371	Shigella Infections	DisGeNet	
MPO	C1334177	Infiltrating Cervical Carcinoma	DisGeNet	
MPO	C0031347	Pharyngeal Neoplasms	DisGeNet	
MPO	C2986665	Early-Stage Breast Carcinoma	DisGeNet	
MPO	C0221757	Alpha-1-antitrypsin deficiency	DisGeNet	
MPO	C4055506	Neurodegeneration with brain iron accumulation 4	DisGeNet	
MPO	C0028797	Occupational Diseases	DisGeNet	
MPO	C0036974	Shock, Septic	DisGeNet	
MPO	C1397307	Cardiac fibrosis	DisGeNet	
MPO	C0006277	Bronchitis	DisGeNet	
MPO	C0349782	Ischemic cardiomyopathy	DisGeNet	
MPO	C0008677	Bronchitis, Chronic	DisGeNet	
MPO	C0342257	Complications of Diabetes Mellitus	DisGeNet	
MPO	C0034063	Pulmonary edema	DisGeNet	
MPO	C0042138	Uterine neoplasm	DisGeNet	
MPO	C0751955	Brain Infarction	DisGeNet	
MPO	C0018203	Granulomatous disease, chronic, autosomal recessive, cytochrome b-negative	DisGeNet	
MPO	C0220621	pediatric acute myeloblastic leukemia	DisGeNet	
MPO	C0013295	Duodenal Ulcer	DisGeNet	
MPO	C0280141	Acute Undifferentiated Leukemia	DisGeNet	
MPO	C0340288	Stable angina	DisGeNet	
MPO	C0206139	Lichen Planus, Oral	DisGeNet	
MPO	C0392514	Hereditary hemochromatosis	DisGeNet	
MPO	C0011875	Diabetic Angiopathies	DisGeNet	
MPO	C0031106	Periodontitis, Juvenile	DisGeNet	
MPO	C0220615	Adult Acute Myeloblastic Leukemia	DisGeNet	
MPO	C0012860	DNA Damage	DisGeNet	
MPO	C0085409	Polyglandular autoimmune syndrome, type 1	DisGeNet	
MPO	C1704436	Peripheral Arterial Diseases	DisGeNet	
MPO	C0037019	Shy-Drager syndrome	DisGeNet	
MPO	C0018995	Hemochromatosis	DisGeNet	
MPO	C0010692	Cystitis	DisGeNet	
MPO	C0001339	Acute pancreatitis	DisGeNet	
MPO	C0023891	Liver Cirrhosis, Alcoholic	DisGeNet	
MPO	C0751606	Adult Acute Lymphocytic Leukemia	DisGeNet	
MPO	C0023055	Neoplasm of the larynx	DisGeNet	
MPO	C0023462	Acute megakaryocytic leukemia	DisGeNet	
MPO	C0023485	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	DisGeNet	
MPO	C0079487	Helicobacter Infections	DisGeNet	
MPO	C0577631	Carotid Atherosclerosis	DisGeNet	
