rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
20	Bronchitis	C0006277	4	70	1.021913420551357e-08	2.3894862604540025e-05	PLG,SCNN1A,SCNN1B,SCNN1G
21	Hyperkalemia	C0020461	3	28	1.9758013669601837e-08	2.5089605734767026e-05	SCNN1A,SCNN1B,SCNN1G
22	Abnormality of sodium homeostasis	C4023644	3	30	2.6357387938880095e-08	2.6284348864994026e-05	SCNN1A,SCNN1B,SCNN1G
23	Abnormality of the bronchi	C4025725	4	85	2.730373316328638e-08	2.7479091995221027e-05	PLG,SCNN1A,SCNN1B,SCNN1G
24	Hyponatremia	C0020625	3	31	3.0306742448971136e-08	2.8673835125448028e-05	SCNN1A,SCNN1B,SCNN1G
25	Adrenal overactivity	C4025685	3	31	3.0306742448971136e-08	2.986857825567503e-05	SCNN1A,SCNN1B,SCNN1G
26	Recurrent upper respiratory tract infections	C0581381	4	88	3.258331837674433e-08	3.106332138590203e-05	PLG,SCNN1A,SCNN1B,SCNN1G
29	Abnormality of the nasopharynx	C4025750	4	102	6.847027056444688e-08	3.4647550776583035e-05	PLG,SCNN1A,SCNN1B,SCNN1G
30	Hyperaldosteronism, familial, type IV	C0020428	3	43	1.176622619336598e-07	3.5842293906810036e-05	SCNN1A,SCNN1B,SCNN1G
32	Abnormality of potassium homeostasis	C4023575	3	45	1.4186435137730768e-07	3.823178016726404e-05	SCNN1A,SCNN1B,SCNN1G
33	Hypotension	C0020649	4	129	2.2186749559782726e-07	3.942652329749104e-05	PLAU,SCNN1A,SCNN1B,SCNN1G
35	Abnormality of the pharynx	C4025838	4	130	2.3062743892410253e-07	4.181600955794504e-05	PLG,SCNN1A,SCNN1B,SCNN1G
36	Hypertension	C0020538	10	1647	3.7657795470824595e-07	4.301075268817205e-05	AOC1,ASIC1,PLG,SCNN1A,SCNN1B,SCNN1G,SLC22A1,SLC22A2,SLC22A4,SLC9A1
40	Abnormality of monovalent inorganic cation homeostasis	C4023645	3	59	4.2900063523809706e-07	4.778972520908005e-05	SCNN1A,SCNN1B,SCNN1G
42	Metabolic acidosis	C0220981	3	66	6.758043770149769e-07	5.017921146953405e-05	SCNN1A,SCNN1B,SCNN1G
49	Bronchitis, Chronic	C0008677	3	75	1.1324466648865439e-06	5.854241338112306e-05	SCNN1A,SCNN1B,SCNN1G
51	Abnormality of the tracheobronchial system	C4021631	4	205	2.1921926336432307e-06	6.093189964157706e-05	PLG,SCNN1A,SCNN1B,SCNN1G
52	Leg Ulcer	C0023223	2	25	2.3685312305898876e-06	6.212664277180407e-05	PLAU,PLG
53	Endotoxemia	C0376618	3	96	3.048521110105007e-06	6.332138590203107e-05	PLG,SLC22A1,SLC22A2
54	Abnormal urinary electrolyte concentration	C4022833	3	97	3.177418550714961e-06	6.451612903225807e-05	SCNN1A,SCNN1B,SCNN1G
61	Respiratory tract infection	C0035243	5	404	3.325512333507419e-06	7.287933094384708e-05	PLAU,PLG,SCNN1A,SCNN1B,SCNN1G
62	Atherosclerosis	C0004153	8	1271	3.701749394346976e-06	7.407407407407407e-05	PLAU,PLAUR,PLG,SCNN1A,SCNN1B,SCNN1G,SLC22A1,SLC9A1
63	Dehydration	C0011175	3	103	4.036988392130958e-06	7.526881720430108e-05	SCNN1A,SCNN1B,SCNN1G
64	Extrahepatic cholestasis	C0005398	2	30	4.166141071348939e-06	7.646356033452807e-05	SLC22A1,SLC22A2
65	Abnormality of adrenal physiology	C4023212	3	113	5.836992927221729e-06	7.765830346475508e-05	SCNN1A,SCNN1B,SCNN1G
66	Cystic Fibrosis	C0010674	5	451	6.2495129273809624e-06	7.885304659498208e-05	PLAU,PLG,SCNN1A,SCNN1B,SCNN1G
71	Dermatitis Herpetiformis	C0011608	2	35	6.692613172099016e-06	8.482676224611709e-05	PLAU,PLG
72	Bronchiectasis	C0006267	3	117	6.701498455496946e-06	8.60215053763441e-05	SCNN1A,SCNN1B,SCNN1G
73	Polycystic Ovary Syndrome	C0032460	5	477	8.603515083138724e-06	8.721624850657109e-05	PLAU,PLAUR,PLG,SCNN1A,SLC22A1
74	Alkalosis	C0002063	2	39	9.318880994202416e-06	8.84109916367981e-05	SCNN1B,SCNN1G
75	Kidney Diseases	C0022658	6	755	1.0002904520578504e-05	8.960573476702509e-05	PLAUR,PLG,SCNN1A,SCNN1B,SCNN1G,SLC22A2
79	Essential hypertension	C0085580	4	305	1.5115399888077086e-05	9.438470728793309e-05	PLG,SCNN1A,SCNN1B,SLC9A1
85	Abnormality of the upper respiratory tract	C4025727	4	309	1.609343604935809e-05	0.0001015531660692951	PLG,SCNN1A,SCNN1B,SCNN1G
86	Infantile-onset ascending hereditary spastic paralysis	C1848924	4	313	1.7120283009486315e-05	0.0001027479091995221	PLG,SCNN1A,SCNN1B,SCNN1G
87	Renovascular hypertension	C0020545	2	48	1.752509253261092e-05	0.0001039426523297491	SCNN1B,SLC9A1
88	Hypokalemia	C0020621	2	48	1.752509253261092e-05	0.0001051373954599761	SCNN1B,SCNN1G
89	Recurrent respiratory infections	C3806482	4	318	1.8474974161852842e-05	0.0001063321385902031	PLG,SCNN1A,SCNN1B,SCNN1G
94	Abnormality of the adrenal glands	C4021794	3	161	2.3614627365664553e-05	0.00011230585424133811	SCNN1A,SCNN1B,SCNN1G
100	Henoch-Schoenlein Purpura	C0034152	2	58	3.1045716878619345e-05	0.00011947431302270011	ASIC2,PLAU
101	Lymphangiomyomatosis	C0751674	2	58	3.1045716878619345e-05	0.00012066905615292712	PLAU,PLG
102	Intrahepatic cholestasis	C0008372	2	60	3.438208244133101e-05	0.00012186379928315412	SLC22A1,SLC22A2
