node_name	node_type	
DB04841	drug	
CYP1A2	drug_target	
CYP2D6	drug_target	
CACNA1H	drug_target	
CACNA1G	drug_target	
CYP2B6	drug_target	
CYP2A6	drug_target	
CYP1A1	drug_target	
CACNA1I	drug_target	
CYP2C9	drug_target	
HRH1	drug_target	
CALM3	drug_target	
Impotence	phenotype	
Inflammation	phenotype	
Alzheimer Disease	phenotype	
Pain	phenotype	
Abnormality of the pituitary gland	phenotype	
Anxiety Disorders	phenotype	
Hypertension	phenotype	
Bradycardia	phenotype	
Obesity	phenotype	
Panic disorder 1	phenotype	
Hypotension	phenotype	
Essential hypertension	phenotype	
Hyperalgesia	phenotype	
Depressive Disorder	phenotype	
Obstructive sleep apnea	phenotype	
Left ventricular hypertrophy	phenotype	
Asthma	phenotype	
Female hypogonadism	phenotype	
Generalized joint laxity	phenotype	
Mood Disorders	phenotype	
Increased body weight	phenotype	
Panic disorder syndrome 1 (2)	phenotype	
Adenomas, multiple colorectal, 608456 (3)	phenotype	
Major depressive disorder	phenotype	
Heart Failure	phenotype	
Female sexual dysfunction	phenotype	
Abnormal female reproductive system physiology	phenotype	
Hereditary pancreatitis	phenotype	
Epilepsy	phenotype	
Alcohol dependence	phenotype	
Hypoplasia of the uterus	phenotype	
Decreased testosterone in males	phenotype	
Weight Gain Adverse Event	phenotype	
{Unipolar depression, susceptibility to}, 608516 (3)	phenotype	
Hypogonadism with anosmia	phenotype	
Sparse body hair	phenotype	
Congestive heart failure	phenotype	
Mental disorders	phenotype	
Secondary amenorrhea	phenotype	
Primary hyperaldosteronism	phenotype	
Coronary heart disease 7	phenotype	
Schizophrenia	phenotype	
Polycystic Ovary Syndrome	phenotype	
Male hypogonadism	phenotype	
Decreased serum testosterone level	phenotype	
genetic hypertension	phenotype	
Breast hypoplasia	phenotype	
Non-obstructive azoospermia	phenotype	
Erectile abnormalities	phenotype	
Methamphetamine abuse	phenotype	
Pulmonary hypertension, neonatal, susceptibility to	phenotype	
Bipolar affective disorder	phenotype	
Abnormal serum testosterone level	phenotype	
Myocardial Infarction	phenotype	
Atherosclerosis	phenotype	
Sepsis	phenotype	
Absence of secondary sex characteristics	phenotype	
Congenital Myotonic Dystrophy	phenotype	
Unipolar Depression	phenotype	
Diabetes mellitus type 2	phenotype	
Abnormal circulating androgen level	phenotype	
Kidney Failure, Chronic	phenotype	
Gastrinoma	phenotype	
Anosmia	phenotype	
Steinert myotonic dystrophy syndrome	phenotype	
Pruritus	phenotype	
Neoplasm of the colon	phenotype	
Substance Withdrawal Syndrome	phenotype	
Uterine leiomyoma	phenotype	
Aplasia/hypoplasia of the uterus	phenotype	
Polydipsia	phenotype	
Gastrointestinal Diseases	phenotype	
Hypoparathyroidism - autosomal dominant	phenotype	
Leiomyoma	phenotype	
Colon cancer	phenotype	
Arteriosclerosis	phenotype	
Bleeding disorder, platelet-type, 21	phenotype	
Wide intermamillary distance	phenotype	
Abnormal intermamillary distance	phenotype	
Aplasia/Hypoplasia of the breasts	phenotype	
Acute myocardial ischemia	phenotype	
Disorders of parathyroid gland	phenotype	
Hypogonadotropic hypogonadism 7 with or without anosmia	phenotype	
Carcinoma of colon	phenotype	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	phenotype	
Bleeding with minor or no trauma	phenotype	
Animal Mammary Neoplasms	phenotype	
Irritable bowel syndrome with diarrhea	phenotype	
Gastric ulcer	phenotype	
Chemical Carcinogenesis	phenotype	
Inflammatory pain	phenotype	
Cocaine-Related Disorders	phenotype	
Ovarian epithelial cancer	phenotype	
Taste bitter	phenotype	
Lung Neoplasms	phenotype	
Memory Loss	phenotype	
Hypoplasia of the ovary	phenotype	
Aplasia/Hypoplasia of the ovary	phenotype	
gliosarcoma	phenotype	
Prostate carcinoma	phenotype	
Prostatic Neoplasms	phenotype	
Migraine Disorders	phenotype	
Acute kidney injury	phenotype	
Ovarian Neoplasms	phenotype	
Glucose intolerance	phenotype	
Anxiety	phenotype	
Sleep apnea	phenotype	
Tumor Progression	phenotype	
Pancreatitis	phenotype	
Vascular Diseases	phenotype	
Coronary Artery Disease	phenotype	
Nephrosclerosis	phenotype	
Paroxysmal atrial fibrillation	phenotype	
Cholestasis of pregnancy	phenotype	
Ischemia	phenotype	
Cancer Cell Growth	phenotype	
Primary pulmonary hypertension	phenotype	
Narcolepsy-Cataplexy Syndrome	phenotype	
Cardiovascular Diseases	phenotype	
Migraine with aura	phenotype	
Sciatic Neuropathy	phenotype	
Renal Insufficiency, Chronic	phenotype	
Neurodegenerative Diseases	phenotype	
Cerebral edema	phenotype	
Decreased beta-glucocerebrosidase protein and activity	phenotype	
Reperfusion Injury	phenotype	
Cognition Disorders	phenotype	
Gynecomastia	phenotype	
Chronic heart failure	phenotype	
Pulmonary Embolism	phenotype	
Restenosis	phenotype	
Heart Diseases	phenotype	
Neuroendocrine neoplasm	phenotype	
Retinal detachment	phenotype	
Epilepsy, Temporal Lobe	phenotype	
Cycloid psychosis	phenotype	
Abnormality of the sense of smell	phenotype	
Recurrent tumor	phenotype	
Decreased testicular size	phenotype	
Malignant neoplasm of endometrium	phenotype	
Uterine Corpus Cancer	phenotype	
Hyperlipidemia, combined, 1	phenotype	
Bronchial Hyperreactivity	phenotype	
Paraplegia	phenotype	
Pain insensitivity	phenotype	
Pancreatic Carcinoma	phenotype	
Delayed skeletal maturation	phenotype	
Abnormality of the testis size	phenotype	
Abnormality of skeletal maturation	phenotype	
Osteoporosis	phenotype	
Endometrial carcinoma	phenotype	
Atrial Fibrillation	phenotype	
Acute myocardial infarction	phenotype	
Dyspareunia	phenotype	
Nausea	phenotype	
Tachycardia	phenotype	
Pulmonary Disease, Chronic Obstructive	phenotype	
Neuroblastoma	phenotype	
Acute postoperative pain	phenotype	
Amenorrhea	phenotype	
Abnormal nipple morphology	phenotype	
SUDDEN INFANT DEATH SYNDROME	phenotype	
Hypercholesterolemia, autosomal dominant, type B	phenotype	
Depression	phenotype	
Ichthyosis bullosa of Siemens	phenotype	
Diabetes Mellitus, Type 1	phenotype	
Liver Cirrhosis, Biliary	phenotype	
Cardiomegaly	phenotype	
Glaucoma, Angle-Closure	phenotype	
Intraocular pressure disorder	phenotype	
Malignant tumor of prostate	phenotype	
androgen independent prostate cancer	phenotype	
Secondary hypertriglyceridemia	phenotype	
Verotoxigenic Escherichia coli gastrointestinal tract infection	phenotype	
Abnormal spermatogenesis	phenotype	
Abnormal uterus morphology	phenotype	
Pulmonary fibrosis and/or bone marrow failure, telomere-related, 4	phenotype	
Ventricular Fibrillation Adverse Event	phenotype	
Pituitary adenoma	phenotype	
Adrenocortical carcinoma	phenotype	
Astrocytoma	phenotype	
Polyglandular Type I Autoimmune Syndrome	phenotype	
 Acrodysostosis 1, with or without hormone resistance, 101800 (3)	phenotype	
Pseudohypoparathyroidism, type IB, 603233 (3)	phenotype	
Bronchogenic Carcinoma	phenotype	
Low back pain	phenotype	
Abnormality of the diencephalon	phenotype	
Aplasia/Hypoplasia of the testes	phenotype	
Anorexia	phenotype	
Albuminuria	phenotype	
Abnormality of the menstrual cycle	phenotype	
Melanoma	phenotype	
Nephrogenic diabetes insipidus, autosomal	phenotype	
Papillary adenocarcinoma	phenotype	
Delayed menarche	phenotype	
Myocardial Reperfusion Injury	phenotype	
Anaphylactic shock NOS	phenotype	
Malignant neoplasm of pancreas	phenotype	
Paraplegia/paraparesis	phenotype	
Drug-Induced Liver Injury	phenotype	
Tardive Dyskinesia	phenotype	
Chronic pain	phenotype	
Attention deficit hyperactivity disorder	phenotype	
Hypoxia	phenotype	
Herpes NOS	phenotype	
Myopathy, scapulohumeroperoneal	phenotype	
Albinism, ocular, with sensorineural deafness	phenotype	
Medullary thyroid carcinoma	phenotype	
Cystic Fibrosis	phenotype	
Meningioma	phenotype	
Hereditary Sensory Autonomic Neuropathy, Type 1	phenotype	
Hyposmia	phenotype	
Abnormality of the ovary	phenotype	
Diabetic Nephropathies	phenotype	
Cardiomyopathy, Dilated	phenotype	
Hypothyroidism	phenotype	
Cardiomyopathy	phenotype	
Functional abnormality of male internal genitalia	phenotype	
Cerebral ischemia	phenotype	
Bladder neck obstruction	phenotype	
Old myocardial infarction	phenotype	
BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 4	phenotype	
Kidney Diseases	phenotype	
Benign Prostatic Hyperplasia	phenotype	
Lung cancer	phenotype	
Abnormal fear/anxiety-related behavior	phenotype	
Bimanual synkinesia	phenotype	
Septicemia	phenotype	
Precocious puberty	phenotype	
Pulmonary arterial hypertension	phenotype	
Hepatic steatosis	phenotype	
Osteoarthritis	phenotype	
Common Migraine	phenotype	
Menstrual irregularities	phenotype	
Dyskinesia, Drug-Induced	phenotype	
Acute Cerebrovascular Accidents	phenotype	
Acute Lung Injury	phenotype	
Malnutrition	phenotype	
Amyotrophic Lateral Sclerosis	phenotype	
Small cell lung cancer	phenotype	
Synovial Cyst	phenotype	
Peripheral Arterial Diseases	phenotype	
Endometriosis	phenotype	
Pituitary Neoplasms	phenotype	
Kaposi's sarcoma	phenotype	
Congenital long QT syndrome	phenotype	
Meningioma, benign, no ICD-O subtype	phenotype	
Sparse hair	phenotype	
Orofacial dyskinesia	phenotype	
Nephrosis	phenotype	
Glioblastoma	phenotype	
Hypersensitivity	phenotype	
Abnormal male reproductive system physiology	phenotype	
Hepatopulmonary Syndrome	phenotype	
Squamous cell carcinoma of the head and neck	phenotype	
Abdominal pain	phenotype	
Stage IV Ovarian Carcinoma	phenotype	
Enzyme inhibition disorder	phenotype	
Prostate Cancer, Hereditary, 7	phenotype	
