rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
171	Impotence	C0242350	16	126	1.6366796806721595e-11	3.686934023285899e-05	AGT,AKT1,EDN1,EDNRA,GNRH1,GNRHR,KCNMA1,KISS1,KISS1R,P2RY1,P2RY2,PROK2,PROKR2,PTAFR,TAC3,TACR3
172	Inflammation	C0021368	36	647	2.3036572649459686e-11	3.708495040965933e-05	AGT,AHSG,AKT1,APOC1,APOE,APP,BDKRB1,BDKRB2,CAMK2A,CAV1,CCK,CST3,CYP1A1,CYP2B6,CYP2D6,EDN1,EDN2,F2,F2R,F2RL1,GAST,GHRL,HP,HRH1,HSP90AA1,KNG1,LTB4R,NPFF,OXT,PRSS3,PTGFR,SAA1,SERPING1,TAC1,TACR1,TACR3
173	Alzheimer Disease	C0002395	63	1699	2.7714719408322708e-11	3.7300560586459684e-05	ADRA1A,ADRA1D,AGT,AHSG,AKT1,ALB,APOC1,APOE,APP,BDKRB2,CACNA1G,CAMK2A,CAMK2G,CASR,CAV1,CHRM1,CST3,CTSL,CYP1A1,CYP2B6,CYP2D6,DLG4,EDN1,EDNRA,EDNRB,F2,F2R,F2RL3,GFAP,GRB2,GRIN2A,GRM5,GRPR,GSN,HCRT,HCRTR2,HP,HSP90AA1,KCNMA1,KLK3,KNG1,LTB4R,MGST3,MLN,NEFL,NMU,NPS,NTS,NTSR1,P2RY1,P2RY2,PCED1B,PPP3CA,PPP3R1,PTGER1,PTGFR,SAA1,SERPING1,SH3BP5,SPAST,TAC1,TOMM40,UTS2B
174	Pain	C0030193	38	628	3.430944417459614e-11	3.751617076326003e-05	ADRA1A,AKT1,ALB,BDKRB1,BDKRB2,CASR,CAV1,CCK,CCKBR,CHRM1,CYP2B6,CYP2C9,CYP2D6,CYSLTR2,EDN1,EDN3,EDNRB,F2RL1,GHSR,GNA11,GNAQ,HCRT,HRH1,KNG1,MYLK,NLRC4,NTSR1,OXT,PROKR1,PYGM,SAA1,SERPING1,SPAST,TAC1,TACR1,TACR3,TRAPPC11,TRH
177	Abnormality of the pituitary gland	C0032002	35	645	4.6170511858179e-11	3.816300129366106e-05	ADRA1A,ADRA1D,AGT,AKT1,ALB,APOE,AVPR1B,CALM3,CAV1,CCK,CST3,CYSLTR2,EDNRA,GAST,GCG,GHRL,GHSR,GNA11,GNRH1,GNRHR,HSP90AA1,KISS1,KISS1R,KLK3,LPAR2,NTS,OXT,PMCH,PROK2,PROKR2,PYGM,TACR3,TRH,TRHR,ZNF292
178	Anxiety Disorders	C0003469	27	383	5.353106846683886e-11	3.837861147046141e-05	ADRA1A,AGT,APOE,APP,AVPR1A,AVPR1B,CALM3,CCK,CCKAR,CCKBR,CYP2B6,CYP2D6,CYSLTR2,DLG4,EDNRA,GNB1,GRM5,KLK3,LPAR1,LPAR2,NPS,NPSR1,OXT,OXTR,PLAG1,TAC1,TACR1
179	Hypertension	C0020538	64	1647	5.689759774440972e-11	3.859422164726175e-05	ADRA1A,ADRA1B,ADRA1D,AGT,AKT1,ALB,APOC1,APOE,APP,AVPR1A,BDKRB1,BDKRB2,CACNA1H,CALM3,CASR,CAV1,CHRM3,CST3,CYP1A1,CYP1A2,CYP2A6,CYP2B6,CYP2C9,CYP2D6,CYSLTR2,EDN1,EDN2,EDN3,EDNRA,EDNRB,F2,F2R,GCG,GCGR,GHRL,GHSR,GNA14,GNRH1,HP,HSP90AA1,HTR2B,KCNMA1,KISS1,KNG1,LPAR1,LPAR2,MGST3,MYLK,NTS,OXT,OXTR,P2RY2,PPP3CA,PPP3R1,PTGER1,SAA1,TAC3,TACR1,TACR3,TRH,TRHR,UTS2,UTS2R,XCL1
180	Bradycardia	C0428977	14	53	5.97955018832863e-11	3.880983182406209e-05	AGT,CYP2D6,EDN1,EDN2,EDN3,GCG,GNRH1,KNG1,NTS,SCN5A,TAC1,TACR1,TRH,UTS2
181	Obesity	C0028754	75	2181	6.241063221779086e-11	3.9025442000862445e-05	ADRA1A,ADRA1B,AGT,AHSG,AKT1,ALB,APOC1,APOE,APP,AVPR1A,BDKRB1,BDKRB2,CALM3,CAMK2A,CASR,CAV1,CCK,CCKAR,CHRM3,CRB1,CROT,CST3,CTSL,CYP1A1,CYP2A6,CYP2B6,CYP2C9,CYSLTR2,DGKG,EDN1,EDNRA,F2,F2RL1,FFAR1,FFAR2,FFAR3,GCG,GCGR,GHRL,GHSR,GNAQ,GNRHR,GPRC6A,HCRT,HP,HRAS,HTR2B,KCNMA1,KISS1,KISS1R,KNG1,LPAR2,LPAR3,MLN,NCOA3,NMB,NMU,NMUR2,NPFFR2,OXT,OXTR,P2RY11,PEG3,PMCH,PROK2,PROKR2,QRFP,SAA1,SOS1,TAC1,TACR3,THRAP3,TRHR,UTS2,UTS2R
182	Panic disorder 1	C1868649	13	80	6.51892984038227e-11	3.9241052177662784e-05	AGT,AVPR1B,BDKRB2,CCK,CCKAR,CCKBR,GRP,GRPR,HCRT,HP,NPS,NPSR1,TACR1
