node_name	node_type	
DB00456	drug	
SLC22A5	drug_target	
SLC22A8	drug_target	
SLC22A11	drug_target	
SLC22A6	drug_target	
SLC15A2	drug_target	
ALB	drug_target	
Epidermolysis bullosa simplex, Cockayne-Touraine type	phenotype	
Palmar hyperkeratosis	phenotype	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	phenotype	
Hyperkeratosis	phenotype	
Plantar hyperkeratosis	phenotype	
Palmoplantar keratoderma, nonepidermolytic, focal	phenotype	
Diabetes mellitus type 2	phenotype	
Abnormality of cardiovascular system electrophysiology	phenotype	
Epidermal thickening	phenotype	
Abnormality of metabolism/homeostasis	phenotype	
Abnormality of the skin	phenotype	
Myofibrillar myopathy, BAG3-related	phenotype	
Thickened skin	phenotype	
Abnormality of the plantar skin of foot	phenotype	
Hyperlipidemia, combined, 1	phenotype	
Kidney Diseases	phenotype	
Hyperlipoproteinemia	phenotype	
Hypertriglyceridemia result	phenotype	
Abnormality of blood and blood-forming tissues	phenotype	
Hyperhidrosis	phenotype	
Abnormality of the immune system	phenotype	
Abnormal blistering of the skin	phenotype	
Abnormality of skin morphology	phenotype	
Coronary heart disease 7	phenotype	
Ichthyosis, congenital, autosomal recessive 12	phenotype	
Alzheimer Disease	phenotype	
Abnormality of immune system physiology	phenotype	
Cholecystolithiasis	phenotype	
Familial type 3 hyperlipoproteinemia	phenotype	
Abnormality of the nervous system	phenotype	
Myopathy, scapulohumeroperoneal	phenotype	
Diabetes Mellitus, Type 1	phenotype	
Coronary Artery Disease	phenotype	
Abnormality of the integument	phenotype	
Abnormality of circulating protein level	phenotype	
Neoplasm of the liver	phenotype	
Hyperlipidemia, familial combined	phenotype	
Myocardial Infarction	phenotype	
Kidney Failure, Chronic	phenotype	
Vascular Diseases	phenotype	
Stage 5 chronic kidney disease	phenotype	
Acute myocardial ischemia	phenotype	
Mild cognitive impairment	phenotype	
Onset	phenotype	
Age-related macular degeneration 2	phenotype	
Obesity	phenotype	
Vascular skin abnormality	phenotype	
 Cerebrovascular disease, occlusive (3)	phenotype	
Hypohidrosis	phenotype	
Skin Diseases, Genetic	phenotype	
Oral leukoplakia	phenotype	
Carotid Atherosclerosis	phenotype	
Drug Eruptions	phenotype	
Alzheimer Disease, Late Onset	phenotype	
Insulin resistance syndrome	phenotype	
Cardiomyopathy, Dilated	phenotype	
Azorean disease	phenotype	
Cardiovascular Diseases	phenotype	
Cerebral Amyloid Angiopathy	phenotype	
Hypertriglyceridemia	phenotype	
Acute kidney injury	phenotype	
Membranous nephropathy, susceptibility to	phenotype	
Erythema	phenotype	
Restenosis	phenotype	
Chronic kidney disease	phenotype	
Abnormality of lipid metabolism	phenotype	
Plaque, Atherosclerotic	phenotype	
Diabetic Angiopathies	phenotype	
Amyloidosis	phenotype	
Nail dystrophy	phenotype	
Polyneuropathy, hearing loss, ataxia, retinitis pigmentosa, and cataract	phenotype	
Inflammation	phenotype	
Influenza	phenotype	
Muscle weakness	phenotype	
Familial hypercholesterolemia	phenotype	
Dermal atrophy	phenotype	
body mass	phenotype	
Abnormality of the level of lipoprotein cholesterol	phenotype	
Increased inflammatory response	phenotype	
Abnormal inflammatory response	phenotype	
Congenital onset	phenotype	
Geographic Atrophy	phenotype	
Hypertension	phenotype	
Papilloma	phenotype	
Multiple Sclerosis	phenotype	
Spots on skin	phenotype	
Acute Coronary Syndrome	phenotype	
Arteriosclerosis	phenotype	
Mesangiocapillary glomerulonephritis, type II	phenotype	
Diabetic Nephropathies	phenotype	
Hyperuricemia, pulmonary hypertension, renal failure, and alkalosis	phenotype	
Nephrotic syndrome, type 5, with or without ocular abnormalities	phenotype	
Neuropathy ataxia retinitis pigmentosa syndrome	phenotype	
Atherosclerosis	phenotype	
Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	phenotype	
Abnormality of humoral immunity	phenotype	
Confusion	phenotype	
Anemia, Sickle Cell	phenotype	
Amyotrophic Lateral Sclerosis	phenotype	
Dermatosis NOS	phenotype	
Ischemia	phenotype	
Lipoatrophy	phenotype	
Limb-girdle muscular dystrophy, type 2L	phenotype	
Brain Ischemia	phenotype	
Abnormality of nervous system physiology	phenotype	
Nephrotic Syndrome, Minimal Change	phenotype	
Carcinoma of colon	phenotype	
Abnormality of the myocardium	phenotype	
Abnormality of skin physiology	phenotype	
Hematuria	phenotype	
Focal segmental glomerulosclerosis	phenotype	
Abnormality of nervous system morphology	phenotype	
Cholelithiasis	phenotype	
Abnormality of the skin of the palm	phenotype	
cardiac event	phenotype	
Abnormality of the musculature	phenotype	
Cerebral edema	phenotype	
Dyslipidemias	phenotype	
Peripheral neuropathy, myopathy, hoarseness, and hearing loss	phenotype	
