rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
1	Adenomas, multiple colorectal, 608456 (3)	C0001430	65	975	0.0	2.1253985122210415e-07	ACKR3,ADORA2B,ADRA1D,AGT,AGTR2,BDKRB1,CALCA,CASR,CCK,CCKBR,CCL21,CCL5,CGA,CRH,CRHR1,CXCL1,CXCL10,CXCL12,CXCL5,CXCL8,CXCR4,CYP2C9,CYP2D6,EDN1,EDNRA,EDNRB,F2RL2,GAST,GHRH,GHRHR,GHRL,GHSR,GIP,GNAS,GNRHR,HCRT,HCRTR1,HCRTR2,HTR4,INSL3,KISS1,LHCGR,LPAR1,MC2R,MCHR1,MCHR2,NTS,NTSR1,POMC,PTGER2,PTGER4,PTH,PTHLH,SCTR,SST,SSTR1,SSTR2,SSTR3,SSTR4,SSTR5,TRH,TRHR,TSHR,UTS2,UTS2R
3	Alzheimer Disease	C0002395	84	1699	0.0	6.376195536663125e-07	ADRA1A,ADRA1D,ADRA2A,ADRB1,ADRB3,AGT,AGTR2,ANXA1,APP,BDKRB2,C3,C5AR1,CALCR,CASR,CCL5,CCR1,CCR2,CCR5,CHRM1,CNR2,CRH,CXCL12,CXCL8,CXCR2,CXCR4,CYP2D6,DRD3,DRD4,DRD5,EDN1,EDNRA,EDNRB,F2,F2R,F2RL3,FSHR,GABBR1,GAL,GHRH,GHRHR,GRM2,GRM5,GRPR,HCAR3,HCRT,HCRTR2,HTR1A,HTR1B,HTR1F,HTR6,IAPP,KNG1,LHB,LHCGR,LTB4R,MGST3,MLN,MTNR1A,NMU,NPS,NPY,NPY2R,NTS,NTSR1,P2RY1,P2RY12,P2RY2,PDYN,PPY,PTGDR,PTGER1,PTGER2,PTGER3,PTGER4,PTGFR,PTGIR,PTH,PTH1R,PYY,SAA1,SST,SSTR2,TAC1,UTS2B
4	Anorexia	C0003123	20	134	0.0	8.501594048884166e-07	CCK,CCR1,CRH,CRHR1,GHRL,GHSR,HTR1B,HTR2B,HTR4,IAPP,NMU,NPSR1,NPY,NPY1R,NPY2R,OPRL1,OXT,POMC,PYY,TAC1
5	Anxiety Disorders	C0003469	53	383	0.0	1.0626992561105207e-06	ACKR3,ADCYAP1,ADCYAP1R1,ADORA1,ADRA1A,ADRA2A,ADRA2B,AGT,AGTR2,APP,AVPR1A,AVPR1B,CCK,CCKAR,CCKBR,CNR1,CRH,CRHR1,CXCL8,CXCR6,CYP2D6,CYP3A4,CYSLTR2,DRD3,DRD4,EDNRA,GAL,GALR2,GHRH,GNB1,GRM5,GRM7,GRM8,HTR1A,HTR1B,HTR6,HTR7,LPAR1,LPAR2,MC1R,NPS,NPSR1,NPY,NPY1R,NPY2R,NPY5R,OXT,OXTR,POMC,RXFP3,SSTR4,TAC1,TACR1
7	Arteriosclerosis	C0003850	69	1059	0.0	1.487778958554729e-06	ACKR3,ADM,ADRA1D,ADRA2B,ADRB1,AGT,AGTR2,APLNR,APP,C3,CASR,CCL19,CCL21,CCL25,CCL5,CCR1,CCR2,CCR3,CCR5,CCR7,CCR9,CNR1,CNR2,CXCL10,CXCL12,CXCL13,CXCL16,CXCL8,CXCR2,CXCR4,CXCR6,CYP2C9,CYP3A4,CYSLTR1,EDN1,EDNRA,F2,F2R,F2RL1,FPR2,GCG,GHRHR,GHSR,GIP,GPER1,GPR55,HCAR2,HRH1,HRH2,KISS1,KISS1R,KNG1,LTB4R,LTB4R2,NPY,P2RY13,P2RY2,PTAFR,PTGER3,PTGIR,PTH,PTHLH,RAMP1,SAA1,SLC22A1,SSTR2,SUCNR1,TAC1,UTS2
8	Asthma	C0004096	120	1454	0.0	1.7003188097768332e-06	ACKR3,ADCYAP1R1,ADM,ADORA1,ADORA2B,ADORA3,ADRA1A,ADRA1B,ADRA1D,ADRA2B,AGT,AGTR2,ANXA1,APP,BDKRB1,BDKRB2,C3,C3AR1,C5,C5AR1,CALCA,CCL16,CCL19,CCL20,CCL21,CCL23,CCL25,CCL27,CCL28,CCL5,CCR1,CCR2,CCR3,CCR4,CCR5,CCR6,CCR7,CCR8,CCR9,CHRM1,CHRM3,CRH,CRHR1,CXCL1,CXCL10,CXCL12,CXCL13,CXCL16,CXCL2,CXCL3,CXCL5,CXCL6,CXCL8,CXCL9,CXCR1,CXCR2,CXCR3,CXCR4,CXCR6,CYP2C9,CYP2D6,CYP3A4,CYSLTR1,CYSLTR2,EDN1,EDNRA,EDNRB,F2R,F2RL1,FPR2,GABBR2,GHRH,GHRL,GNAS,GNB1,GPBAR1,GPR65,GPRC6A,GRM1,GRP,HNMT,HRH1,HRH3,KNG1,LPAR2,LPAR3,LTB4R,LTB4R2,NPS,NPSR1,NPW,NPY,OXER1,OXTR,PF4,PMCH,POMC,PPBP,PTGDR,PTGDR2,PTGER1,PTGER2,PTGER3,PTGER4,PTGIR,PTH,RAMP1,S1PR1,SLC22A1,SLC22A5,SSTR4,TAC1,TAC3,TACR1,TACR2,TACR3,TAS2R1,UTS2,VIP,XCL1
9	Mental disorders	C0004936	52	439	0.0	1.9128586609989376e-06	ADCYAP1,ADCYAP1R1,ADRA2C,BDKRB1,BDKRB2,CALCA,CCK,CHRM4,CNR1,CNR2,CORT,CRH,CRHR1,CYP2D6,DRD3,DRD4,DRD5,F2RL3,GABBR1,GALR1,GALR3,GNRHR2,GPBAR1,GPRC6A,GRM5,GRM7,GRM8,GRP,GRPR,HCRTR1,HTR1A,HTR1B,HTR5A,HTR7,LPAR3,MCHR2,MTNR1B,NPY,NTSR1,OPRK1,OXER1,OXT,OXTR,PDYN,POMC,PTH,SCT,SSTR5,TAC1,TACR1,TRH,VIP
10	Bipolar affective disorder	C0005586	64	817	0.0	2.1253985122210414e-06	ACKR3,ADCYAP1,ADCYAP1R1,ADM,ADORA1,ADRA1A,ADRA2B,AGT,APP,AVPR1A,AVPR1B,BDKRB2,CALCA,CCK,CCKAR,CHRM3,CNR1,CNR2,CRH,CRHR1,CXCL8,CXCR4,CXCR6,CYP2D6,CYSLTR2,DRD3,DRD4,DRD5,EDNRA,GABBR2,GAL,GHRH,GPR65,GRM4,GRM5,GRM7,HCAR2,HCAR3,HTR1A,HTR1B,HTR1F,HTR4,HTR5A,HTR7,LPAR2,MC2R,MC5R,MCHR1,MCHR2,NTS,P2RY1,P2RY2,PDYN,PENK,POMC,PROK2,PROKR2,SST,SSTR4,SSTR5,TAC1,TACR1,TSHB,VIP
11	Bronchiolitis, Viral	C0006274	35	211	0.0	2.3379383634431456e-06	C3,C5,CCL16,CCL19,CCL23,CCL25,CCL27,CCL28,CCL5,CCR2,CCR3,CCR5,CXCL1,CXCL10,CXCL13,CXCL16,CXCL2,CXCL3,CXCL5,CXCL6,CXCL8,CXCL9,CXCR2,CXCR3,CYSLTR1,EDN1,HNMT,NPSR1,PF4,PPBP,SLC22A5,TAC1,TACR2,TACR3,VIP
13	Verotoxigenic Escherichia coli gastrointestinal tract infection	C0009450	61	1111	0.0	2.763018065887354e-06	ADM,ADRA1D,AGT,APP,CALCA,CCKBR,CCL19,CCL20,CCL21,CCL28,CCL5,CCR1,CCR2,CCR5,CCR7,CCR9,CRH,CRHR1,CXCL1,CXCL10,CXCL12,CXCL13,CXCL2,CXCL5,CXCL8,CXCL9,CXCR1,CXCR2,CXCR3,CXCR4,CXCR5,CYP2D6,EDN1,EDN2,F2,F2R,GAL,GAST,GHRL,HRH2,KNG1,NPY,OXTR,POMC,PROKR2,PTGER1,PTGER2,PTGER3,PTGER4,PTGFR,PTH1R,PTHLH,SAA1,SST,SSTR3,TAC1,TACR1,TACR3,TSHR,VIP,VIPR1
16	Coronary heart disease 7	C0010054	55	754	0.0	3.4006376195536663e-06	ADM,ADORA1,ADORA2B,ADRA2A,ADRA2B,ADRB1,ADRB3,AGT,AGTR2,APLNR,BDKRB1,BDKRB2,C3,C5AR1,CASR,CCL19,CCL21,CCL5,CCR2,CCR5,CCR7,CCR9,CNR1,CORT,CRH,CXCL12,CXCL16,CXCL8,CYP2C9,CYP2D6,CYP3A4,CYSLTR1,EDN1,EDNRA,F2,F2R,F2RL3,GCG,GHRL,GPER1,HCAR2,IAPP,KISS1,KNG1,NPFFR2,NPY,OPN4,P2RY1,P2RY12,SAA1,SLC22A3,SLC22A5,UTS2,UTS2B,UTS2R
19	Depressive Disorder	C0011581	49	543	0.0	4.038257173219979e-06	ADCYAP1R1,ADRA2A,ADRA2C,AGT,AVPR1B,CCR2,CNR1,CNR2,CRH,CRHR1,CXCL8,CYP2C9,CYP2D6,DRD3,DRD4,DRD5,F2R,F2RL3,FSHR,GAL,GALR2,GAST,GHRL,GNB1,GRM1,GRM2,GRM5,HCRT,HTR1A,HTR1B,HTR1D,HTR4,HTR7,LPAR1,MCHR1,MTNR1B,NPY,NPY1R,NPY2R,OPRK1,OXT,OXTR,PDYN,PMCH,POMC,TAC1,TACR3,TAS2R38,TRH
