rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
15	Occupational Diseases	C0028797	7	68	6.358868986922062e-11	9.334163036714374e-06	GSTM1,GSTP1,GSTT1,MPO,NQO1,SOD1,XDH
20	Neurotoxicity Syndromes	C0235032	5	40	5.08467823401304e-10	1.2445550715619167e-05	ABCG2,GSTM1,GSTP1,GSTT1,NQO1
25	Asbestosis	C0003949	4	25	3.1500052566357795e-09	1.555693839452396e-05	GSTM1,GSTP1,GSTT1,MPO
26	Drug Eruptions	C0011609	4	25	3.1500052566357795e-09	1.6179215930304916e-05	GSTM1,GSTP1,GSTT1,MPO
27	Pharyngeal Neoplasms	C0031347	5	64	8.705193121905097e-09	1.6801493466085875e-05	GSTM1,GSTP1,GSTT1,MPO,NQO1
32	Chronic hepatitis	C0019189	7	197	1.943553407102172e-08	1.9912881144990667e-05	ATP7A,CCS,GSTM1,GSTP1,GSTT1,MT1A,SOD1
38	Bronchogenic Carcinoma	C0007121	4	41	4.197855019150154e-08	2.3646546359676414e-05	GSTM1,GSTP1,GSTT1,SOD1
43	Ovarian epithelial cancer stage III	C0280220	4	43	5.364367783311508e-08	2.675793403858121e-05	ABCC2,ABCG2,GSTM1,MPO
44	Neoplasm of the oral cavity	C0026640	7	226	5.6208010135172515e-08	2.7380211574362168e-05	ATP7B,GSTM1,GSTP1,GSTT1,MPO,MT1A,NQO1
45	Stomach Diseases	C0038354	4	44	6.044215783429507e-08	2.8002489110143125e-05	GSTM1,GSTP1,GSTT1,MPO
46	Hearing Loss, Partial	C0018772	6	150	6.136209496077072e-08	2.862476664592408e-05	ABCG2,GSTM1,GSTP1,GSTT1,SOD1,XDH
48	Age-related cataract	C0036646	4	45	6.781502304153975e-08	2.9869321717486e-05	GSTM1,GSTP1,GSTT1,SOD1
49	DNA Damage	C0012860	5	91	7.322791295560904e-08	3.0491599253266956e-05	GSTM1,GSTP1,GSTT1,MPO,NQO1
50	Papillomavirus Infections	C0950124	4	49	1.0510309322864231e-07	3.111387678904792e-05	GSTM1,GSTP1,GSTT1,NQO1
54	Prenatal Exposure Delayed Effects	C0033054	4	52	1.4241160273265052e-07	3.360298693217175e-05	GSTM1,GSTP1,GSTT1,NQO1
55	Liver Cirrhosis, Alcoholic	C0023891	5	103	1.5365215622065165e-07	3.422526446795271e-05	ABCG2,GSTM1,GSTP1,GSTT1,MPO
56	Neoplasm of the larynx	C0023055	5	106	1.823267938849682e-07	3.484754200373367e-05	GSTM1,GSTP1,GSTT1,MPO,NQO1
59	Trisomy	C0041107	6	179	2.0520772359144956e-07	3.6714374611076535e-05	GSTM1,GSTP1,GSTT1,MPO,NQO1,SOD1
60	Respiratory Tract Diseases	C0035242	4	56	2.0781805898373307e-07	3.7336652146857495e-05	GSTM1,GSTP1,GSTT1,MPO
61	Helicobacter Infections	C0079487	5	110	2.2725951875912642e-07	3.7958929682638454e-05	GSTM1,GSTP1,GSTT1,MPO,NQO1
64	Wilson disease	C0019202	4	60	2.95002235417563e-07	3.982576228998133e-05	ATP7A,ATP7B,CCS,SLC31A1
65	Slow acetylator due to N-acetyltransferase enzyme variant	C1827377	3	25	3.3226990414636504e-07	4.044803982576229e-05	GSTM1,GSTP1,GSTT1
66	Childhood Leukemia	C1332977	4	62	3.482746624428046e-07	4.107031736154325e-05	GSTM1,GSTP1,GSTT1,NQO1
67	Pseudomonas Infections	C0033817	3	26	3.919877581415321e-07	4.1692594897324205e-05	GSTM1,GSTP1,GSTT1
68	Drug-Induced Liver Injury	C0860207	6	198	4.062796796766577e-07	4.2314872433105165e-05	ABCC2,ABCG2,GSTM1,GSTP1,GSTT1,SOD1
69	Tardive Dyskinesia	C0686347	4	64	4.0887580832205117e-07	4.2937149968886124e-05	GSTM1,GSTT1,NQO1,SOD1
72	Malignant neoplasm of pharynx	C0153405	3	27	4.592985233253799e-07	4.4803982576229e-05	GSTM1,GSTP1,GSTT1
73	Neurodegeneration with brain iron accumulation 4	C4055506	4	66	4.775459906403157e-07	4.542626011200996e-05	GSTM1,GSTP1,GSTT1,MPO
74	Chromosomal translocation	C0040715	3	29	6.193945423227376e-07	4.6048537647790916e-05	GSTM1,GSTP1,GSTT1
75	Squamous Cell Neoplasms	C0206720	3	29	6.193945423227376e-07	4.667081518357187e-05	ABCG2,GSTM1,GSTP1
76	Bronchitis	C0006277	4	70	6.420742040269545e-07	4.729309271935283e-05	GSTM1,GSTP1,GSTT1,MPO
77	Arsenic Poisoning	C0311375	4	70	6.420742040269545e-07	4.791537025513379e-05	GSTM1,GSTP1,GSTT1,MT1A
79	Malignant neoplasm of larynx	C0007107	5	133	6.977095945437384e-07	4.915992532669571e-05	GSTM1,GSTP1,GSTT1,MPO,MT2A
80	Biliary cirrhosis	C0023892	5	133	6.977095945437384e-07	4.9782202862476667e-05	ABCC2,ABCG2,GSTM1,GSTP1,GSTT1
81	Orofacial dyskinesia	C0152115	4	73	7.92621027700946e-07	5.0404480398257626e-05	GSTM1,GSTT1,NQO1,SOD1
82	Motor Neuron Disease	C0085084	5	136	7.954149654487708e-07	5.1026757934038586e-05	ATP7A,GSTM1,GSTP1,GSTT1,SOD1
83	Bronchitis, Chronic	C0008677	4	75	9.074640144879353e-07	5.164903546981954e-05	GSTM1,GSTP1,GSTT1,MPO
84	Respiratory Hypersensitivity	C0035228	3	32	9.328253300910916e-07	5.22713130056005e-05	GSTM1,GSTP1,GSTT1
85	Xeroderma Pigmentosum, Complementation Group D	C0268138	3	32	9.328253300910916e-07	5.289359054138146e-05	GSTM1,GSTP1,GSTT1
86	Cholestasis, benign recurrent intrahepatic 1	C0008370	7	328	9.553466564504731e-07	5.351586807716242e-05	ABCC2,ABCG2,ATP7A,ATP7B,GSTM1,GSTP1,NQO1
87	Ehlers-Danlos syndrome, type vii, autosomal recessive	C0013720	4	76	9.695674610954441e-07	5.413814561294338e-05	ATP7A,GSTM1,GSTP1,GSTT1
89	Acute Myeloid Leukemia Arising from Previous Myelodysplastic Syndrome	C1332153	3	33	1.059607416031838e-06	5.5382700684505296e-05	GSTM1,GSTT1,NQO1
90	Neoplastic Cell Transformation	C0007621	5	144	1.111668150866052e-06	5.600497822028625e-05	GSTM1,GSTP1,GSTT1,NQO1,SOD1
91	Germinoma	C0854912	3	34	1.1988096466630793e-06	5.66272557560672e-05	GSTM1,GSTP1,GSTT1
92	Urinary Bladder Neoplasms	C0005695	8	463	1.2497013406331803e-06	5.724953329184816e-05	ATP7A,GSTM1,GSTP1,GSTT1,MPO,MT1A,MT2A,NQO1
93	Metaplasia	C0025568	4	80	1.252629494352675e-06	5.787181082762912e-05	GSTM1,GSTP1,GSTT1,NQO1
94	Chromosome Aberrations	C0008625	4	81	1.3326474145314293e-06	5.849408836341008e-05	GSTM1,GSTP1,GSTT1,NQO1
95	Rhinitis, Allergic, Perennial	C0035457	3	35	1.3511625824857987e-06	5.911636589919104e-05	GSTM1,GSTP1,GSTT1
96	Dermal atrophy	C0151514	6	237	1.3561921441418434e-06	5.9738643434972e-05	GSTM1,GSTP1,GSTT1,MPO,NQO1,SOD1
97	Barrett Esophagus	C0004763	5	150	1.4108488457509338e-06	6.036092097075296e-05	GSTM1,GSTP1,GSTT1,NQO1,SOD1
100	Vitiligo	C0042900	6	241	1.5160031022753984e-06	6.222775357809584e-05	GSTM1,GSTP1,GSTT1,MPO,NQO1,SOD1
101	AIDS related complex	C0001857	3	37	1.6982983137570073e-06	6.285003111387678e-05	GSTM1,GSTP1,GSTT1
103	VITILIGO-ASSOCIATED MULTIPLE AUTOIMMUNE DISEASE SUSCEPTIBILITY 1 (finding)	C1847835	5	160	2.053864036732911e-06	6.40945861854387e-05	GSTM1,GSTP1,GSTT1,NQO1,SOD1
104	Pancreatitis, Alcoholic	C0376670	3	39	2.1076486238502667e-06	6.471686372121966e-05	GSTM1,GSTP1,GSTT1
105	Gastro-esophageal reflux disease with esophagitis	C0677659	3	39	2.1076486238502667e-06	6.533914125700062e-05	GSTM1,GSTP1,GSTT1
106	Adult Acute Myeloblastic Leukemia	C0220615	4	90	2.2494033403708258e-06	6.596141879278158e-05	ABCG2,GSTM1,GSTT1,MPO
107	Deafness, autosomal recessive 44	C0011053	6	257	2.3221203853118766e-06	6.658369632856254e-05	ABCG2,GSTM1,GSTP1,GSTT1,SOD1,XDH
108	Adenoma of large intestine	C1302401	6	257	2.3221203853118766e-06	6.72059738643435e-05	ABCC2,ABCG2,GSTM1,GSTP1,GSTT1,NQO1
109	Exfoliation Syndrome	C0206368	3	40	2.337683925213163e-06	6.782825140012446e-05	GSTM1,GSTP1,GSTT1
112	Leukemia, Lymphocytic, Acute, L1	C0023452	7	388	3.3290805929730993e-06	6.969508400746734e-05	ABCC2,ABCG2,GSTM1,GSTP1,GSTT1,MPO,NQO1
