node_name	node_type	
DB00958	drug	
ABCG2	drug_target	
SOD1	drug_target	
MPO	drug_target	
MT1A	drug_target	
MT2A	drug_target	
ATP7A	drug_target	
XDH	drug_target	
SLC31A1	drug_target	
NQO1	drug_target	
GSTP1	drug_target	
GSTT1	drug_target	
ATP7B	drug_target	
ABCC2	drug_target	
SLC31A2	drug_target	
GSTM1	drug_target	
Occupational Diseases	phenotype	
Neurotoxicity Syndromes	phenotype	
Asbestosis	phenotype	
Drug Eruptions	phenotype	
Pharyngeal Neoplasms	phenotype	
Chronic hepatitis	phenotype	
Bronchogenic Carcinoma	phenotype	
Ovarian epithelial cancer stage III	phenotype	
Neoplasm of the oral cavity	phenotype	
Stomach Diseases	phenotype	
Hearing Loss, Partial	phenotype	
Age-related cataract	phenotype	
DNA Damage	phenotype	
Papillomavirus Infections	phenotype	
Prenatal Exposure Delayed Effects	phenotype	
Liver Cirrhosis, Alcoholic	phenotype	
Neoplasm of the larynx	phenotype	
Trisomy	phenotype	
Respiratory Tract Diseases	phenotype	
Helicobacter Infections	phenotype	
Wilson disease	phenotype	
Slow acetylator due to N-acetyltransferase enzyme variant	phenotype	
Childhood Leukemia	phenotype	
Pseudomonas Infections	phenotype	
Drug-Induced Liver Injury	phenotype	
Tardive Dyskinesia	phenotype	
Malignant neoplasm of pharynx	phenotype	
Neurodegeneration with brain iron accumulation 4	phenotype	
Chromosomal translocation	phenotype	
Squamous Cell Neoplasms	phenotype	
Bronchitis	phenotype	
Arsenic Poisoning	phenotype	
Malignant neoplasm of larynx	phenotype	
Biliary cirrhosis	phenotype	
Orofacial dyskinesia	phenotype	
Motor Neuron Disease	phenotype	
Bronchitis, Chronic	phenotype	
Respiratory Hypersensitivity	phenotype	
Xeroderma Pigmentosum, Complementation Group D	phenotype	
Cholestasis, benign recurrent intrahepatic 1	phenotype	
Ehlers-Danlos syndrome, type vii, autosomal recessive	phenotype	
Acute Myeloid Leukemia Arising from Previous Myelodysplastic Syndrome	phenotype	
Neoplastic Cell Transformation	phenotype	
Germinoma	phenotype	
Urinary Bladder Neoplasms	phenotype	
Metaplasia	phenotype	
Chromosome Aberrations	phenotype	
Rhinitis, Allergic, Perennial	phenotype	
Dermal atrophy	phenotype	
Barrett Esophagus	phenotype	
Vitiligo	phenotype	
AIDS related complex	phenotype	
