rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
7	Heterotaxy, visceral, 7, autosomal	C0266642	11	76	0.0	2.488446498400284e-06	AHI1,B9D1,CC2D2A,CEP290,CEP41,MKS1,RPGRIP1L,TCTN1,TCTN2,TMEM216,TMEM67
10	Decreased head circumference	C0424688	29	648	0.0	3.5549235691432637e-06	B9D1,C2CD3,CC2D2A,CDK5RAP2,CENPJ,CEP135,CEP152,CEP290,CEP57,CEP63,DYNC1H1,MKS1,NDE1,OFD1,PAFAH1B1,PCNT,PLK4,PPP2R1A,RPGRIP1L,TBCE,TCTN2,TMEM216,TMEM67,TUBA1A,TUBA8,TUBB,TUBB2B,TUBB3,TUBG1
14	Abnormality of the cerebral white matter	C0948163	31	412	0.0	4.976892996800568e-06	AHI1,B9D1,C2CD3,CC2D2A,CDK5RAP2,CENPJ,CEP135,CEP152,CEP290,CEP41,CEP57,CEP63,DYNC1H1,MKS1,NDE1,NPHP1,OFD1,PAFAH1B1,PCNT,PPP2R1A,RPGRIP1L,TCTN1,TCTN2,TMEM216,TMEM67,TUBA1A,TUBB,TUBB2A,TUBB2B,TUBB3,YWHAE
15	Ventriculomegaly	C1531647	25	334	0.0	5.3323853537148955e-06	AHI1,B9D1,CC2D2A,CDK5RAP2,CENPJ,CEP135,CEP152,CEP290,CEP57,CEP63,MKS1,NDE1,OFD1,PAFAH1B1,PCNT,PPP2R1A,RPGRIP1L,TBCE,TCTN2,TMEM216,TMEM67,TUBA1A,TUBB,TUBB2A,YWHAE
16	Abnormality of neuronal migration	C1837249	30	224	0.0	5.687877710629221e-06	AHI1,B9D1,CC2D2A,CDK5RAP2,CENPJ,CEP135,CEP152,CEP290,CEP41,CEP63,DYNC1H1,IQCB1,MKS1,NDE1,NPHP1,OFD1,PAFAH1B1,PLK4,RPGRIP1L,TCTN1,TCTN2,TMEM216,TMEM67,TUBA1A,TUBA8,TUBB,TUBB2A,TUBB2B,TUBB3,YWHAE
18	Cerebellar vermis hypoplasia	C1840379	17	126	0.0	6.3988624244578746e-06	AHI1,B9D1,CC2D2A,CEP164,CEP290,CEP41,CEP57,MKS1,NPHP1,OFD1,RPGRIP1L,TCTN1,TCTN2,TMEM216,TMEM67,TUBA1A,TUBB
19	Abnormal cortical gyration	C1856019	26	164	0.0	6.7543547813722e-06	AHI1,B9D1,CDK5RAP2,CENPJ,CEP135,CEP152,CEP41,CEP63,DYNC1H1,MKS1,NDE1,NPHP1,OFD1,PAFAH1B1,PLK4,RPGRIP1L,TCTN1,TCTN2,TMEM67,TUBA1A,TUBA8,TUBB,TUBB2A,TUBB2B,TUBB3,YWHAE
20	Sloping forehead	C1857679	17	99	0.0	7.109847138286527e-06	B9D1,CC2D2A,CDK5RAP2,CENPJ,CEP135,CEP152,CEP290,CEP57,CEP63,MKS1,NDE1,PCNT,PLK4,RPGRIP1L,TCTN2,TMEM216,TMEM67
38	Abnormality of the cerebral subcortex	C4021207	31	447	0.0	1.35087095627444e-05	AHI1,B9D1,C2CD3,CC2D2A,CDK5RAP2,CENPJ,CEP135,CEP152,CEP290,CEP41,CEP57,CEP63,DYNC1H1,MKS1,NDE1,NPHP1,OFD1,PAFAH1B1,PCNT,PPP2R1A,RPGRIP1L,TCTN1,TCTN2,TMEM216,TMEM67,TUBA1A,TUBB,TUBB2A,TUBB2B,TUBB3,YWHAE
40	Abnormality of the renal medulla	C4021911	13	43	0.0	1.4219694276573055e-05	AHI1,CC2D2A,CEP164,CEP290,CEP41,CEP83,IQCB1,NPHP1,NPHP4,RPGRIP1L,SDCCAG8,TMEM216,TMEM67
