Gene	CUI	Phenotype	Source Databases	
AHI1	C0266642	Heterotaxy, visceral, 7, autosomal	HumPhenOnt	
B9D1	C0266642	Heterotaxy, visceral, 7, autosomal	HumPhenOnt	
CC2D2A	C0266642	Heterotaxy, visceral, 7, autosomal	HumPhenOnt	
CEP290	C0266642	Heterotaxy, visceral, 7, autosomal	HumPhenOnt	
CEP41	C0266642	Heterotaxy, visceral, 7, autosomal	HumPhenOnt	
MKS1	C0266642	Heterotaxy, visceral, 7, autosomal	HumPhenOnt	
RPGRIP1L	C0266642	Heterotaxy, visceral, 7, autosomal	HumPhenOnt	
TCTN1	C0266642	Heterotaxy, visceral, 7, autosomal	HumPhenOnt	
TCTN2	C0266642	Heterotaxy, visceral, 7, autosomal	HumPhenOnt	
TMEM216	C0266642	Heterotaxy, visceral, 7, autosomal	HumPhenOnt	
TMEM67	C0266642	Heterotaxy, visceral, 7, autosomal	HumPhenOnt	
B9D1	C0424688	Decreased head circumference	HumPhenOnt	
C2CD3	C0424688	Decreased head circumference	HumPhenOnt	
CC2D2A	C0424688	Decreased head circumference	HumPhenOnt	
CDK5RAP2	C0424688	Decreased head circumference	HumPhenOnt	
CENPJ	C0424688	Decreased head circumference	HumPhenOnt	
CEP135	C0424688	Decreased head circumference	HumPhenOnt	
CEP152	C0424688	Decreased head circumference	HumPhenOnt	
CEP290	C0424688	Decreased head circumference	HumPhenOnt	
CEP57	C0424688	Decreased head circumference	HumPhenOnt	
CEP63	C0424688	Decreased head circumference	HumPhenOnt	
DYNC1H1	C0424688	Decreased head circumference	HumPhenOnt	
MKS1	C0424688	Decreased head circumference	HumPhenOnt	
NDE1	C0424688	Decreased head circumference	HumPhenOnt	
OFD1	C0424688	Decreased head circumference	HumPhenOnt	
PAFAH1B1	C0424688	Decreased head circumference	HumPhenOnt	
PCNT	C0424688	Decreased head circumference	HumPhenOnt	
PLK4	C0424688	Decreased head circumference	HumPhenOnt	
PPP2R1A	C0424688	Decreased head circumference	HumPhenOnt	
RPGRIP1L	C0424688	Decreased head circumference	HumPhenOnt	
TBCE	C0424688	Decreased head circumference	HumPhenOnt	
TCTN2	C0424688	Decreased head circumference	HumPhenOnt	
TMEM216	C0424688	Decreased head circumference	HumPhenOnt	
TMEM67	C0424688	Decreased head circumference	HumPhenOnt	
TUBA1A	C0424688	Decreased head circumference	HumPhenOnt	
TUBA8	C0424688	Decreased head circumference	HumPhenOnt	
TUBB	C0424688	Decreased head circumference	HumPhenOnt	
TUBB2B	C0424688	Decreased head circumference	HumPhenOnt	
TUBB3	C0424688	Decreased head circumference	HumPhenOnt	
TUBG1	C0424688	Decreased head circumference	HumPhenOnt	
AHI1	C0948163	Abnormality of the cerebral white matter	HumPhenOnt	
B9D1	C0948163	Abnormality of the cerebral white matter	HumPhenOnt	
C2CD3	C0948163	Abnormality of the cerebral white matter	HumPhenOnt	
CC2D2A	C0948163	Abnormality of the cerebral white matter	HumPhenOnt	
CDK5RAP2	C0948163	Abnormality of the cerebral white matter	HumPhenOnt	
CENPJ	C0948163	Abnormality of the cerebral white matter	HumPhenOnt	
CEP135	C0948163	Abnormality of the cerebral white matter	HumPhenOnt	
CEP152	C0948163	Abnormality of the cerebral white matter	HumPhenOnt	
CEP290	C0948163	Abnormality of the cerebral white matter	HumPhenOnt	
CEP41	C0948163	Abnormality of the cerebral white matter	HumPhenOnt	
CEP57	C0948163	Abnormality of the cerebral white matter	HumPhenOnt	
CEP63	C0948163	Abnormality of the cerebral white matter	HumPhenOnt	
DYNC1H1	C0948163	Abnormality of the cerebral white matter	HumPhenOnt	
