node_name	node_type	
DB07995	drug	
GSG2	drug_target	
PRKACA	drug_target	
PKIA	drug_target	
Heterotaxy, visceral, 7, autosomal	phenotype	
Intellectual developmental disorder with dysmorphic facies and ptosis	phenotype	
Chorioretinal abnormality	phenotype	
Abnormality of the integument	phenotype	
Ventriculomegaly	phenotype	
Hirschsprung Disease	phenotype	
Cerebellar vermis hypoplasia	phenotype	
Abnormality of nervous system physiology	phenotype	
Abnormality of the skull	phenotype	
RETINAL DYSTROPHY WITH OR WITHOUT MACULAR STAPHYLOMA	phenotype	
Abnormality of muscle physiology	phenotype	
Abnormality of neuronal migration	phenotype	
Abnormality of midbrain morphology	phenotype	
Ureteral duplication	phenotype	
Aplasia/Hypoplasia of the spleen	phenotype	
Abnormality of the nasal alae	phenotype	
Ambiguous genitalia	phenotype	
Apnea	phenotype	
Abnormality of the nasal dorsum	phenotype	
Abnormality of the lower limb	phenotype	
Abnormality of male external genitalia	phenotype	
Abnormality of the posterior segment of the globe	phenotype	
Growth abnormality	phenotype	
Abnormality of the orbital region	phenotype	
Meckel syndrome type 6	phenotype	
Abnormality of the 5th toe	phenotype	
Postaxial hand polydactyly	phenotype	
Widened posterior fossa	phenotype	
Upper motor neuron dysfunction	phenotype	
Abnormality of the genital system	phenotype	
Abnormal genital system morphology	phenotype	
Renal cyst	phenotype	
Dandy-Walker like malformation with atrioventricular septal defect	phenotype	
Abnormality of the vertebral column	phenotype	
Seizures, Febrile	phenotype	
Abnormality of limbs	phenotype	
Elevated 7-dehydrocholesterol	phenotype	
Abnormality of the lens	phenotype	
Abnormality of skull size	phenotype	
Abnormality of the anterior segment of the globe	phenotype	
Abnormality of the posterior cranial fossa	phenotype	
Abnormality of the curvature of the vertebral column	phenotype	
Abnormality of the endocrine system	phenotype	
Abnormal autonomic nervous system morphology	phenotype	
Abnormality of enteric ganglion morphology	phenotype	
Abnormality of enteric nervous system morphology	phenotype	
Abnormality of eye movement	phenotype	
Slanting of the palpebral fissure	phenotype	
Abnormality of the palpebral fissures	phenotype	
Abnormal renal physiology	phenotype	
Abnormality of the upper limb	phenotype	
Abnormality of the retina	phenotype	
Abnormality of the head	phenotype	
Cystic Kidney Diseases	phenotype	
Abnormality of the cerebral subcortex	phenotype	
Abnormality of the nasal bridge	phenotype	
Abnormality of the palate	phenotype	
Cerebellar malformation	phenotype	
Abnormal cortical gyration	phenotype	
Abnormality of higher mental function	phenotype	
Abnormality of the cerebral white matter	phenotype	
Abnormality of the fundus	phenotype	
Foot polydactyly	phenotype	
Microcornea	phenotype	
Abnormality of the renal medulla	phenotype	
Abnormality of the hair	phenotype	
Neurodevelopmental delay	phenotype	
Sloping forehead	phenotype	
Abnormal spatial orientation of the cardiac segments	phenotype	
Decreased head circumference	phenotype	
Duplication involving bones of the feet	phenotype	
Abnormality of the genitourinary system	phenotype	
Abnormality of the upper urinary tract	phenotype	
Abnormal CSF metabolite level	phenotype	
Abnormal location of ears	phenotype	
Abnormality of calvarial morphology	phenotype	
Oculomotor apraxia	phenotype	
Abnormal morphology of the ocular adnexa	phenotype	
Aplasia/Hypoplasia of the corpus callosum	phenotype	
Congenital anomalies of kidney and urinary tract 1, susceptibility to	phenotype	
Abnormality of the face	phenotype	
Nystagmus	phenotype	
Abnormality of the musculature	phenotype	
Iris coloboma	phenotype	
Abnormality of the skull base	phenotype	
Abnormality of skin adnexa morphology	phenotype	
Anophthalmia/Microphthalmia	phenotype	
Abnormality of cardiovascular system electrophysiology	phenotype	
Abnormality of the hard palate	phenotype	
Postaxial foot polydactyly	phenotype	
Abnormality of the nervous system	phenotype	
Gait disturbance	phenotype	
Full cheeks	phenotype	
Aplasia/Hypoplasia of the cerebellum	phenotype	
Anteverted nares	phenotype	
Abnormality of the ear	phenotype	
Cephalocele	phenotype	
Abnormality of the eye	phenotype	
Abnormality of the cerebellum	phenotype	
Abnormality of the foot	phenotype	
Abnormality of limb bone morphology	phenotype	
Abnormal nasal morphology	phenotype	
Furrowed tongue	phenotype	
Sclerocornea	phenotype	
Agenesis of corpus callosum	phenotype	
Abnormality of phalanx of finger	phenotype	
Global developmental delay, absent or hypoplastic corpus callosum, and dysmorphic facies	phenotype	
Abnormality of the cheek	phenotype	
Abnormality of the urinary system	phenotype	
Abnormality of the cerebral ventricles	phenotype	
Abnormality of head or neck	phenotype	
Prominent nasal bridge	phenotype	
Abnormality of the oral cavity	phenotype	
Microcephaly 16, primary, autosomal recessive	phenotype	
Abnormality of the outer ear	phenotype	
Posteriorly rotated ears	phenotype	
Abnormality of the hypothalamus-pituitary axis	phenotype	
Nephronophthisis	phenotype	
Abnormality of epiphysis morphology	phenotype	
Abnormality of the lower urinary tract	phenotype	
Large face	phenotype	
Abnormality of the skeletal system	phenotype	
Abnormality of the external nose	phenotype	
Congenital cystic disease of liver	phenotype	
Abnormal involuntary eye movements	phenotype	
Abnormality of central motor function	phenotype	
Abnormality of skeletal morphology	phenotype	
Macrogyria	phenotype	
Abnormality of the 5th finger	phenotype	
Abnormality of toe	phenotype	
Abnormality of nervous system morphology	phenotype	
Abnormal facial shape	phenotype	
Abnormality of the nose	phenotype	
Micrognathia	phenotype	
Aplasia/Hypoplasia of the mandible	phenotype	
Aplasia/Hypoplasia of the cerebrum	phenotype	
Autosomal recessive inheritance	phenotype	
Abnormality of the periorbital region	phenotype	
Abnormality of brainstem morphology	phenotype	
Abnormality of the calvaria	phenotype	
Low-set ears	phenotype	
Coloboma, osteopetrosis, microphthalmia, macrocephaly, albinism, and deafness	phenotype	
Abnormality of the choroid	phenotype	
Dilated fourth ventricle	phenotype	
Abnormality of the fourth ventricle	phenotype	
Abnormality of pancreas morphology	phenotype	
Abnormality of globe location	phenotype	
Dextrocardia	phenotype	
Downslanted palpebral fissures	phenotype	
Abnormality of the autonomic nervous system	phenotype	
Ataxia, combined cerebellar and peripheral, with hearing loss and diabetes mellitus	phenotype	
Oral cleft	phenotype	
Preaxial hand polydactyly	phenotype	
Heterotopia	phenotype	
Aplasia involving bones of the extremities	phenotype	
Abnormality of forebrain morphology	phenotype	
Abnormal muscle tone	phenotype	
Abnormality of the cerebral cortex	phenotype	
Abnormality of the globe	phenotype	
Abnormal eye morphology	phenotype	
Short stature, rhizomelic, with microcephaly, micrognathia, and developmental delay	phenotype	
Renal insufficiency	phenotype	
Abnormality of the cerebellar vermis	phenotype	
Abnormality of the forehead	phenotype	
Abnormality of the iris	phenotype	
Abnormality of the nares	phenotype	
Depressed nasal ridge	phenotype	
Postaxial polydactyly type A1	phenotype	
Abnormality of the mandible	phenotype	
Abnormality of coordination	phenotype	
Lobar holoprosencephaly	phenotype	
Asplenia, isolated congenital	phenotype	
Aplasia/Hypoplasia of the tongue	phenotype	
Abnormality of the urethra	phenotype	
Abnormality of lower limb bone	phenotype	
Pancreatic cysts	phenotype	
Growth delay	phenotype	
Abnormality of digit	phenotype	
Hand polydactyly	phenotype	
Abnormal axial skeleton morphology	phenotype	
Accessory spleen	phenotype	
Pancreatic fibrosis	phenotype	
Preaxial polydactyly 4	phenotype	
Neurodevelopmental abnormality	phenotype	
Tachypnea	phenotype	
Abnormality of limb bone	phenotype	
Abnormal external genitalia	phenotype	
Chorioretinal coloboma	phenotype	
Abnormality of finger	phenotype	
Abnormality of brain morphology	phenotype	
Abnormality of body height	phenotype	
Blindness	phenotype	
Abnormality of globe size	phenotype	
Multicystic kidney dysplasia	phenotype	
Polydactyly, preaxial II	phenotype	
Joubert syndrome	phenotype	
Abnormality of the hand	phenotype	
Morphological abnormality of the central nervous system	phenotype	
Abnormality of vision	phenotype	
Abnormality of the urinary system physiology	phenotype	
Hypoplastic male external genitalia	phenotype	
Abnormal systemic blood pressure	phenotype	
Abnormal eye physiology	phenotype	
Duplication of hand bones	phenotype	
Congenital hepatic fibrosis	phenotype	
Male pseudohermaphroditism	phenotype	
Bardet-Biedl syndrome	phenotype	
Abnormality of movement	phenotype	
Apraxia	phenotype	
Abnormality of the mouth	phenotype	
Scoliosis	phenotype	
Cone-shaped epiphyses fused within their metaphyses	phenotype	
Anencephaly	phenotype	
Long face	phenotype	
Central nervous system cyst	phenotype	
Intracranial cystic lesion	phenotype	
Abnormality of the male genitalia	phenotype	
Cataract, autosomal recessive congenital 5	phenotype	
Abnormality of corneal size	phenotype	
Abnormality of the cerebrum	phenotype	
Abnormality of long bone morphology	phenotype	
Abnormal appendicular skeleton morphology	phenotype	
