rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
4	Heterotaxy, visceral, 7, autosomal	C0266642	11	76	0.0	1.75284837861525e-06	AHI1,B9D1,CC2D2A,CEP290,CEP41,MKS1,RPGRIP1L,TCTN1,TCTN2,TMEM216,TMEM67
18	Intellectual developmental disorder with dysmorphic facies and ptosis	C3714756	36	1371	0.0	7.887817703768623e-06	AHI1,ALMS1,B9D1,C2CD3,CC2D2A,CDK5RAP2,CENPJ,CEP135,CEP152,CEP290,CEP41,CEP57,CEP63,CEP83,DYNC1H1,IQCB1,MKS1,MLXIPL,NDE1,NEK2,NPHP1,OFD1,PAFAH1B1,PCNT,PLK4,PPP2R1A,RPGRIP1L,SDCCAG8,TCTN1,TCTN2,TCTN3,TMEM216,TMEM67,TUBA1A,TUBB,YWHAG
24	Chorioretinal abnormality	C4025844	9	91	0.0	1.0517090271691499e-05	ALMS1,B9D1,CC2D2A,CEP290,MKS1,RPGRIP1L,TCTN2,TMEM216,TMEM67
25	Abnormality of the integument	C4025761	29	1665	1.914246539058695e-12	1.0955302366345313e-05	AHI1,ALMS1,B9D1,CC2D2A,CENPJ,CEP152,CEP290,CEP41,CEP57,LIPE,MKS1,MLXIPL,NEK2,NPHP1,OFD1,PAFAH1B1,PCNT,PLK4,PPP2R1A,PRKACA,PRKACG,RPGRIP1L,SDCCAG8,TCTN1,TCTN2,TMEM216,TMEM67,TUBB,YWHAE
27	Ventriculomegaly	C1531647	23	334	3.854139229986231e-12	1.1831726555652936e-05	AHI1,B9D1,CC2D2A,CDK5RAP2,CENPJ,CEP135,CEP152,CEP290,CEP57,CEP63,MKS1,NDE1,OFD1,PAFAH1B1,PCNT,PPP2R1A,RPGRIP1L,TCTN2,TMEM216,TMEM67,TUBA1A,TUBB,YWHAE
28	Hirschsprung Disease	C0019569	13	178	5.339506614632228e-12	1.2269938650306748e-05	AHI1,B9D1,CC2D2A,CEP290,CEP41,MKS1,NPHP1,RPGRIP1L,SDCCAG8,TCTN1,TCTN2,TMEM216,TMEM67
29	Cerebellar vermis hypoplasia	C1840379	17	126	8.437917031756115e-12	1.2708150744960562e-05	AHI1,B9D1,CC2D2A,CEP164,CEP290,CEP41,CEP57,MKS1,NPHP1,OFD1,RPGRIP1L,TCTN1,TCTN2,TMEM216,TMEM67,TUBA1A,TUBB
30	Abnormality of nervous system physiology	C4022811	43	2307	8.559597475255032e-12	1.3146362839614373e-05	AHI1,ALMS1,B9D1,C2CD3,CC2D2A,CDK5RAP2,CENPJ,CEP135,CEP152,CEP164,CEP290,CEP41,CEP57,CEP63,CEP83,DCTN1,DYNC1H1,IQCB1,MKS1,MLXIPL,NDE1,NEK2,NPHP1,NPHP4,OFD1,PAFAH1B1,PCNT,PLK4,PPP2R1A,PRKACA,RPGRIP1L,SDCCAG8,TCTN1,TCTN2,TCTN3,TMEM216,TMEM67,TTBK2,TUBA1A,TUBA4A,TUBB,TUBG1,YWHAE
31	Abnormality of the skull	C0235942	35	1324	1.1680878486686197e-11	1.3584574934268185e-05	AHI1,ALMS1,B9D1,C2CD3,CC2D2A,CDK5RAP2,CENPJ,CEP135,CEP152,CEP290,CEP41,CEP57,CEP63,DYNC1H1,IQCB1,MKS1,MLXIPL,NDE1,NPHP1,OFD1,PAFAH1B1,PCNT,PLK4,PPP2R1A,RPGRIP1L,SDCCAG8,TCTN1,TCTN2,TCTN3,TMEM216,TMEM67,TUBA1A,TUBB,TUBG1,YWHAE
32	RETINAL DYSTROPHY WITH OR WITHOUT MACULAR STAPHYLOMA	C0854723	14	263	1.187827614046455e-11	1.4022787028922e-05	AHI1,ALMS1,CC2D2A,CEP164,CEP290,CEP41,IQCB1,MKS1,NEK2,NPHP1,NPHP4,OFD1,SDCCAG8,TMEM216
