rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
146	Schizoaffective Disorder	C0036337	15	81	5.0715209809482076e-11	3.2017543859649124e-05	ABCB1,ACKR3,ADRA2B,CXCR6,CYP2D6,DRD3,DRD4,DRD5,GRM3,GRM4,HTR1B,LPAR2,NPY,SST,SSTR4
147	Mental disorders	C0004936	39	439	5.121858492884712e-11	3.223684210526316e-05	ABCB1,ACTN2,ADCYAP1R1,ADRA2C,AKT1,BDKRB1,BDKRB2,CHRM2,CHRM4,CNR1,CNR2,CORT,CYP2B6,CYP2D6,DLG4,DRD3,DRD4,DRD5,GABBR1,GALR1,GALR3,GPBAR1,GRIN2A,GRM7,GRM8,HTR1A,HTR1B,HTR5A,HTR7,LPAR3,MCHR2,MTNR1B,NPY,OPRK1,OPRM1,OXER1,PDYN,POMC,SSTR5
148	Weight Gain Adverse Event	C2911647	33	151	5.3456683524188975e-11	3.245614035087719e-05	ABCB1,ADRA2A,ADRB3,CAMK2A,CAMK2B,CHRM4,CNR1,DRD3,DRD4,DRD5,GRIN2A,GRIN2C,GRIN2D,GRM2,GRM3,GRM4,GRM6,GRM7,GRM8,HRH2,HRH3,HRH4,HTR1A,HTR1B,HTR1D,HTR1E,HTR1F,HTR4,HTR5A,HTR6,HTR7,MC4R,PPP3R1
149	Inflammation	C0021368	57	647	5.758238330599852e-11	3.2675438596491226e-05	ABCB1,ADORA1,ADRB3,AGT,AKT1,ANXA1,APLN,APP,BDKRB1,BDKRB2,C3,C3AR1,C5,C5AR1,CAMK2A,CAV1,CCL19,CCL20,CCL21,CCL5,CCR2,CCR3,CCR5,CCR6,CCR7,CCR8,CHRM2,CNR1,CNR2,CXCL1,CXCL10,CXCL11,CXCL12,CXCL16,CXCL2,CXCL6,CXCL8,CXCR1,CXCR2,CXCR3,CYP2B6,CYP2D6,CYP3A4,FPR1,FPR2,GAL,HSP90AA1,KNG1,MC4R,NPY5R,OPRM1,PF4,POMC,PTGDR2,PTGER3,SAA1,TSHR
150	Ischemia	C0022116	40	647	5.7770677130974946e-11	3.289473684210526e-05	ADORA1,ADORA2B,ADORA3,ADRB3,AGT,AGTR2,AKT1,ANXA1,APLNR,APP,C5,C5AR1,CALCRL,CCR5,CNR2,CXCL10,CXCL12,CXCL16,CXCL2,CXCL8,CXCR2,CXCR3,CXCR4,CYP2B6,CYP2C8,GPBAR1,GPER1,GPR17,GRIN2A,HSP90AA1,HTR1B,LPAR3,NPY,NPY2R,OXER1,POMC,PPP3CA,S1PR1,S1PR3,SOS1
151	Taste bitter	C0235290	10	30	6.020894893765671e-11	3.31140350877193e-05	ACKR3,ADRA2B,CXCR6,GPBAR1,LPAR2,LPAR3,OXER1,SSTR4,TAS2R16,TAS2R38
152	Status epilepticus	C0038220	20	185	6.30434593418272e-11	3.3333333333333335e-05	ABCB1,CCR10,CCR2,CCR3,CCR5,CCR7,CCR8,CCR9,CNR1,CXCL1,CXCL12,GRIN2A,HRH3,NPY,SST,SSTR1,SSTR2,SSTR3,SSTR4,SSTR5
153	Pain	C0030193	43	628	6.354949899645135e-11	3.355263157894737e-05	ABCB1,ADRA2A,ADRA2C,AKT1,BDKRB1,BDKRB2,CASR,CAV1,CCL5,CCR1,CCR2,CCR6,CNR1,CNR2,CXCL12,CYP2B6,CYP2D6,DRD3,DRD4,FSHR,GABBR1,GNAS,HTR1A,HTR1B,HTR7,KNG1,MC1R,MTNR1B,MYLK,NPBWR1,OPRD1,OPRK1,OPRL1,OPRM1,P2RY12,PDYN,PENK,PNOC,POMC,PTH1R,PYGM,SAA1,SST
154	Bipolar affective disorder	C0005586	53	817	6.420197706802355e-11	3.377192982456141e-05	ABCB1,ACKR3,ADCYAP1R1,ADORA1,ADRA2B,AGT,AKT1,APP,BDKRB2,CACNA1A,CAMK2A,CAV1,CHRM2,CNR1,CNR2,CXCL8,CXCR4,CXCR6,CYP2D6,DLG4,DRD3,DRD4,DRD5,GABBR2,GAL,GNAZ,GRIN2A,GRIN2C,GRIN2D,GRM3,GRM4,GRM7,HCAR2,HCAR3,HRAS,HTR1A,HTR1B,HTR1F,HTR4,HTR5A,HTR7,LPAR2,MC2R,MC5R,MCHR1,MCHR2,PDYN,PENK,POMC,SOS1,SST,SSTR4,SSTR5
155	Depressive Disorder	C0011581	43	543	6.537048680144153e-11	3.3991228070175444e-05	ABCB1,ADCYAP1R1,ADRA2A,ADRA2C,AGT,AKT1,CALM3,CCR2,CHRM2,CNR1,CNR2,CXCL8,CYP2B6,CYP2D6,DRD3,DRD4,DRD5,FSHR,GAL,GALR2,GNB1,GRIN2A,GRM2,GRM3,HSP90AA1,HTR1A,HTR1B,HTR1D,HTR4,HTR7,LPAR1,MCHR1,MTNR1B,NEFL,NPY,NPY1R,NPY2R,OPRK1,OPRM1,PDYN,PMCH,POMC,TAS2R38
