rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
183	Mental disorders	C0004936	40	439	2.753386407761127e-11	3.701456310679612e-05	ADCYAP1,ADCYAP1R1,ADRA2C,BDKRB1,BDKRB2,CALCA,CHRM2,CHRM4,CNR1,CNR2,CORT,CRH,CRHR1,CYP2D6,DRD3,DRD4,DRD5,FZD4,GABBR1,GALR1,GALR3,GPBAR1,GRM7,GRM8,HTR1A,HTR1B,HTR7,KIAA0319,LPAR3,MCHR2,MTNR1B,NPY,OPRK1,OXER1,PDYN,POMC,PTH,SCT,SSTR5,VIP
184	Inflammation	C0021368	63	647	3.3785529929275526e-11	3.7216828478964405e-05	ADCYAP1,ADM,ADORA1,ADRB2,ADRB3,AGT,ANXA1,APLN,APOB,APP,BDKRB1,BDKRB2,BIN1,C3,C3AR1,C5,C5AR1,CALCA,CCL19,CCL20,CCL21,CCL5,CCR2,CCR3,CCR5,CCR6,CCR7,CCR8,CHRM2,CNR1,CNR2,CRH,CRHR1,CXCL1,CXCL10,CXCL11,CXCL12,CXCL16,CXCL2,CXCL6,CXCL8,CXCR1,CXCR2,CXCR3,CYP2D6,EGF,EGFR,FPR1,FPR2,GAL,KNG1,NPY5R,PF4,POMC,PTGDR2,PTGER2,PTGER3,PTGER4,SAA1,TF,TFRC,TSHR,VIP
185	Ischemia	C0022116	44	647	3.37861960630903e-11	3.7419093851132685e-05	ADCYAP1,ADM,ADORA1,ADORA2B,ADORA3,ADRB2,ADRB3,AGT,AGTR2,ANXA1,APLNR,APOB,APP,AVP,C5,C5AR1,CALCA,CALCRL,CCR5,CNR2,CXCL10,CXCL12,CXCL16,CXCL2,CXCL8,CXCR2,CXCR3,CXCR4,EGF,FZD4,GPBAR1,GPER1,GPR17,HTR1B,LPAR3,NPY,NPY2R,OXER1,POMC,S1PR1,S1PR3,SYT1,TF,VIP
186	Pituitary adenoma	C0032000	29	286	3.6881830922652625e-11	3.762135922330097e-05	ACKR3,ARRB1,ARRB2,CASR,CGA,CRH,CRHR1,CXCL12,CXCL8,CXCR4,CYP2D6,EGF,EGFR,FSHB,FSHR,GAL,GHRH,GHRHR,GNAS,GRB2,MC2R,NPY,POMC,SST,SSTR1,SSTR2,SSTR3,SSTR5,TFRC
187	Pain	C0030193	50	628	3.7578162803697523e-11	3.782362459546926e-05	ADM,ADRA2A,ADRA2C,ADRB2,APOB,AVP,BDKRB1,BDKRB2,CALCA,CASR,CCL5,CCR1,CCR2,CCR6,CLTC,CLTCL1,CNR1,CNR2,CRH,CXCL12,CYP2D6,DRD3,DRD4,FSHR,GABBR1,GNAS,HTR1A,HTR1B,HTR7,KNG1,LDLR,LDLRAP1,MC1R,MTNR1B,NPBWR1,OPRD1,OPRK1,OPRL1,P2RY12,PDYN,PENK,PNOC,POMC,PTH,PTH1R,SAA1,SCARB2,SLC18A3,SST,VIP
188	Bipolar affective disorder	C0005586	57	817	3.9402259233156656e-11	3.802588996763754e-05	ACKR3,ADCYAP1,ADCYAP1R1,ADM,ADORA1,ADRA2B,ADRB2,AGT,APOB,APP,AVP,BDKRB2,CALCA,CHRM2,CNR1,CNR2,CRH,CRHR1,CXCL8,CXCR4,CXCR6,CYP2D6,DRD3,DRD4,DRD5,GABBR2,GAL,GHRH,GRM4,GRM7,HCAR2,HCAR3,HIP1R,HTR1A,HTR1B,HTR4,HTR7,KIAA0319,LPAR2,MC2R,MC5R,MCHR1,MCHR2,PDYN,PENK,POMC,RPS27A,SST,SSTR4,SSTR5,SYNJ1,TSHB,UBC,VAMP2,VAMP3,VAMP7,VIP
189	Pulmonary Disease, Chronic Obstructive	C0024115	31	377	4.4031223112028783e-11	3.8228155339805825e-05	ACKR3,ADORA1,ADRA2B,ADRB2,ANXA1,BDKRB2,C3AR1,C5AR1,CCL5,CCR1,CCR3,CCR5,CXCL1,CXCL10,CXCL2,CXCL5,CXCL8,CXCR1,CXCR2,CXCR3,CXCR4,CXCR6,EGF,EGFR,HTR4,IGF2R,LPAR2,NPSR1,PTH1R,PTHLH,SSTR4
190	Liver Diseases	C0023895	36	586	4.5649706237327337e-11	3.843042071197411e-05	ADRB3,AGT,ANXA1,AVP,CCL16,CCL20,CCL5,CCR1,CCR2,CCR5,CCR6,CD3D,CNR1,CNR2,CXCL1,CXCL10,CXCL12,CXCL16,CXCL2,CXCL8,CXCL9,CXCR4,CXCR6,CYP2D6,EGF,EGFR,GCG,GIP,GNAI2,GNAS,IAPP,NPY1R,NPY5R,PF4,PMCH,VIPR1
191	Obesity, severe, 601665 (3)	C0028756	17	131	4.640510198328229e-11	3.863268608414239e-05	ADRA2A,ADRB1,ADRB2,ADRB3,AGT,CNR1,GNAS,LDLR,MC2R,MC3R,MC5R,MCHR2,NPY,NPY2R,POMC,PPY,PYY
192	Depressive Disorder	C0011581	40	543	4.704669986921317e-11	3.883495145631068e-05	ADCYAP1R1,ADRA2A,ADRA2C,ADRB2,AGT,AP2B1,AVP,CCR2,CHRM2,CNR1,CNR2,CRH,CRHR1,CXCL8,CYP2D6,DRD3,DRD4,DRD5,EGFR,FSHR,GAL,GALR2,GNB1,GRM2,HGS,HTR1A,HTR1B,HTR4,HTR7,LPAR1,MCHR1,MTNR1B,NPY,NPY1R,NPY2R,OPRK1,PDYN,PMCH,POMC,TAS2R38
