rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
170	Epidermolysis bullosa simplex, Cockayne-Touraine type	C0079298	7	28	8.631487746768585e-10	4.400724825265338e-05	FN1,GFAP,KRT1,KRT10,KRT14,KRT5,KRT9
171	Palmar hyperkeratosis	C0240641	7	28	8.631487746768585e-10	4.426611441884546e-05	KRT1,KRT10,KRT14,KRT16,KRT5,KRT6A,KRT9
173	Plantar hyperkeratosis	C1856954	7	32	2.7741989816476575e-09	4.478384675122961e-05	KRT1,KRT10,KRT14,KRT16,KRT5,KRT6A,KRT9
178	Neurotoxicity Syndromes	C0235032	7	40	1.8439010207593753e-08	4.607817758219001e-05	ABCG2,ADRA1B,CYP2C9,DPYD,LAT,MTHFR,TYMS
181	Old myocardial infarction	C0155668	6	29	3.6237740586031464e-08	4.685477608076624e-05	APOA1,APOA4,APOE,CYP2C8,CYP2C9,MTHFR
182	Palmoplantar keratoderma, nonepidermolytic, focal	C0022596	12	156	4.395095509757141e-08	4.711364224695832e-05	DMD,KRT1,KRT10,KRT14,KRT16,KRT5,KRT6A,KRT6B,KRT9,LDB3,SCN5A,TTN
183	Hyperlipidemia, combined, 1	C0020473	16	293	8.208810375887055e-08	4.7372508413150406e-05	ALB,APOA1,APOA2,APOA4,APOC1,APOC2,APOC3,APOE,CDCP1,CYP2C8,CYP2C9,F7,HP,MTHFR,NPHS1,SLC25A13
186	Myofibrillar myopathy, BAG3-related	C2678065	6	34	1.1866744120681005e-07	4.814910691172664e-05	CFH,DMD,FN1,GSN,LDB3,TTN
193	Abnormality of the plantar skin of foot	C4020946	7	57	3.334163362067599e-07	4.996117007507119e-05	KRT1,KRT10,KRT14,KRT16,KRT5,KRT6A,KRT9
194	Drug Eruptions	C0011609	5	25	3.686624401311178e-07	5.022003624126327e-05	APOA1,APOC2,APOC3,MTHFR,TTR
196	Hyperkeratosis	C0870082	14	258	4.6684861509938003e-07	5.0737768573647425e-05	APOC1,DMD,KRT1,KRT10,KRT13,KRT14,KRT16,KRT5,KRT6A,KRT6B,KRT9,LDB3,SCN5A,TTN
197	Adverse drug events and drug allergies	C0041755	7	60	5.007169906479092e-07	5.09966347398395e-05	ABCC4,ABCG2,ALB,CYP1A2,CYP2C9,MTHFR,TYMS
198	Neoplasm of the oral cavity	C0026640	13	226	5.290379602174156e-07	5.125550090603158e-05	ATM,CYP1A2,CYP2A6,CYP2C8,CYP2C9,ITGA2,KRT6B,MTHFR,PLAG1,TYMP,TYMS,UMPS,UPP1
199	Hyperlipoproteinemia	C0020476	6	43	6.49244836337104e-07	5.1514367072223666e-05	ALB,APOA1,APOA2,APOC2,APOC3,APOE
200	Age-related macular degeneration 2	C0242383	18	423	7.482706089190216e-07	5.1773233238415744e-05	ABCG2,ALB,APOC1,APOC3,APOE,ATM,CFB,CFD,CFH,CST3,CYP1A2,DICER1,DPYD,HP,MGST1,MTHFR,SERPING1,TOMM40
201	Hypertriglyceridemia result	C1522137	6	44	7.643710706606299e-07	5.203209940460782e-05	APOA1,APOA2,APOA4,APOC2,APOC3,APOE
202	Cholecystolithiasis	C0947622	8	86	7.927175589284019e-07	5.22909655707999e-05	ABCC3,APOA1,APOA4,APOC1,APOC3,APOE,FABP6,TTR
204	Kidney Diseases	C0022658	25	755	1.1551241900775722e-06	5.2808697903184055e-05	ABCC3,ABCC4,ADRA1B,AHSG,ALB,APOA1,APOA4,APOC3,APOE,ATM,CFH,CST3,CTSL,CYP2A6,CYP2C8,CYP2C9,F7,FN1,GSN,HP,MTHFR,NPHS1,RYR2,TTR,TYMS
205	Diabetes mellitus type 2	C0011860	47	1972	1.1833205866285113e-06	5.306756406937613e-05	ABCC5,ABCG2,AHSG,ALB,APOA1,APOA2,APOA4,APOC1,APOC2,APOC3,APOE,ATM,CAMTA1,CFB,CFH,CLCN6,CRB1,CST3,CTSL,CYP1A2,CYP2C8,CYP2C9,DCD,DGKG,DICER1,DMD,DPYD,F7,FABP6,FN1,GRAP2,GSN,HP,HPX,ITGA2,KRT16,MGST3,MTHFR,NPHS1,PEG3,SCN5A,ST13,THRAP3,TOMM40,TSC22D1,TTR,TYMP
206	Choroidal Neovascularization	C0600518	6	47	1.2171962613383158e-06	5.332643023556821e-05	CFB,CFH,F7,MTHFR,SERPING1,TYMP
215	Cerebral Amyloid Angiopathy	C0085220	6	50	1.87564324749534e-06	5.5656225731296926e-05	ABCG2,APOA1,APOE,CST3,GSN,TTR
216	Vascular Diseases	C0042373	17	410	2.0292287692402766e-06	5.5915091897489004e-05	ABCC4,ABCG2,AHSG,ALB,APOA1,APOC3,APOE,ATM,CST3,CYP2C9,DMD,F7,HP,ITGA2,MTHFR,PF4V1,TTR
221	 Cerebrovascular disease, occlusive (3)	C0007820	7	73	2.304685718490518e-06	5.7209422728449393e-05	APOA1,APOA4,APOC3,APOE,F7,ITGA2,MTHFR
222	Brain Ischemia	C0007786	17	415	2.405604910493686e-06	5.746828889464147e-05	ABCG2,ALB,APOE,ATM,BBC3,CTSL,CYP2C8,ENOSF1,F7,GFAP,ITGA2,KRT5,MTHFR,SCN5A,SLC29A1,TTR,TYMS
223	Abnormal blistering of the skin	C2132198	7	74	2.557897629373862e-06	5.772715506083355e-05	KRT1,KRT10,KRT14,KRT16,KRT5,KRT6A,KRT6B
224	Familial type 3 hyperlipoproteinemia	C0020479	5	34	2.560922754191175e-06	5.798602122702563e-05	APOA1,APOC1,APOC2,APOC3,APOE
231	Hyperhidrosis	C0020458	8	104	3.937965534217547e-06	5.9798084390370186e-05	KRT1,KRT14,KRT16,KRT5,KRT6A,KRT6B,KRT9,NLRC4
232	Epidermal thickening	C0494876	14	309	4.384785918909451e-06	6.0056950556562264e-05	CHKB,DMD,KRT1,KRT10,KRT13,KRT14,KRT16,KRT5,KRT6A,KRT6B,KRT9,LDB3,SCN5A,TTN
235	Dermal atrophy	C0151514	12	237	5.169450235875672e-06	6.083354905513849e-05	APOC1,APOE,CFH,CRB1,CYP1A2,CYP2C9,KLK3,KRT14,KRT5,MTHFR,SETX,TTN
236	Acute myocardial ischemia	C0151744	18	484	5.359395714554793e-06	6.109241522133058e-05	ALB,APOA1,APOA4,APOC3,APOE,ATM,CFH,CYP2C9,DMD,F7,ITGA2,MTHFR,PDE4B,PPAT,RYR2,SCN5A,TTN,TYMP
242	Autosomal dominant non-syndromic sensorineural deafness type DFNA	C0443147	33	1262	6.30546376734209e-06	6.264561221848304e-05	AP4E1,APOA1,APOE,CAMTA1,CFH,CST3,CYP2A6,CYP2C9,DICER1,FN1,GFAP,GJC2,GSN,ITGA2,KCNMA1,KRT1,KRT10,KRT13,KRT14,KRT16,KRT5,KRT6B,KRT9,LDB3,NLRC4,PLAG1,RYR2,SCN5A,SERPING1,SETX,SPAST,TTN,TTR
253	Membranous nephropathy, susceptibility to	C0017665	7	84	6.684430679082531e-06	6.549314004659592e-05	ALB,APOA1,APOE,CFH,FN1,MTHFR,NPHS1
254	Carotid Atherosclerosis	C0577631	8	111	6.7415197883002875e-06	6.575200621278799e-05	APOA1,APOA4,APOC3,APOE,F7,HP,ITGA2,MTHFR
255	Mild cognitive impairment	C1270972	9	141	6.91181385881201e-06	6.601087237898006e-05	APOC2,APOE,CST3,DMD,GFAP,KRT14,MTHFR,TOMM40,TTR
