node_name	node_type	
DB02052	drug	
CDK5	drug_target	
GSK3B	drug_target	
CDK1	drug_target	
CDK5R1	drug_target	
CDK2	drug_target	
Heterotaxy, visceral, 7, autosomal	phenotype	
Intellectual developmental disorder with dysmorphic facies and ptosis	phenotype	
Abnormality of the integument	phenotype	
Growth abnormality	phenotype	
Abnormality of the digestive system	phenotype	
Apnea	phenotype	
Abnormality of the nasal dorsum	phenotype	
Abnormality of nervous system physiology	phenotype	
Hypertelorism	phenotype	
Abnormality of the skull base	phenotype	
Iris coloboma	phenotype	
Abnormality of the nasal alae	phenotype	
Sarcoma, Ewing	phenotype	
Microphthalmia syndromic 6	phenotype	
Abnormality of the skull	phenotype	
Ureteral duplication	phenotype	
Abnormality of midbrain morphology	phenotype	
Aplasia/Hypoplasia of the spleen	phenotype	
Abnormality of the 5th toe	phenotype	
Slanting of the palpebral fissure	phenotype	
Cerebellar vermis hypoplasia	phenotype	
Abnormality of the lower limb	phenotype	
Abnormality of the upper limb	phenotype	
Abnormality of the vertebral column	phenotype	
Abnormality of male external genitalia	phenotype	
Abnormal nasal morphology	phenotype	
Abnormality of the orbital region	phenotype	
Agenesis of corpus callosum	phenotype	
Abnormality of the genitourinary system	phenotype	
Medulloblastoma	phenotype	
Abnormality of the lens	phenotype	
Deviation of the hand or of fingers of the hand	phenotype	
Abnormality of cardiovascular system electrophysiology	phenotype	
Elevated 7-dehydrocholesterol	phenotype	
Abnormality of neuronal migration	phenotype	
Abnormality of the musculature	phenotype	
Abnormality of the head	phenotype	
Full cheeks	phenotype	
Hirschsprung Disease	phenotype	
Abnormality of the endocrine system	phenotype	
Morphological abnormality of the gastrointestinal tract	phenotype	
Abnormality of digestive system morphology	phenotype	
Abnormality of the retina	phenotype	
Sloping forehead	phenotype	
Ventriculomegaly	phenotype	
Abnormal cortical gyration	phenotype	
Abnormality of the female genitalia	phenotype	
Oculomotor apraxia	phenotype	
Nystagmus	phenotype	
Chorioretinal abnormality	phenotype	
Congenital anomalies of kidney and urinary tract 1, susceptibility to	phenotype	
Abnormality of limb bone morphology	phenotype	
Abnormality of eye movement	phenotype	
Renal cyst	phenotype	
Coloboma, osteopetrosis, microphthalmia, macrocephaly, albinism, and deafness	phenotype	
Furrowed tongue	phenotype	
Sclerocornea	phenotype	
Abnormality of the curvature of the vertebral column	phenotype	
