node_name	node_type	
DB00996	drug	
CACNA2D2	drug_target	
BCAT1	drug_target	
CACNA1B	drug_target	
CACNA2D1	drug_target	
ADORA1	drug_target	
Schizoaffective Disorder	phenotype	
Substance Use Disorders	phenotype	
Taste bitter	phenotype	
Opiate Addiction	phenotype	
Weight Gain Adverse Event	phenotype	
Status epilepticus	phenotype	
Mental disorders	phenotype	
Depressive Disorder	phenotype	
Liver Diseases	phenotype	
Hepatitis C, Chronic	phenotype	
Pulmonary Disease, Chronic Obstructive	phenotype	
Inflammation	phenotype	
Ischemia	phenotype	
Substance Withdrawal Syndrome	phenotype	
Substance addiction and disorders	phenotype	
Pain	phenotype	
Cocaine-Related Disorders	phenotype	
Myocardial Reperfusion Injury	phenotype	
Autoimmune disease 1	phenotype	
Bronchiolitis, Viral	phenotype	
Pulmonary Cystic Fibrosis	phenotype	
Bipolar affective disorder	phenotype	
Juvenile idiopathic arthritis, enthesitis related arthritis	phenotype	
Alzheimer Disease	phenotype	
Drug Dependence	phenotype	
Respiratory Syncytial Virus Infections	phenotype	
Attention deficit hyperactivity disorder	phenotype	
Abnormality of the pituitary gland	phenotype	
Anxiety Disorders	phenotype	
Verotoxigenic Escherichia coli gastrointestinal tract infection	phenotype	
Pancreatic Carcinoma	phenotype	
Alcohol abuse	phenotype	
Multiple Sclerosis	phenotype	
Arteriosclerosis	phenotype	
Secondary hypertriglyceridemia	phenotype	
Coronary heart disease 7	phenotype	
Arthritis, Rheumatoid	phenotype	
Asthma	phenotype	
Juvenile rheumatoid arthritis	phenotype	
Epilepsy, Temporal Lobe	phenotype	
Schizophrenia	phenotype	
Neuralgia	phenotype	
Diabetes Mellitus, Type 1	phenotype	
Alcohol dependence	phenotype	
Heroin Dependence	phenotype	
Rheumatoid arthritis	phenotype	
airway disease	phenotype	
Cardiovascular Diseases	phenotype	
Major depressive disorder	phenotype	
Unipolar Depression	phenotype	
Experimental Autoimmune Encephalomyelitis	phenotype	
Methamphetamine abuse	phenotype	
Ulcerative colitis	phenotype	
Breast carcinoma	phenotype	
Coronary Artery Disease	phenotype	
Hypertension	phenotype	
Pneumonia	phenotype	
{Unipolar depression, susceptibility to}, 608516 (3)	phenotype	
Substance-Related Disorders	phenotype	
