node_name	node_type	
DB00274	drug	
SLC15A2	drug_target	
ALB	drug_target	
Hyperkeratosis	phenotype	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	phenotype	
Plantar hyperkeratosis	phenotype	
Palmoplantar keratoderma, nonepidermolytic, focal	phenotype	
Epidermolysis bullosa simplex, Cockayne-Touraine type	phenotype	
Palmar hyperkeratosis	phenotype	
Diabetes mellitus type 2	phenotype	
Epidermal thickening	phenotype	
Abnormality of cardiovascular system electrophysiology	phenotype	
Abnormality of the skin	phenotype	
Abnormality of metabolism/homeostasis	phenotype	
Myofibrillar myopathy, BAG3-related	phenotype	
Thickened skin	phenotype	
Hyperlipidemia, combined, 1	phenotype	
Abnormality of the plantar skin of foot	phenotype	
Abnormality of blood and blood-forming tissues	phenotype	
Hyperlipoproteinemia	phenotype	
Abnormality of the immune system	phenotype	
Hypertriglyceridemia result	phenotype	
Abnormality of skin morphology	phenotype	
Hyperhidrosis	phenotype	
Abnormal blistering of the skin	phenotype	
Alzheimer Disease	phenotype	
Ichthyosis, congenital, autosomal recessive 12	phenotype	
Abnormality of immune system physiology	phenotype	
Diabetes Mellitus, Type 1	phenotype	
Abnormality of the integument	phenotype	
Cholecystolithiasis	phenotype	
Familial type 3 hyperlipoproteinemia	phenotype	
Neoplasm of the liver	phenotype	
Coronary heart disease 7	phenotype	
Kidney Diseases	phenotype	
Myocardial Infarction	phenotype	
Abnormality of circulating protein level	phenotype	
Abnormality of the nervous system	phenotype	
Kidney Failure, Chronic	phenotype	
Hyperlipidemia, familial combined	phenotype	
Vascular Diseases	phenotype	
Acute myocardial ischemia	phenotype	
Onset	phenotype	
Stage 5 chronic kidney disease	phenotype	
Mild cognitive impairment	phenotype	
Age-related macular degeneration 2	phenotype	
Coronary Artery Disease	phenotype	
Vascular skin abnormality	phenotype	
Hypohidrosis	phenotype	
 Cerebrovascular disease, occlusive (3)	phenotype	
Obesity	phenotype	
Carotid Atherosclerosis	phenotype	
Oral leukoplakia	phenotype	
Myopathy, scapulohumeroperoneal	phenotype	
Cardiovascular Diseases	phenotype	
Skin Diseases, Genetic	phenotype	
Alzheimer Disease, Late Onset	phenotype	
Drug Eruptions	phenotype	
Insulin resistance syndrome	phenotype	
Azorean disease	phenotype	
Hypertriglyceridemia	phenotype	
Cerebral Amyloid Angiopathy	phenotype	
Restenosis	phenotype	
Erythema	phenotype	
Membranous nephropathy, susceptibility to	phenotype	
Chronic kidney disease	phenotype	
Plaque, Atherosclerotic	phenotype	
Diabetic Angiopathies	phenotype	
Amyloidosis	phenotype	
Nail dystrophy	phenotype	
Polyneuropathy, hearing loss, ataxia, retinitis pigmentosa, and cataract	phenotype	
Increased inflammatory response	phenotype	
Abnormal inflammatory response	phenotype	
Familial hypercholesterolemia	phenotype	
Dermal atrophy	phenotype	
Congenital onset	phenotype	
body mass	phenotype	
Abnormality of the level of lipoprotein cholesterol	phenotype	
Multiple Sclerosis	phenotype	
Geographic Atrophy	phenotype	
Arteriosclerosis	phenotype	
Cardiomyopathy, Dilated	phenotype	
Papilloma	phenotype	
Atherosclerosis	phenotype	
Spots on skin	phenotype	
Acute Coronary Syndrome	phenotype	
Nephrotic syndrome, type 5, with or without ocular abnormalities	phenotype	
Mesangiocapillary glomerulonephritis, type II	phenotype	
Neuropathy ataxia retinitis pigmentosa syndrome	phenotype	
Amyotrophic Lateral Sclerosis	phenotype	
Carcinoma of colon	phenotype	
Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	phenotype	
Abnormality of humoral immunity	phenotype	
Dermatosis NOS	phenotype	
Inflammation	phenotype	
Ischemia	phenotype	
Muscle weakness	phenotype	
Abnormality of nervous system morphology	phenotype	
Brain Ischemia	phenotype	
Lipoatrophy	phenotype	
Influenza	phenotype	
