rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
7	Mental disorders	C0004936	65	439	0.0	1.1157156518967168e-06	ABCB1,ADCYAP1,ADCYAP1R1,ADRA2C,ANKK1,APOE,BDKRB1,BDKRB2,CALCA,CCK,CHRM2,CHRM4,CNR1,CNR2,CORT,CRH,CRHR1,CYP2C19,CYP2D6,DRD2,DRD3,DRD4,DRD5,F2RL3,FZD4,GABBR1,GALR1,GALR3,GFAP,GNRHR2,GPBAR1,GPRC6A,GRM5,GRM7,GRM8,GRP,GRPR,HCRTR1,HTR1A,HTR1B,HTR2A,HTR2C,HTR5A,HTR7,KIAA0319,LPAR3,MCHR2,MTNR1B,NPY,NTSR1,OPRK1,OXER1,OXT,OXTR,PDYN,POMC,PTH,SCT,SLC6A2,SLC6A4,SSTR5,TAC1,TACR1,TRH,VIP
28	Inflammation	C0021368	91	647	0.0	4.462862607586867e-06	ABCB1,ADCYAP1,ADM,ADORA1,ADRB2,ADRB3,AGT,AHSG,ANXA1,APLN,APOB,APOC1,APOE,APP,BDKRB1,BDKRB2,BIN1,C3,C3AR1,C5,C5AR1,CALCA,CCK,CCL19,CCL20,CCL21,CCL5,CCR2,CCR3,CCR5,CCR6,CCR7,CCR8,CHRM2,CNR1,CNR2,CRH,CRHR1,CST3,CXCL1,CXCL10,CXCL11,CXCL12,CXCL16,CXCL2,CXCL6,CXCL8,CXCR1,CXCR2,CXCR3,CYP2C19,CYP2D6,CYP3A4,EDN1,EDN2,EGF,EGFR,F2,F2R,F2RL1,FPR1,FPR2,GAL,GAST,GHRL,HP,HRH1,HTR2A,KNG1,LTB4R,NPFF,NPY5R,OXT,PF4,POMC,PRSS3,PTGDR2,PTGER2,PTGER3,PTGER4,PTGFR,SAA1,SERPING1,SLC6A4,TAC1,TACR1,TACR3,TF,TFRC,TSHR,VIP
29	Ischemia	C0022116	61	647	0.0	4.622250557857826e-06	ADCYAP1,ADM,ADORA1,ADORA2B,ADORA3,ADRB2,ADRB3,AGT,AGTR2,ALB,ANXA1,APLNR,APOB,APOE,APP,AVP,C5,C5AR1,CALCA,CALCRL,CCR5,CNR2,CXCL10,CXCL12,CXCL16,CXCL2,CXCL8,CXCR2,CXCR3,CXCR4,CYP2C9,DRD2,EDN1,EDNRB,EGF,F2,F2R,F2RL1,FZD4,GFAP,GPBAR1,GPER1,GPR17,GPRC6A,HTR1B,KCNMA1,LPAR3,NPY,NPY2R,OXER1,OXT,P2RY1,POMC,S1PR1,S1PR3,SCN5A,SLC1A5,SYT1,TF,UTS2,VIP
37	Pain	C0030193	82	628	0.0	5.897354160025502e-06	ABCB1,ADM,ADRA1A,ADRA2A,ADRA2C,ADRB2,ALB,APOB,AVP,BDKRB1,BDKRB2,CALCA,CASR,CCK,CCKBR,CCL5,CCR1,CCR2,CCR6,CHRM1,CLTC,CLTCL1,CNR1,CNR2,CRH,CXCL12,CYP2C9,CYP2D6,CYSLTR2,DRD2,DRD3,DRD4,EDN1,EDN3,EDNRB,F2RL1,FSHR,GABBR1,GHSR,GNA11,GNAQ,GNAS,HCRT,HRH1,HTR1A,HTR1B,HTR2A,HTR2C,HTR7,KNG1,LDLR,LDLRAP1,MC1R,MTNR1B,NLRC4,NPBWR1,NTSR1,OPRD1,OPRK1,OPRL1,OXT,P2RY12,PDYN,PENK,PNOC,POMC,PROKR1,PTH,PTH1R,SAA1,SCARB2,SERPING1,SLC18A3,SLC6A4,SPAST,SST,TAC1,TACR1,TACR3,TRAPPC11,TRH,VIP
41	Pituitary adenoma	C0032000	41	286	0.0	6.534905961109341e-06	ACKR3,ARRB1,ARRB2,CASR,CGA,CRH,CRHR1,CXCL12,CXCL8,CXCR4,CYP2D6,DRD2,EGF,EGFR,FSHB,FSHR,GAL,GHRH,GHRHR,GHRL,GHSR,GNAS,GNAZ,GNRH1,GNRHR,GRB2,KISS1,KISS1R,MC2R,NPY,NTS,NTSR2,POMC,SST,SSTR1,SSTR2,SSTR3,SSTR5,TFRC,TRH,TRHR
46	Schizoaffective Disorder	C0036337	20	81	0.0	7.331845712464138e-06	ABCB1,ACKR3,ADRA1A,ADRA2B,CXCR6,CYP2D6,CYSLTR2,DRD2,DRD3,DRD4,DRD5,EDNRA,GRM4,HTR1B,HTR2A,LPAR2,NPY,SLC6A4,SST,SSTR4
88	Taste bitter	C0235290	15	30	0.0	1.4026139623844439e-05	ACKR3,ADRA1A,ADRA2B,CXCR6,CYSLTR2,EDNRA,FZD4,GPBAR1,GPRC6A,LPAR2,LPAR3,OXER1,SSTR4,TAS2R16,TAS2R38
346	Alzheimer Disease	C0002395	128	1699	7.093214904330125e-13	5.5148230793752e-05	ABCB1,ADRA1A,ADRA1D,ADRA2A,ADRB1,ADRB2,ADRB3,AGT,AGTR2,AHSG,ALB,ANXA1,AP2A2,APOB,APOC1,APOE,APP,ARRB2,BDKRB2,BIN1,C3,C5AR1,CALCR,CASR,CCL5,CCR1,CCR2,CCR5,CHRM1,CHRM2,CNR2,CRH,CST3,CTSL,CXCL12,CXCL8,CXCR2,CXCR4,CYP2D6,DAB2,DNM2,DRD2,DRD3,DRD4,DRD5,EDN1,EDNRA,EDNRB,EGFR,F2,F2R,F2RL3,FSHR,GABBR1,GAL,GFAP,GHRH,GHRHR,GRB2,GRM2,GRM5,GRPR,GSN,HCAR3,HCRT,HCRTR2,HP,HTR1A,HTR1B,HTR1F,HTR2A,HTR2C,HTR6,IAPP,IGF2R,ITSN1,KCNMA1,KLK3,KNG1,LDLR,LHB,LHCGR,LRP2,LTB4R,M6PR,MGST3,MLN,MTNR1A,NMU,NPS,NPY,NPY2R,NTS,NTSR1,P2RY1,P2RY12,P2RY2,PCED1B,PDYN,PICALM,PPY,PTGDR,PTGER1,PTGER2,PTGER3,PTGER4,PTGFR,PTGIR,PTH,PTH1R,PYY,SAA1,SERPING1,SH3BP5,SH3GL2,SLC18A3,SLC6A4,SPAST,SST,SSTR2,SYNJ1,SYT1,TAC1,TBXA2R,TF,UBB,UTS2B,VAMP2
347	Hereditary pancreatitis	C0238339	45	377	1.380118241911532e-12	5.5307618744022954e-05	ABCB1,ADCYAP1,ADM,ADRB2,ALB,APOE,CASR,CCKBR,CCL20,CCL28,CCR6,CXCL1,CXCL10,CXCL12,CXCL5,CXCL6,CXCL8,CXCR1,CXCR2,CXCR3,CXCR4,EDN1,EGF,EGFR,F2RL1,GAST,GCG,GIP,GNAI2,HP,KLK3,MGST1,NTS,NTSR1,P2RY6,PLAG1,PRSS3,PTHLH,SCT,SYT1,TAC1,TACR1,TACR2,TACR3,TSC22D1
348	Pulmonary Disease, Chronic Obstructive	C0024115	43	377	1.4021006577991102e-12	5.546700669429391e-05	ACKR3,ADORA1,ADRA1A,ADRA2B,ADRB2,ANXA1,BDKRB2,C3AR1,C5AR1,CCL5,CCR1,CCR3,CCR5,CXCL1,CXCL10,CXCL2,CXCL5,CXCL8,CXCR1,CXCR2,CXCR3,CXCR4,CXCR6,CYP2C9,CYSLTR2,EDN1,EDNRA,EDNRB,EGF,EGFR,F2,F2R,F2RL1,GSN,HTR4,IGF2R,KLK3,LPAR2,LPAR6,NPSR1,PTH1R,PTHLH,SSTR4
