node_name	node_type	
DB01142	drug	
CHRM2	drug_target	
CYP1A2	drug_target	
SLC6A2	drug_target	
HTR2B	drug_target	
CYP2C9	drug_target	
HRH4	drug_target	
HTR2A	drug_target	
CYP3A4	drug_target	
ABCB1	drug_target	
CYP2D6	drug_target	
CYP2C19	drug_target	
ADRA2C	drug_target	
SLC6A4	drug_target	
CHRM5	drug_target	
CHRM4	drug_target	
HTR2C	drug_target	
ADRA1D	drug_target	
ADRA1B	drug_target	
ORM1	drug_target	
HTR6	drug_target	
HTR1A	drug_target	
ADRA2B	drug_target	
ADRA2A	drug_target	
DRD2	drug_target	
CHRM1	drug_target	
ADRA1A	drug_target	
KCNH2	drug_target	
HRH1	drug_target	
CHRM3	drug_target	
HRH2	drug_target	
Mental disorders	phenotype	
Inflammation	phenotype	
Ischemia	phenotype	
Pain	phenotype	
Pituitary adenoma	phenotype	
Schizoaffective Disorder	phenotype	
Taste bitter	phenotype	
Alzheimer Disease	phenotype	
Hereditary pancreatitis	phenotype	
Pulmonary Disease, Chronic Obstructive	phenotype	
Obesity, severe, 601665 (3)	phenotype	
Drug Dependence	phenotype	
Depressive Disorder	phenotype	
Weight Gain Adverse Event	phenotype	
Adenomas, multiple colorectal, 608456 (3)	phenotype	
Anorexia	phenotype	
Substance Use Disorders	phenotype	
Bulimia	phenotype	
Disorders of parathyroid gland	phenotype	
genetic hypertension	phenotype	
Bipolar affective disorder	phenotype	
Liver Diseases	phenotype	
Opiate Addiction	phenotype	
Acth-Independent Macronodular Adrenal Hyperplasia	phenotype	
Abnormality of the pituitary gland	phenotype	
Verotoxigenic Escherichia coli gastrointestinal tract infection	phenotype	
Diabetes Mellitus, Type 1	phenotype	
Pancreatic Carcinoma	phenotype	
Attention deficit hyperactivity disorder	phenotype	
Alcohol abuse	phenotype	
Secondary hypertriglyceridemia	phenotype	
Sleep Wake Disorders	phenotype	
Arteriosclerosis	phenotype	
Hypoparathyroidism - autosomal dominant	phenotype	
Prostatic Neoplasms	phenotype	
Nephrosclerosis	phenotype	
Bronchiolitis, Viral	phenotype	
Impotence	phenotype	
Substance addiction and disorders	phenotype	
Substance Withdrawal Syndrome	phenotype	
Panic disorder 1	phenotype	
Asthma	phenotype	
Rheumatoid arthritis	phenotype	
Unipolar Depression	phenotype	
Migraine Disorders	phenotype	
Respiratory Syncytial Virus Infections	phenotype	
Pain insensitivity	phenotype	
Coronary heart disease 7	phenotype	
Schizophrenia	phenotype	
Heroin Dependence	phenotype	
Cocaine-Related Disorders	phenotype	
Congestive heart failure	phenotype	
body mass	phenotype	
Animal Mammary Neoplasms	phenotype	
Pruritus	phenotype	
Lung Neoplasms	phenotype	
Neuroendocrine neoplasm	phenotype	
Major depressive disorder	phenotype	
Tardive Dyskinesia	phenotype	
Prostate carcinoma	phenotype	
Anxiety Disorders	phenotype	
Hypotension	phenotype	
Ulcerative colitis	phenotype	
Pulmonary Cystic Fibrosis	phenotype	
Neoplasm of the adrenal gland	phenotype	
Memory Disorders	phenotype	
Cocaine Dependence	phenotype	
Essential hypertension	phenotype	
Chronic obstructive pulmonary disease	phenotype	
Breast carcinoma	phenotype	
Epilepsy, Temporal Lobe	phenotype	
Gastrinoma	phenotype	
Myocardial Infarction	phenotype	
Alcohol dependence	phenotype	
Hypertension	phenotype	
Symptomatic human immunodeficiency virus infection	phenotype	
Reperfusion Injury	phenotype	
Bronchial Hyperreactivity	phenotype	
Cardiovascular Diseases	phenotype	
Hyperlipidemia, combined, 1	phenotype	
Atherosclerosis	phenotype	
Cushing's syndrome	phenotype	
Obesity	phenotype	
Irritable bowel syndrome with diarrhea	phenotype	
Malignant neoplasm of pancreas	phenotype	
Panic disorder syndrome 1 (2)	phenotype	
Methamphetamine abuse	phenotype	
Pneumonia	phenotype	
{Unipolar depression, susceptibility to}, 608516 (3)	phenotype	
Left ventricular hypertrophy	phenotype	
Benign Prostatic Hyperplasia	phenotype	
MAJOR AFFECTIVE DISORDER 4	phenotype	
MAJOR AFFECTIVE DISORDER 5	phenotype	
MAJOR AFFECTIVE DISORDER 6	phenotype	
Major affective disorder 7	phenotype	
MAJOR AFFECTIVE DISORDER 8	phenotype	
MAJOR AFFECTIVE DISORDER 9	phenotype	
Metabolic Syndrome X	phenotype	
Osteoarthritis	phenotype	
Pheochromocytoma	phenotype	
Coronary Artery Disease	phenotype	
Increased body weight	phenotype	
Eating disorder	phenotype	
Diabetes mellitus type 2	phenotype	
Orofacial dyskinesia	phenotype	
Anorexia nervosa 1	phenotype	
Mood Disorders	phenotype	
Pseudohypoparathyroidism, type IB, 603233 (3)	phenotype	
Bradycardia	phenotype	
Ichthyosis bullosa of Siemens	phenotype	
Malignant tumor of prostate	phenotype	
Acute postoperative pain	phenotype	
Acute myocardial ischemia	phenotype	
Obstructive sleep apnea	phenotype	
Heart Failure	phenotype	
Kidney Failure, Chronic	phenotype	
Endometriosis	phenotype	
Antisocial Personality Disorder	phenotype	
Hyperalgesia	phenotype	
Epilepsy	phenotype	
Breast-ovarian cancer, familial 1	phenotype	
Memory Loss	phenotype	
Acute Coronary Syndrome	phenotype	
Liver Cirrhosis, Biliary	phenotype	
Renal Insufficiency, Chronic	phenotype	
Hypersensitivity	phenotype	
Substance abuse problem	phenotype	
Myocardial Reperfusion Injury	phenotype	
Neuroblastoma	phenotype	
Eczema	phenotype	
Acute kidney injury	phenotype	
Nicotine Dependence	phenotype	
Colitis, Ulcerative	phenotype	
Sepsis	phenotype	
Dermatitis, Atopic	phenotype	
Immediate hypersensitivity	phenotype	
Hypogonadotropic hypogonadism 7 with or without anosmia	phenotype	
Status epilepticus	phenotype	
As If Personality	phenotype	
Hypogonadism with anosmia	phenotype	
Polycystic Ovary Syndrome	phenotype	
Tumor Progression	phenotype	
CNS disorder	phenotype	
Preeclampsia/eclampsia 1	phenotype	
Primary hyperaldosteronism	phenotype	
 Acrodysostosis 1, with or without hormone resistance, 101800 (3)	phenotype	
Polyphagia	phenotype	
Cholestasis of pregnancy	phenotype	
Pituitary Neoplasms	phenotype	
Secondary hyperparathyroidism	phenotype	
Neoplasm of the colon	phenotype	
Arthritis, Rheumatoid	phenotype	
Inflammatory pain	phenotype	
Depressive Symptoms	phenotype	
Polydipsia	phenotype	
Albinism, ocular, with sensorineural deafness	phenotype	
Tachycardia	phenotype	
Nephrogenic diabetes insipidus, autosomal	phenotype	
Pulmonary hypertension, neonatal, susceptibility to	phenotype	
Tumor Angiogenesis	phenotype	
Gastric ulcer	phenotype	
Pituitary dependent hypercortisolism	phenotype	
Neuralgia	phenotype	
Carcinoma of colon	phenotype	
Insulinoma	phenotype	
Anxiety	phenotype	
Substance-Related Disorders	phenotype	
Pituitary corticotropic cell adenoma	phenotype	
Nausea	phenotype	
Colon cancer	phenotype	
Chronic Fatigue Syndrome	phenotype	
Personality disorder	phenotype	
Paroxysmal atrial fibrillation	phenotype	
Hyperglycemia	phenotype	
Septicemia	phenotype	
Psychoses, Substance-Induced	phenotype	
Acute myocardial infarction	phenotype	
Experimental Autoimmune Encephalomyelitis	phenotype	
Migraine with aura	phenotype	
Female hypogonadism	phenotype	
Stroke	phenotype	
Congenital Myotonic Dystrophy	phenotype	
Airway Obstruction	phenotype	
