rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
215	Hyperlipidemia, combined, 1	C0020473	25	293	4.93737273288275e-11	4.249851749357581e-05	ABCA1,ABCB1,ADRB2,ALB,APOA1,APOA2,APOA4,APOB,APOC1,APOC2,APOC3,APOE,CDCP1,CFTR,CPT1A,CYP2C19,CYP2C9,CYP3A4,F7,HP,LDLRAP1,LRP2,NPHS1,SEL1L,SLC25A13
216	Hypercholesterolemia, autosomal dominant, type B	C0020443	20	212	1.1484968531760842e-10	4.269618501680174e-05	ABCA1,ABCB1,ADRB2,ALB,APOA1,APOA2,APOA4,APOB,APOC3,APOE,AVP,CYP2C19,CYP2C9,CYP3A4,DAB2,LDLRAP1,LRP2,OCRL,PICALM,SLC25A13
218	Hyperlipoproteinemia	C0020476	9	43	1.6351977549788899e-09	4.309152006325361e-05	ABCA1,ALB,APOA1,APOA2,APOB,APOC2,APOC3,APOE,LDLRAP1
219	Hypertriglyceridemia result	C1522137	9	44	2.098811235917708e-09	4.328918758647954e-05	ABCA1,ADRB2,APOA1,APOA2,APOA4,APOB,APOC2,APOC3,APOE
224	Alzheimer Disease	C0002395	60	1699	8.840055132353086e-09	4.4277525202609216e-05	ABCA1,ABCB1,ABCC1,ABCC9,ABCG2,ADRB2,AHSG,ALB,AP2A2,APOA1,APOB,APOC1,APOC2,APOC3,APOE,ARRB2,ATM,BIN1,CFB,CFH,CFTR,CHRM2,CPT1A,CST3,CTSL,DAB2,DNM2,EGFR,F7,FN1,GABBR1,GFAP,GRAP2,GRB2,GSN,HP,IGF2R,ITGA2,ITSN1,KCNMA1,KLK3,KRT14,LRP2,M6PR,MGST3,PCED1B,PICALM,SERPING1,SH3BP5,SH3GL2,SLC18A3,SPAST,SYNJ1,SYT1,TF,TOMM40,TTR,UBB,VAMP2,VCP
225	Familial hypercholesterolemia	C0020445	16	182	1.0596279964580901e-08	4.4475192725835145e-05	ABCA1,ABCB1,ABCG2,ADRB2,ALB,APOA1,APOA2,APOA4,APOB,APOC2,APOC3,APOE,CFH,EGF,EGFR,LDLRAP1
226	Epidermolysis bullosa simplex, Cockayne-Touraine type	C0079298	7	28	1.215327471992822e-08	4.467286024906108e-05	FN1,GFAP,KRT1,KRT10,KRT14,KRT5,KRT9
227	Palmar hyperkeratosis	C0240641	7	28	1.215327471992822e-08	4.487052777228702e-05	KRT1,KRT10,KRT14,KRT16,KRT5,KRT6A,KRT9
228	Diabetes mellitus type 2	C0011860	66	1972	1.3143019894634733e-08	4.5068195295512946e-05	ABCA1,ABCB1,ABCC2,ABCG2,ADRB2,AHSG,ALB,APOA1,APOA2,APOA4,APOB,APOC1,APOC2,APOC3,APOE,ARRB2,ATM,AVP,CAMTA1,CBL,CD4,CFB,CFH,CFTR,CPT1A,CRB1,CST3,CTSL,CYP2C19,CYP2C9,CYP3A4,DCD,DGKG,DICER1,DMD,EGF,EGFR,F7,FABP6,FN1,FZD4,GRAP2,GRB2,GSN,HP,HPX,IGF2R,ITGA2,KRT16,MGST3,NPHS1,OS9,PEG3,PIK3C2A,SCN5A,SEL1L,SLCO1A2,ST13,TF,TFRC,THRAP3,TOMM40,TSC22D1,TTR,VAMP2,VAMP3
229	Kidney Failure, Chronic	C0022661	31	616	1.3912960339368396e-08	4.526586281873888e-05	ABCA1,ABCB1,ABCC2,ABCC3,ADRA1B,ADRB2,AHSG,ALB,AP2M1,APOA1,APOB,APOC3,APOE,ATM,CFH,CPT1A,CST3,CYP2C19,CYP2C9,CYP3A4,DAB2,EGF,F7,GSN,HP,IGF2R,ITGA2,KLK3,LRP2,NPHS1,TTR
230	Drug Resistant Epilepsy	C1096063	9	53	1.4164458383980616e-08	4.546353034196481e-05	ABCB1,ABCC1,ABCC2,ALB,APOE,CYP2C19,GFAP,SYNJ1,SYT1
231	Cholecystolithiasis	C0947622	11	86	1.8010145041991166e-08	4.5661197865190746e-05	ABCB11,ABCC3,APOA1,APOA4,APOB,APOC1,APOC3,APOE,FABP6,SLCO1A2,TTR
232	Acute Coronary Syndrome	C0948089	21	320	2.2181661618603243e-08	4.585886538841669e-05	ABCA1,ABCB1,ADRB2,ALB,APOA1,APOB,APOC3,APOE,ARPC1A,ATM,CST3,CYP2C19,CYP2C9,CYP3A4,EGFR,F7,GSN,ITGA2,PICALM,PPBP,SLCO1A2
233	Acute kidney injury	C0022660	19	270	2.844938362667193e-08	4.605653291164262e-05	ABCB1,ADRB2,AGFG1,ALB,APOE,ATM,AVP,CFB,CFH,CST3,CYP2C19,CYP2C9,CYP3A4,EGF,EGFR,FN1,HP,LRP2,SLC22A6
237	Plantar hyperkeratosis	C1856954	7	32	3.8680312730576816e-08	4.6847203004546354e-05	KRT1,KRT10,KRT14,KRT16,KRT5,KRT6A,KRT9
240	Abnormality of the level of lipoprotein cholesterol	C4023615	7	33	5.0302142229341484e-08	4.7440205574224154e-05	ABCA1,APOA1,APOB,APOC3,APOE,LDLRAP1,SLC25A13
242	Alzheimer Disease, Late Onset	C0494463	10	77	5.530901592276649e-08	4.783554062067602e-05	APOC1,APOC2,APOE,ARRB2,BIN1,CST3,DNM2,GFAP,PICALM,TOMM40
244	Familial type 3 hyperlipoproteinemia	C0020479	7	34	6.479988756691313e-08	4.82308756671279e-05	APOA1,APOB,APOC1,APOC2,APOC3,APOE,CYP3A4
246	Cerebral Amyloid Angiopathy	C0085220	8	50	1.1597685023456705e-07	4.862621071357976e-05	ABCA1,ABCB1,ABCG2,APOA1,APOE,CST3,GSN,TTR
248	Kidney Diseases	C0022658	33	755	1.5255877372499782e-07	4.9021545760031626e-05	ABCA1,ABCB1,ABCC2,ABCC3,ADRA1B,ADRB2,AHSG,ALB,APOA1,APOA4,APOB,APOC3,APOE,ATM,CFH,CST3,CTSL,CYP2C9,CYP3A4,DAB2,EGF,EGFR,F7,FN1,GSN,HP,LRP2,NPHS1,RYR2,SCARB2,SLC22A6,TTR,VAMP8
249	Abnormality of circulating protein level	C4023679	18	274	1.7783848982322326e-07	4.921921328325756e-05	ABCC9,ALB,ATM,CFTR,CHKB,CPT1A,DMD,DNM2,FN1,LDB3,NPHS1,OCRL,SCN5A,SETX,TF,TRAPPC11,TTN,VCP
251	Hepatic steatosis	C0015695	23	427	2.2672008204160932e-07	4.961454832970943e-05	ABCA1,ABCB11,ABCC2,ABCC3,ADRB2,AHSG,ALB,APOA1,APOB,APOC1,APOC3,APOE,CPT1A,CYP2C19,CYP3A4,EGFR,ERLIN1,HP,LDLRAP1,NCOA3,SLC25A13,STAM,TF
252	Plaque, Atherosclerotic	C0011389	16	226	2.5133852421532765e-07	4.981221585293536e-05	ABCA1,ABCG2,ALB,APOA1,APOA4,APOB,APOE,CST3,GFAP,GSN,LRP2,SERPING1,TF,TTR,UBB,WNT5A
253	Neurotoxicity Syndromes	C0235032	7	40	2.515651599255264e-07	5.00098833761613e-05	ABCB1,ABCG2,ADRA1B,CD3D,CYP2C19,CYP2C9,LAT
257	Palmoplantar keratoderma, nonepidermolytic, focal	C0022596	13	156	3.4496190270960625e-07	5.0800553469065034e-05	ABCC9,DMD,KRT1,KRT10,KRT14,KRT16,KRT5,KRT6A,KRT6B,KRT9,LDB3,SCN5A,TTN
259	Abnormality of the plantar skin of foot	C4020946	8	57	3.7597415480927765e-07	5.1195888515516906e-05	ABCC9,KRT1,KRT10,KRT14,KRT16,KRT5,KRT6A,KRT9
260	Nephrotic syndrome, type 5, with or without ocular abnormalities	C0027726	17	263	4.540276379305652e-07	5.1393556038742835e-05	ABCA1,ABCB1,ALB,APOA1,APOA4,APOB,APOE,CTSL,CYP3A4,FN1,GSN,HPX,NPHS1,SCARB2,TF,VAMP7,WASL
261	Autosomal dominant non-syndromic sensorineural deafness type DFNA	C0443147	45	1262	4.704754338336059e-07	5.159122356196877e-05	ABCA1,ABCC9,AP4E1,APOA1,APOB,APOE,AVP,CAMTA1,CBL,CFH,CST3,CYP2C9,DICER1,DNM2,FN1,FZD4,GFAP,GJC2,GSN,IGF2R,ITGA2,KCNJ5,KCNMA1,KRT1,KRT10,KRT13,KRT14,KRT16,KRT5,KRT6B,KRT9,LDB3,NLRC4,PLAG1,RYR2,SCN5A,SERPING1,SETX,SPAST,SYT2,TTN,TTR,UBB,VCP,WNT5A
262	Abnormality of cholesterol metabolism	C4025656	8	59	5.099951457809837e-07	5.1788891085194706e-05	ABCA1,APOA1,APOB,APOC3,APOE,LDLRAP1,OCRL,SLC25A13
265	Acute myocardial ischemia	C0151744	24	484	6.119221792610929e-07	5.2381893654872507e-05	ABCA1,ABCB1,ADRB2,ALB,APOA1,APOA4,APOB,APOC3,APOE,ATM,CFH,CFTR,CYP2C19,CYP2C9,CYP3A4,DMD,F7,ITGA2,PDE4B,RAB5A,RYR2,SCN5A,TFRC,TTN
267	Hippocampal sclerosis	C1504404	7	45	6.559912635317744e-07	5.277722870132437e-05	ABCB1,ABCC1,ABCC9,ABCG2,APOE,GABBR1,GFAP
270	Epilepsy	C0014544	29	673	1.0347042550540309e-06	5.337023127100218e-05	ABCB1,ABCC1,ABCC2,ABCG2,ALB,APOE,ARPC2,CHRM2,CYP2C19,CYP2C9,CYP3A4,DMD,DNAJC6,FN1,GABBR1,GFAP,HIP1,HP,KCNMA1,KIAA0319,REPS1,SCARB2,SLCO1A2,SPAST,SYT1,TOMM40,VAMP2,VCP,WASL
271	Cholelithiasis	C0008350	13	171	1.0522750346630971e-06	5.356789879422811e-05	ABCB11,ABCC3,ABCG2,APOA1,APOA4,APOB,APOC1,APOC3,APOE,EGFR,FABP6,SLCO1A2,TTR
275	Myofibrillar myopathy, BAG3-related	C2678065	6	34	1.1702559570281323e-06	5.4358568887131843e-05	CFH,DMD,FN1,GSN,LDB3,TTN
276	Chronic kidney disease	C1561643	19	342	1.2640284721143757e-06	5.455623641035778e-05	ABCA1,ABCB1,ABCG2,AHSG,ALB,APOA4,APOB,APOE,ATM,CFH,CST3,CYP2C19,DAB2,EGFR,FN1,HP,ITGA2,OCRL,TOMM40
277	Abnormality of metabolism/homeostasis	C4021768	52	1607	1.286486681073562e-06	5.475390393358371e-05	ABCA1,ABCB11,ABCC2,ABCC9,ALB,AP2S1,APOA1,APOB,APOC2,APOC3,APOE,ATM,AVP,AVPR2,CAMTA1,CBL,CFH,CFTR,CHKB,CPT1A,CRB1,CST3,CYP2C9,DICER1,DMD,DNM2,EGF,FN1,GJC2,GSN,KCNJ5,KRT1,KRT14,KRT9,LDB3,LDLRAP1,LRP2,NLRC4,NPHS1,OCRL,PALB2,SCARB2,SCN5A,SERPING1,SETX,SLC25A13,TF,TFRC,TRAPPC11,TTN,TTR,VCP
279	Inflammation	C0021368	28	647	1.4089299041897263e-06	5.514923898003558e-05	ABCA1,ABCB1,ABCB11,ADRB2,AHSG,APOA1,APOA2,APOA4,APOB,APOC1,APOC3,APOE,BIN1,CFH,CFTR,CHRM2,CST3,CYP2C19,CYP3A4,EGF,EGFR,F7,FN1,HP,PRSS3,SERPING1,TF,TFRC
281	Hyperkeratosis	C0870082	16	258	1.5957203584049395e-06	5.554457402648745e-05	ABCC9,AP2A1,APOC1,DMD,KRT1,KRT10,KRT13,KRT14,KRT16,KRT5,KRT6A,KRT6B,KRT9,LDB3,SCN5A,TTN
282	Animal Mammary Neoplasms	C0024667	68	2352	1.931333221127929e-06	5.574224154971339e-05	ABCA1,ABCB1,ABCC1,ABCC2,ABCC3,ABCG2,AGFG1,AHSG,AP2A1,APOB,APOE,ATM,BIN1,CD4,CDCP1,CFTR,CLCA2,CPT1A,CST3,CTSL,CTTN,CYP2C19,CYP2C9,CYP3A4,DAB2,DERL1,DICER1,DNM2,EGF,EGFR,F7,FN1,FNBP1L,GRAP2,GRB2,GSN,HIP1,HP,IGF2R,ITGA2,ITIH1,KCNMA1,KLK3,KRT14,KRT5,NCOA3,PALB2,PPBP,REPS1,REPS2,RNF5,SCN5A,SEL1L,SH3GL2,SH3KBP1,SLC1A5,SLCO1A2,SNX9,SYNJ2,SYT1,TF,TFRC,TIAM1,TRIP10,TSC22D1,VAMP8,WASL,WNT5A
283	Myopathy, scapulohumeroperoneal	C0026848	22	450	2.0641497148199406e-06	5.5939909072939316e-05	ABCC9,AGFG1,ALB,AMPH,APOE,BIN1,CFH,CHKB,CYP2C9,CYP3A4,DMD,DNM2,EGFR,GFAP,LDB3,OBSL1,RYR2,SCN5A,TRAPPC11,TTN,TTR,VCP
284	Acute myocardial infarction	C0155626	15	237	2.358092395127187e-06	5.613757659616525e-05	ABCA1,ABCB1,ABCC9,APOA1,APOB,APOE,CHRM2,CST3,CYP2C19,DMD,F7,HP,ITGA2,PIK3C2A,SCN5A
288	Age-related macular degeneration 2	C0242383	21	423	2.5985524561011886e-06	5.692824668906899e-05	ABCA1,ABCG2,ALB,APOB,APOC1,APOC3,APOE,ATM,CFB,CFD,CFH,CST3,DICER1,EGF,FZD4,HGS,HP,MGST1,SERPING1,TF,TOMM40
289	Distal muscle weakness	C0427065	9	91	2.659688787320924e-06	5.7125914212294917e-05	ABCA1,BIN1,DNM2,LDB3,SACS,SETX,SYT2,TTN,VCP
290	Drug Eruptions	C0011609	5	25	2.6641412200767434e-06	5.732358173552085e-05	APOA1,APOC2,APOC3,EGFR,TTR
291	Congestive heart failure	C0018802	31	782	2.781753998704062e-06	5.7521249258746795e-05	ABCB1,ABCC9,ABCG2,ADRB2,ALB,APOA1,APOE,ARRB1,ARRB2,ATM,AVP,AVPR2,BIN1,CST3,CTTN,DMD,DNM2,EGFR,FZD4,GRAP2,GSN,HP,JARID2,KCNJ5,RYR2,SCARB2,SCN5A,TF,TFRC,TTN,TTR
292	Myotubular myopathy	C0175709	6	39	3.11595982305235e-06	5.7718916781972724e-05	AMPH,BIN1,DMD,DNM2,TTN,WASL
294	Dementia familial British	C0011265	17	302	3.289679245677135e-06	5.8114251828424595e-05	ABCA1,ALB,APOA1,APOB,APOC1,APOE,BIN1,CD4,CST3,DNM2,EGF,FN1,GFAP,PICALM,SPAST,TTR,VCP
295	Lung Neoplasms	C0024121	40	1155	3.942774281062711e-06	5.8311919351650524e-05	ABCA1,ABCB1,ABCC1,ABCC2,ABCC3,ABCG2,ADRB2,AMPH,APOA1,APOC3,APOE,ARRB1,ATM,AVP,CDCP1,CTSL,CYP2C19,CYP2C9,CYP3A4,DAB2,DICER1,DVL2,EGF,EGFR,EPS15,FN1,GRAP2,GSN,HP,IGF2R,ITGA2,KCNJ5,KLK3,LAT,MGST1,SEL1L,TF,TFRC,TTR,WNT5A
296	Hyperlipidemia, familial combined	C0020474	9	95	3.943726930910607e-06	5.850958687487646e-05	ABCA1,ALB,APOA1,APOA2,APOA4,APOB,APOC3,APOE,FN1
297	Complications of Diabetes Mellitus	C0342257	8	75	4.037835395487299e-06	5.8707254398102396e-05	ABCA1,ALB,APOB,APOE,CFTR,CYP2C19,F7,HP
298	Hepatitis C	C0019196	29	721	4.1319992515331805e-06	5.8904921921328325e-05	AAK1,ABCA1,ABCB11,ABCC2,ALB,AP2M1,APOA1,APOA2,APOB,APOC1,APOC2,APOC3,APOE,ATM,CD4,CYP3A4,EGF,EGFR,FN1,GAK,GRAP2,GRB2,HP,KRT14,RAB5A,SCAF1,TFRC,TOMM40,WNT5A
299	Thromboembolism	C0040038	10	118	4.318666497415968e-06	5.910258944455426e-05	ADRB2,APOA4,ATM,CFH,CYP2C19,CYP2C9,CYP3A4,DNAJC6,F7,ITGA2
311	Hypertriglyceridemia	C0020557	10	119	4.688841321209836e-06	6.147459972326546e-05	ABCA1,ADRB2,APOA1,APOA2,APOA4,APOB,APOC2,APOC3,APOE,SLC25A13
312	Neoplasm of the liver	C0023903	43	1290	4.7678451211563555e-06	6.16722672464914e-05	ABCA1,ABCB1,ABCB11,ABCC1,ABCC2,ABCC3,ABCG2,AHSG,ALB,APOA1,APOA4,APOB,APOC2,APOC3,APOE,ATM,AVP,BBC3,BIN1,CYP2C19,CYP2C9,CYP3A4,DCD,DERL1,EGF,EGFR,ERLIN2,F7,FN1,GRAP2,HP,HPX,IGF2R,ITIH1,KRT5,SERPING1,SLC1A5,SLC25A13,ST13,TF,TFRC,TIAM1,TTR
313	Heart Failure	C0018801	31	803	4.808164081104849e-06	6.186993476971733e-05	ABCB1,ABCC9,ABCG2,ADRB2,ALB,APOA1,APOE,ARRB1,ARRB2,ATM,AVP,AVPR2,BIN1,CST3,CTTN,CYP2C9,DMD,DNM2,EGFR,FZD4,GRAP2,GSN,HP,JARID2,RYR2,SCARB2,SCN5A,SH3GL2,TFRC,TTN,TTR
314	Abnormality of blood and blood-forming tissues	C0241657	44	1335	5.003681641024826e-06	6.206760229294326e-05	ABCA1,ABCC2,ABCC9,APOA1,APOB,APOC2,APOE,ATM,CBL,CD3D,CD3G,CD4,CFTR,CRB1,CST3,CYP2C9,DMD,DNM2,F7,FN1,FZD4,ITGA2,KCNJ5,KRT1,KRT10,KRT14,KRT16,KRT5,KRT9,LDB3,LDLRAP1,NLRC4,OBSL1,OCRL,PALB2,RYR2,SCARB2,SCN5A,SERPING1,SETX,TF,TFRC,TTN,TTR
315	Depressive Symptoms	C0086132	10	122	5.9711525155492495e-06	6.22652698161692e-05	ABCB1,ABCC9,ADRB2,AP2B1,APOE,CYP2C19,CYP3A4,GRAP2,SYNJ2,TTN
