node_name	node_type	
DB01016	drug	
ABCC3	drug_target	
SLC15A2	drug_target	
SLCO1A2	drug_target	
ABCC2	drug_target	
CYP2C19	drug_target	
ALB	drug_target	
SLC22A6	drug_target	
CYP3A4	drug_target	
CPT1A	drug_target	
CYP2C9	drug_target	
ABCB11	drug_target	
ABCC9	drug_target	
SLCO2B1	drug_target	
KCNJ5	drug_target	
ABCA1	drug_target	
ABCC1	drug_target	
ABCG2	drug_target	
CFTR	drug_target	
ABCB1	drug_target	
Hyperlipidemia, combined, 1	phenotype	
Hypercholesterolemia, autosomal dominant, type B	phenotype	
Hyperlipoproteinemia	phenotype	
Hypertriglyceridemia result	phenotype	
Alzheimer Disease	phenotype	
Familial hypercholesterolemia	phenotype	
Epidermolysis bullosa simplex, Cockayne-Touraine type	phenotype	
Palmar hyperkeratosis	phenotype	
Diabetes mellitus type 2	phenotype	
Kidney Failure, Chronic	phenotype	
Drug Resistant Epilepsy	phenotype	
Cholecystolithiasis	phenotype	
Acute Coronary Syndrome	phenotype	
Acute kidney injury	phenotype	
Plantar hyperkeratosis	phenotype	
Abnormality of the level of lipoprotein cholesterol	phenotype	
Alzheimer Disease, Late Onset	phenotype	
Familial type 3 hyperlipoproteinemia	phenotype	
Cerebral Amyloid Angiopathy	phenotype	
Kidney Diseases	phenotype	
Abnormality of circulating protein level	phenotype	
Hepatic steatosis	phenotype	
Plaque, Atherosclerotic	phenotype	
Neurotoxicity Syndromes	phenotype	
Palmoplantar keratoderma, nonepidermolytic, focal	phenotype	
Abnormality of the plantar skin of foot	phenotype	
Nephrotic syndrome, type 5, with or without ocular abnormalities	phenotype	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	phenotype	
Abnormality of cholesterol metabolism	phenotype	
Acute myocardial ischemia	phenotype	
Hippocampal sclerosis	phenotype	
Epilepsy	phenotype	
Cholelithiasis	phenotype	
Myofibrillar myopathy, BAG3-related	phenotype	
Chronic kidney disease	phenotype	
Abnormality of metabolism/homeostasis	phenotype	
Inflammation	phenotype	
Hyperkeratosis	phenotype	
Animal Mammary Neoplasms	phenotype	
Myopathy, scapulohumeroperoneal	phenotype	
Acute myocardial infarction	phenotype	
Age-related macular degeneration 2	phenotype	
Distal muscle weakness	phenotype	
Drug Eruptions	phenotype	
Congestive heart failure	phenotype	
Myotubular myopathy	phenotype	
Dementia familial British	phenotype	
Lung Neoplasms	phenotype	
Hyperlipidemia, familial combined	phenotype	
