rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
17	DNA Damage	C0012860	3	91	1.0399901467783579e-06	2.251655629139073e-05	GSTA1,GSTM1,TPMT
18	Pleural Neoplasms	C0032229	2	26	1.4134659831466223e-06	2.384105960264901e-05	GSTA2,GSTM1
19	Abnormality of purine metabolism	C4025346	2	28	1.7789577186899663e-06	2.5165562913907287e-05	HPRT1,XDH
20	Chromosomal translocation	C0040715	2	29	1.983079397693821e-06	2.6490066225165565e-05	GSTA1,GSTM1
29	Genomic Instability	C0919532	2	37	4.198131293042806e-06	3.8410596026490065e-05	GSTA2,GSTM1
37	Leukopenia	C0023530	4	301	4.855337296660878e-06	4.900662251655629e-05	GSTA1,GSTM1,HPRT1,TPMT
38	Abnormality of nucleobase metabolism	C4023643	2	39	4.932286877812331e-06	5.0331125827814574e-05	HPRT1,XDH
45	Myelopathy	C0005956	2	46	8.16073371745496e-06	5.9602649006622515e-05	GSTM1,TPMT
46	Hemoglobinopathy	C0019045	2	50	1.0513438339798675e-05	6.0927152317880796e-05	GSTA1,GSTM1
49	Chromosome Xq28 deletion syndrome	C0008628	2	55	1.4033343505470697e-05	6.490066225165562e-05	GSTA1,GSTM1
55	Pharyngeal Neoplasms	C0031347	2	64	2.217504531543124e-05	7.284768211920529e-05	GSTA2,GSTM1
56	Drug-Induced Liver Injury	C0860207	3	198	2.2757684000285217e-05	7.417218543046358e-05	GSTA1,GSTM1,TPMT
61	Occupational Diseases	C0028797	2	68	2.6614164196914203e-05	8.079470198675497e-05	GSTM1,XDH
62	Hyperuricemia, pulmonary hypertension, renal failure, and alkalosis	C0740394	2	69	2.7808442639831732e-05	8.211920529801324e-05	HPRT1,XDH
65	Malignant Childhood Neoplasm	C0278704	2	76	3.7166969623192436e-05	8.609271523178808e-05	HPRT1,TPMT
70	Drug Allergy	C0013182	2	79	4.1738673550617555e-05	9.271523178807948e-05	GSTM1,TPMT
71	Chromosome Aberrations	C0008625	2	81	4.4982571074436706e-05	9.403973509933775e-05	GSTA1,GSTM1
77	Amphetamine-Related Disorders	C0236733	2	84	5.0152037716633124e-05	0.00010198675496688742	GSTA1,GSTM1
84	Lymphoid leukemia	C0023448	3	252	5.8303924678648755e-05	0.00011125827814569536	GSTM1,HPRT1,TPMT
91	Chronic ulcerative colitis	C2919828	2	94	7.016153318339935e-05	0.0001205298013245033	GSTM1,TPMT
101	Alcoholic Liver Diseases	C0023896	2	103	9.210517642521676e-05	0.0001337748344370861	GSTA1,GSTM1
104	Neoplasm of the larynx	C0023055	2	106	0.00010030643565650532	0.0001377483443708609	GSTA2,GSTM1
105	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	C0023485	2	107	0.00010314249429965727	0.0001390728476821192	GSTM1,TPMT
115	Nephrolithiasis	C0392525	2	116	0.00013105224365583812	0.000152317880794702	HPRT1,XDH
124	Erythema	C0041834	2	123	0.00015586290475999576	0.00016423841059602648	GSTA1,GSTM1
125	Hepatitis, Autoimmune	C0241910	2	123	0.00015586290475999576	0.0001655629139072848	GSTM1,TPMT
