node_name	node_type	
DB00434	drug	
CHRM3	drug_target	
HRH1	drug_target	
CHRM2	drug_target	
HTR2C	drug_target	
UGT1A3	drug_target	
CHRM1	drug_target	
HTR2A	drug_target	
Depressive Disorder	phenotype	
Inflammation	phenotype	
Ischemia	phenotype	
Liver Diseases	phenotype	
Pulmonary Disease, Chronic Obstructive	phenotype	
Schizoaffective Disorder	phenotype	
Status epilepticus	phenotype	
Hereditary pancreatitis	phenotype	
Hypoparathyroidism - autosomal dominant	phenotype	
Pulmonary Cystic Fibrosis	phenotype	
Weight Gain Adverse Event	phenotype	
Drug Dependence	phenotype	
Pituitary adenoma	phenotype	
Secondary hypertriglyceridemia	phenotype	
Mental disorders	phenotype	
Myocardial Reperfusion Injury	phenotype	
Pain	phenotype	
Hepatitis C, Chronic	phenotype	
Abnormality of the pituitary gland	phenotype	
Bronchiolitis, Viral	phenotype	
Septicemia	phenotype	
Eczema	phenotype	
Alzheimer Disease	phenotype	
Adenomas, multiple colorectal, 608456 (3)	phenotype	
Bipolar affective disorder	phenotype	
Cocaine-Related Disorders	phenotype	
Immediate hypersensitivity	phenotype	
Impotence	phenotype	
Anorexia	phenotype	
Seizures, Febrile	phenotype	
Autoimmune disease 1	phenotype	
Asthma	phenotype	
Diabetes Mellitus, Type 1	phenotype	
Congestive heart failure	phenotype	
Neoplasm of the colon	phenotype	
Taste bitter	phenotype	
Pancreatic Carcinoma	phenotype	
Anxiety Disorders	phenotype	
Prostatic Neoplasms	phenotype	
Respiratory Syncytial Virus Infections	phenotype	
Substance Use Disorders	phenotype	
Sepsis	phenotype	
Verotoxigenic Escherichia coli gastrointestinal tract infection	phenotype	
Migraine Disorders	phenotype	
Lung Neoplasms	phenotype	
Ulcerative colitis	phenotype	
Arteriosclerosis	phenotype	
Hypogonadotropic hypogonadism 7 with or without anosmia	phenotype	
Experimental Autoimmune Encephalomyelitis	phenotype	
Arthritis, Rheumatoid	phenotype	
Melanoma	phenotype	
Alcohol abuse	phenotype	
Inflammatory pain	phenotype	
Heroin Dependence	phenotype	
Pulmonary hypertension, neonatal, susceptibility to	phenotype	
Colon cancer	phenotype	
Tumor Progression	phenotype	
Bradycardia	phenotype	
Coronary heart disease 7	phenotype	
Colitis, Ulcerative	phenotype	
Substance Withdrawal Syndrome	phenotype	
Panic disorder 1	phenotype	
Substance addiction and disorders	phenotype	
Gastrinoma	phenotype	
Unipolar Depression	phenotype	
Rheumatoid arthritis	phenotype	
