node_name	node_type	
DB00835	drug	
CYP2C19	drug_target	
CYP2C8	drug_target	
CYP2B6	drug_target	
CHRM1	drug_target	
CYP2C9	drug_target	
CHRM3	drug_target	
CYP3A4	drug_target	
HRH1	drug_target	
CHRM2	drug_target	
CHRM5	drug_target	
CYP2E1	drug_target	
CHRM4	drug_target	
CYP2D6	drug_target	
Mental disorders	phenotype	
Weight Gain Adverse Event	phenotype	
Pain	phenotype	
Inflammation	phenotype	
Ischemia	phenotype	
Depressive Disorder	phenotype	
Alzheimer Disease	phenotype	
Pituitary adenoma	phenotype	
Schizoaffective Disorder	phenotype	
Cocaine-Related Disorders	phenotype	
Pulmonary Disease, Chronic Obstructive	phenotype	
Myocardial Reperfusion Injury	phenotype	
Bipolar affective disorder	phenotype	
Hereditary pancreatitis	phenotype	
Liver Diseases	phenotype	
Abnormality of the pituitary gland	phenotype	
Diabetes Mellitus, Type 1	phenotype	
Bronchiolitis, Viral	phenotype	
Hepatitis C, Chronic	phenotype	
Secondary hypertriglyceridemia	phenotype	
Alcohol abuse	phenotype	
Verotoxigenic Escherichia coli gastrointestinal tract infection	phenotype	
Pancreatic Carcinoma	phenotype	
Asthma	phenotype	
Respiratory Syncytial Virus Infections	phenotype	
Schizophrenia	phenotype	
Symptomatic human immunodeficiency virus infection	phenotype	
Arteriosclerosis	phenotype	
Adenomas, multiple colorectal, 608456 (3)	phenotype	
Coronary heart disease 7	phenotype	
Attention deficit hyperactivity disorder	phenotype	
Hypoparathyroidism - autosomal dominant	phenotype	
Myocardial Infarction	phenotype	
Epilepsy, Temporal Lobe	phenotype	
Substance Withdrawal Syndrome	phenotype	
Panic disorder 1	phenotype	
Opiate Addiction	phenotype	
Substance addiction and disorders	phenotype	
Rheumatoid arthritis	phenotype	
Panic disorder syndrome 1 (2)	phenotype	
Pulmonary Cystic Fibrosis	phenotype	
Heroin Dependence	phenotype	
Cardiovascular Diseases	phenotype	
Animal Mammary Neoplasms	phenotype	
Taste bitter	phenotype	
Congestive heart failure	phenotype	
Unipolar Depression	phenotype	
Nephrosclerosis	phenotype	
Essential hypertension	phenotype	
Sepsis	phenotype	
Hypertension	phenotype	
Reperfusion Injury	phenotype	
Pneumonia	phenotype	
Migraine Disorders	phenotype	
Alcohol dependence	phenotype	
Hypotension	phenotype	
Bradycardia	phenotype	
Major depressive disorder	phenotype	
Anxiety Disorders	phenotype	
Prostate carcinoma	phenotype	
{Unipolar depression, susceptibility to}, 608516 (3)	phenotype	
Atherosclerosis	phenotype	
Bronchial Hyperreactivity	phenotype	
Obesity	phenotype	
