rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
141	Hyperkeratosis	C0870082	14	258	1.689659523407272e-11	4.08695652173913e-05	APOC1,DMD,KRT1,KRT10,KRT13,KRT14,KRT16,KRT5,KRT6A,KRT6B,KRT9,LDB3,SCN5A,TTN
142	Autosomal dominant non-syndromic sensorineural deafness type DFNA	C0443147	31	1262	3.6020852967055816e-11	4.115942028985507e-05	AP4E1,APOA1,APOE,CAMTA1,CFH,CST3,DICER1,FN1,GFAP,GJC2,GSN,ITGA2,KCNMA1,KRT1,KRT10,KRT13,KRT14,KRT16,KRT5,KRT6B,KRT9,LDB3,NLRC4,PLAG1,RYR2,SCN5A,SERPING1,SETX,SPAST,TTN,TTR
143	Plantar hyperkeratosis	C1856954	7	32	3.930367142856994e-11	4.1449275362318846e-05	KRT1,KRT10,KRT14,KRT16,KRT5,KRT6A,KRT9
144	Epidermolysis bullosa simplex, Cockayne-Touraine type	C0079298	7	28	4.7878812026169726e-11	4.173913043478261e-05	FN1,GFAP,KRT1,KRT10,KRT14,KRT5,KRT9
145	Palmar hyperkeratosis	C0240641	7	28	4.7878812026169726e-11	4.202898550724638e-05	KRT1,KRT10,KRT14,KRT16,KRT5,KRT6A,KRT9
146	Palmoplantar keratoderma, nonepidermolytic, focal	C0022596	12	156	4.963074395902822e-11	4.2318840579710143e-05	DMD,KRT1,KRT10,KRT14,KRT16,KRT5,KRT6A,KRT6B,KRT9,LDB3,SCN5A,TTN
148	Diabetes mellitus type 2	C0011860	37	1972	6.397327112495077e-11	4.289855072463768e-05	AHSG,ALB,APOA1,APOA2,APOA4,APOC1,APOC2,APOC3,APOE,ATM,CAMTA1,CFB,CFH,CRB1,CST3,CTSL,DCD,DGKG,DICER1,DMD,F7,FABP6,FN1,GRAP2,GSN,HP,HPX,ITGA2,KRT16,NPHS1,PEG3,SCN5A,ST13,THRAP3,TOMM40,TSC22D1,TTR
151	Epidermal thickening	C0494876	14	309	2.3036483831617716e-10	4.3768115942028986e-05	CHKB,DMD,KRT1,KRT10,KRT13,KRT14,KRT16,KRT5,KRT6A,KRT6B,KRT9,LDB3,SCN5A,TTN
153	Abnormality of the skin	C0037268	28	1376	4.6560766353564986e-10	4.434782608695652e-05	APOA1,APOC1,APOC2,APOE,ATM,CHKB,CRB1,DICER1,DMD,GJC2,GSN,ITGA2,KRT1,KRT10,KRT13,KRT14,KRT16,KRT5,KRT6A,KRT6B,KRT9,LDB3,NLRC4,PALB2,SCN5A,SERPING1,SETX,TTN
154	Abnormality of cardiovascular system electrophysiology	C0243050	30	1568	4.817819476699015e-10	4.463768115942029e-05	ALB,APOA1,APOC2,APOE,ATM,CHKB,CRB1,CST3,DMD,F7,FN1,GSN,ITGA2,KRT1,KRT10,KRT14,KRT16,KRT5,KRT9,LDB3,NLRC4,OBSL1,PALB2,RYR2,SCN5A,SERPING1,SETX,TIAM1,TTN,TTR
155	Myofibrillar myopathy, BAG3-related	C2678065	6	34	7.140162905372449e-10	4.4927536231884056e-05	CFH,DMD,FN1,GSN,LDB3,TTN
156	Thickened skin	C0241165	14	339	8.184354305385e-10	4.521739130434783e-05	CHKB,DMD,KRT1,KRT10,KRT13,KRT14,KRT16,KRT5,KRT6A,KRT6B,KRT9,LDB3,SCN5A,TTN
157	Abnormality of metabolism/homeostasis	C4021768	30	1607	8.469832613045014e-10	4.5507246376811595e-05	ALB,APOA1,APOC2,APOC3,APOE,ATM,CAMTA1,CFH,CHKB,CRB1,CST3,DICER1,DMD,FN1,GJC2,GSN,KRT1,KRT14,KRT9,LDB3,NLRC4,NPHS1,PALB2,SCN5A,SERPING1,SETX,SLC25A13,TRAPPC11,TTN,TTR
159	Abnormality of the plantar skin of foot	C4020946	7	57	1.0470617706204166e-09	4.608695652173913e-05	KRT1,KRT10,KRT14,KRT16,KRT5,KRT6A,KRT9
160	Hyperlipidemia, combined, 1	C0020473	13	293	1.0787907234188765e-09	4.63768115942029e-05	ALB,APOA1,APOA2,APOA4,APOC1,APOC2,APOC3,APOE,CDCP1,F7,HP,NPHS1,SLC25A13
161	Kidney Diseases	C0022658	20	755	1.309800379267756e-09	4.666666666666667e-05	ADRA1B,AHSG,ALB,APOA1,APOA4,APOC3,APOE,ATM,CFH,CST3,CTSL,F7,FN1,GSN,HP,NPHS1,RYR2,SLC22A6,SLC22A8,TTR
166	Hyperlipoproteinemia	C0020476	6	43	3.839310536157825e-09	4.8115942028985514e-05	ALB,APOA1,APOA2,APOC2,APOC3,APOE
167	Hypertriglyceridemia result	C1522137	6	44	4.520645191519179e-09	4.840579710144927e-05	APOA1,APOA2,APOA4,APOC2,APOC3,APOE
168	Abnormality of blood and blood-forming tissues	C0241657	26	1335	4.67068106413393e-09	4.8695652173913046e-05	APOA1,APOC2,APOE,ATM,CRB1,CST3,DMD,F7,FN1,ITGA2,KRT1,KRT10,KRT14,KRT16,KRT5,KRT9,LDB3,NLRC4,OBSL1,PALB2,RYR2,SCN5A,SERPING1,SETX,TTN,TTR
169	Abnormality of the immune system	C4021753	24	1164	5.739627995104968e-09	4.898550724637681e-05	APOA1,APOC2,APOE,ATM,CFB,CFD,CFH,DMD,GJC2,KRT1,KRT10,KRT14,KRT16,KRT5,KRT9,LDB3,NLRC4,NPHS1,PALB2,SCN5A,SERPING1,SETX,SLC25A13,TTN
171	Abnormality of skin morphology	C4023528	25	1261	6.309643141300114e-09	4.9565217391304343e-05	APOA1,APOC2,APOE,ATM,CHKB,CRB1,DMD,GSN,ITGA2,KRT1,KRT10,KRT13,KRT14,KRT16,KRT5,KRT6A,KRT6B,KRT9,LDB3,NLRC4,PALB2,SCN5A,SERPING1,SETX,TTN
172	Hyperhidrosis	C0020458	8	104	6.8071659420354536e-09	4.9855072463768116e-05	KRT1,KRT14,KRT16,KRT5,KRT6A,KRT6B,KRT9,NLRC4
173	Abnormal blistering of the skin	C2132198	7	74	8.163899889446213e-09	5.014492753623188e-05	KRT1,KRT10,KRT14,KRT16,KRT5,KRT6A,KRT6B
175	Alzheimer Disease	C0002395	29	1699	1.256870740817817e-08	5.072463768115943e-05	AHSG,ALB,APOA1,APOC1,APOC2,APOC3,APOE,ATM,CFB,CFH,CST3,CTSL,F7,FN1,GABBR1,GFAP,GRAP2,GSN,HP,ITGA2,KCNMA1,KLK3,KRT14,PCED1B,SERPING1,SH3BP5,SPAST,TOMM40,TTR
