node_name	node_type	
DB00847	drug	
NPY2R	drug_target	
SST	drug_target	
MPO	drug_target	
Taste bitter	phenotype	
Mental disorders	phenotype	
Hepatitis C, Chronic	phenotype	
Substance-Related Disorders	phenotype	
Drug Dependence	phenotype	
Weight Gain Adverse Event	phenotype	
Status epilepticus	phenotype	
Psychoses, Substance-Induced	phenotype	
Bipolar affective disorder	phenotype	
Opiate Addiction	phenotype	
Liver Diseases	phenotype	
Depressive Disorder	phenotype	
Substance Use Disorders	phenotype	
Pain	phenotype	
Inflammation	phenotype	
Ischemia	phenotype	
Cocaine-Related Disorders	phenotype	
Myocardial Reperfusion Injury	phenotype	
Pulmonary Cystic Fibrosis	phenotype	
Pulmonary Disease, Chronic Obstructive	phenotype	
Neuralgia	phenotype	
Schizoaffective Disorder	phenotype	
Experimental Autoimmune Encephalomyelitis	phenotype	
airway disease	phenotype	
Arteriosclerosis	phenotype	
Alcohol abuse	phenotype	
Eczema	phenotype	
Asthma	phenotype	
Secondary hypertriglyceridemia	phenotype	
Alzheimer Disease	phenotype	
Diabetes Mellitus, Type 1	phenotype	
Verotoxigenic Escherichia coli gastrointestinal tract infection	phenotype	
Pancreatic Carcinoma	phenotype	
Autoimmune disease 1	phenotype	
Abnormality of the pituitary gland	phenotype	
Bronchiolitis, Viral	phenotype	
Coronary heart disease 7	phenotype	
Respiratory Syncytial Virus Infections	phenotype	
Attention deficit hyperactivity disorder	phenotype	
Schizophrenia	phenotype	
Methamphetamine abuse	phenotype	
Epilepsy, Temporal Lobe	phenotype	
Congestive heart failure	phenotype	
Anxiety Disorders	phenotype	
Rheumatoid arthritis	phenotype	
Arthritis, Rheumatoid	phenotype	
Multiple Sclerosis	phenotype	
Juvenile idiopathic arthritis, enthesitis related arthritis	phenotype	
Alcohol dependence	phenotype	
Inflammatory Bowel Diseases	phenotype	
Juvenile rheumatoid arthritis	phenotype	
Breast carcinoma	phenotype	
Ulcerative colitis	phenotype	
Major depressive disorder	phenotype	
Symptomatic human immunodeficiency virus infection	phenotype	
Substance addiction and disorders	phenotype	
Substance Withdrawal Syndrome	phenotype	
Osteoarthritis	phenotype	
