node_name	node_type	
DB04223	drug	
NOS1	drug_target	
NOS3	drug_target	
Anemia, Sickle Cell	phenotype	
Pulmonary hypertension, neonatal, susceptibility to	phenotype	
Tardive Dyskinesia	phenotype	
Malignant neoplasm of colon stage IV	phenotype	
Orofacial dyskinesia	phenotype	
Endothelial dysfunction	phenotype	
Meningioma	phenotype	
Primary pulmonary hypertension	phenotype	
Hepatopulmonary Syndrome	phenotype	
Anaplastic large cell lymphoma, ALK negative	phenotype	
Depressive Disorder	phenotype	
{Unipolar depression, susceptibility to}, 608516 (3)	phenotype	
Cardiomegaly	phenotype	
Portal hypertension, noncirrhotic	phenotype	
Chronic atrial fibrillation	phenotype	
Abnormality of subcutaneous fat tissue	phenotype	
Hepatic cancer metastatic	phenotype	
Bladder neck obstruction	phenotype	
Liposarcoma	phenotype	
Pulmonary arterial hypertension	phenotype	
Impotence	phenotype	
Ventricular Fibrillation Adverse Event	phenotype	
Insulin Resistance	phenotype	
Hypoxia	phenotype	
Prostate Cancer, Hereditary, 7	phenotype	
Hypothyroidism	phenotype	
Mucosal telangiectasiae	phenotype	
Invasive Lobular Breast Carcinoma	phenotype	
Lipoid nephrosis	phenotype	
Malignant neoplasm of kidney	phenotype	
Brain Ischemia	phenotype	
Congestive heart failure	phenotype	
Ventricular tachycardia, catecholaminergic polymorphic, 2	phenotype	
Renovascular hypertension	phenotype	
Bile duct cancer resectable	phenotype	
Cystic Fibrosis	phenotype	
Papillary thyroid carcinoma	phenotype	
Cardiomyopathy, Dilated	phenotype	
Hyperglycemia	phenotype	
Hepatitis, Alcoholic	phenotype	
Glaucoma, Angle-Closure	phenotype	
Triple Negative Breast Neoplasms	phenotype	
Medullary thyroid carcinoma	phenotype	
Adult T-Cell Lymphoma/Leukemia	phenotype	
Dyspepsia	phenotype	
Myxoid liposarcoma	phenotype	
Polycystic Ovary Syndrome	phenotype	
Henoch-Schoenlein Purpura	phenotype	
Channelopathies	phenotype	
Autoimmune disease 1	phenotype	
Cowden syndrome 1	phenotype	
Major depressive disorder	phenotype	
Benign neoplasm of other endocrine glands	phenotype	
Combined Hepatocellular Carcinoma and Cholangiocarcinoma	phenotype	
Craniosynostoses	phenotype	
Liver Cirrhosis, Biliary	phenotype	
Ductal Carcinoma	phenotype	
Metastatic Prostate Carcinoma	phenotype	
Lipoma	phenotype	
Alpha-1-antitrypsin deficiency	phenotype	
Psychoses, Substance-Induced	phenotype	
Limb ischemia	phenotype	
Occupational Diseases	phenotype	
Retinopathy of Prematurity	phenotype	
Right ventricular hypertrophy	phenotype	
Mycoses	phenotype	
Xenograft Model	phenotype	
Bleeding with minor or no trauma	phenotype	
Breast Cancer Model	phenotype	
Malignant gastrointestinal tract tumors	phenotype	
Cutaneous T-cell lymphoma	phenotype	
Pulmonary edema	phenotype	
Chronic gastritis	phenotype	
Migraine with aura	phenotype	
Hypertension	phenotype	
Arteriosclerosis	phenotype	
High-Grade Squamous Intraepithelial Lesions	phenotype	
Amphetamine-Related Disorders	phenotype	
 Adenocarcinoma, ovarian, somatic, 167000 (3)	phenotype	
Bladder carcinoma	phenotype	
Alveolar cell carcinoma	phenotype	
Diabetic Angiopathies	phenotype	
Necrotizing Enterocolitis	phenotype	
Vestibular Schwannoma	phenotype	
Type 1 diabetic neuropathy	phenotype	
Cerebral autosomal recessive arteriopathy with subcortical infarcts and leukoencephalopathy	phenotype	
Noninfiltrating Intraductal Carcinoma	phenotype	
Small cell lung cancer	phenotype	
Parathyroid adenoma	phenotype	
Abnormality of the pituitary gland	phenotype	
Inflammation	phenotype	
Ischemia	phenotype	
Neuralgia	phenotype	
Inflammatory Breast Carcinoma	phenotype	
Malaria, Cerebral	phenotype	
Glucose intolerance	phenotype	
Reperfusion Injury	phenotype	
Essential hypertension	phenotype	
Waldenstrom macroglobulinemia	phenotype	
Marijuana Abuse	phenotype	
Lung Neoplasms	phenotype	
Leukemogenesis	phenotype	
Generalized hirsutism	phenotype	
Interstitial fibrosis	phenotype	
Brain neoplasm	phenotype	
Chronic Lymphocytic Leukemia	phenotype	
Advanced cancer	phenotype	
Astrocytoma	phenotype	
Leiomyoma	phenotype	
Mood Disorders	phenotype	
Methamphetamine abuse	phenotype	
Posttraumatic stress disorder	phenotype	
Uterine leiomyoma	phenotype	
Cardiomyopathy	phenotype	
Metastatic melanoma	phenotype	
Neurodegenerative Diseases	phenotype	
 Frontotemporal lobar degeneration, TARDBP-related, 612069 (3)	phenotype	
Clear-cell metastatic renal cell carcinoma	phenotype	
Stroke	phenotype	
Symptomatic human immunodeficiency virus infection	phenotype	
Fragile X syndrome	phenotype	
Glaucoma, Open-Angle	phenotype	
Deep venous thrombosis	phenotype	
Leukemia, T-cell acute lymphoblastoid (2)	phenotype	
Congenital cataract	phenotype	
Atherosclerosis	phenotype	
Ovarian cyst	phenotype	
Hyperinsulinemia	phenotype	
Immediate hypersensitivity	phenotype	
Tumor Progression	phenotype	
Hypertriglyceridemia	phenotype	
Vascular inflammations	phenotype	
Squamous cell carcinoma of tongue	phenotype	
Skeletal muscle hypertrophy	phenotype	
Renal Insufficiency, Chronic	phenotype	
Non-small cell lung carcinoma	phenotype	
Glioma	phenotype	
Peripheral T-Cell Lymphoma	phenotype	
Depressive Symptoms	phenotype	
Telangiectases in sun-exposed and nonexposed skin	phenotype	
Tauopathies	phenotype	
Rhabdomyosarcoma alveolar	phenotype	
Parkinson Disease	phenotype	
Mesothelioma, malignant	phenotype	
Hypertrophic cardiomyopathy	phenotype	
B Acute Lymphoblastic Leukemia with t(9;22)(q34;q11.2); BCR-ABL1	phenotype	
Transitional cell carcinoma of the bladder	phenotype	
Heart Failure	phenotype	
Pulmonary Embolism	phenotype	
Metastatic malignant neoplasm to brain	phenotype	
Malignant tumor of urinary bladder	phenotype	
Rett syndrome, congenital variant	phenotype	
Thyroiditis	phenotype	
Amyotrophic Lateral Sclerosis	phenotype	
Leiomyosarcoma	phenotype	
Bipolar affective disorder	phenotype	
Anaplastic astrocytoma	phenotype	
Unipolar Depression	phenotype	
Hyperthyroidism	phenotype	
Genitourinary neoplasm	phenotype	
Mammary Tumorigenesis	phenotype	
Vascular Diseases	phenotype	
Venous thrombosis	phenotype	
Prostatic Intraepithelial Neoplasias	phenotype	
Renal cell carcinoma, nonpapillary	phenotype	
Hyperplasia	phenotype	
