node_name	node_type	
DB00623	drug	
CALM3	drug_target	
CYP2D6	drug_target	
DRD2	drug_target	
CYP1A2	drug_target	
CYP2E1	drug_target	
DRD1	drug_target	
ABCB1	drug_target	
Mental disorders	phenotype	
Pituitary adenoma	phenotype	
Drug Dependence	phenotype	
Weight Gain Adverse Event	phenotype	
Inflammation	phenotype	
Ischemia	phenotype	
Liver Diseases	phenotype	
Taste bitter	phenotype	
Bipolar affective disorder	phenotype	
Pain	phenotype	
Depressive Disorder	phenotype	
Heroin Dependence	phenotype	
Status epilepticus	phenotype	
Cushing's syndrome	phenotype	
Alzheimer Disease	phenotype	
Opiate Addiction	phenotype	
Acth-Independent Macronodular Adrenal Hyperplasia	phenotype	
Abnormality of the pituitary gland	phenotype	
Cocaine-Related Disorders	phenotype	
Diabetes Mellitus, Type 1	phenotype	
Epilepsy, Temporal Lobe	phenotype	
Asthma	phenotype	
Respiratory Syncytial Virus Infections	phenotype	
Alcohol abuse	phenotype	
Pulmonary Disease, Chronic Obstructive	phenotype	
Attention deficit hyperactivity disorder	phenotype	
Bronchiolitis, Viral	phenotype	
Insulinoma	phenotype	
Verotoxigenic Escherichia coli gastrointestinal tract infection	phenotype	
Panic disorder syndrome 1 (2)	phenotype	
Neuroendocrine neoplasm	phenotype	
Adenomas, multiple colorectal, 608456 (3)	phenotype	
genetic hypertension	phenotype	
Migraine Disorders	phenotype	
Hypotension	phenotype	
Anxiety Disorders	phenotype	
Unipolar Depression	phenotype	
Alcohol dependence	phenotype	
Major depressive disorder	phenotype	
Bradycardia	phenotype	
Arteriosclerosis	phenotype	
Pseudohypoparathyroidism, type IB, 603233 (3)	phenotype	
Rheumatoid arthritis	phenotype	
Substance Withdrawal Syndrome	phenotype	
Substance addiction and disorders	phenotype	
Arthritis, Rheumatoid	phenotype	
Schizophrenia	phenotype	
Ulcerative colitis	phenotype	
Essential hypertension	phenotype	
Pneumonia	phenotype	
Hyperglycemia	phenotype	
Neoplasm of the adrenal gland	phenotype	
Hypertension	phenotype	
Methamphetamine abuse	phenotype	
Cardiovascular Diseases	phenotype	
Osteoarthritis	phenotype	
{Unipolar depression, susceptibility to}, 608516 (3)	phenotype	
Psychoses, Substance-Induced	phenotype	
Obesity	phenotype	
Metabolic Syndrome X	phenotype	
Reperfusion Injury	phenotype	
Mood Disorders	phenotype	
Pheochromocytoma	phenotype	
Left ventricular hypertrophy	phenotype	
Hereditary pancreatitis	phenotype	
Congestive heart failure	phenotype	
Coronary Artery Disease	phenotype	
Obesity, severe, 601665 (3)	phenotype	
Medullary thyroid carcinoma	phenotype	
Increased body weight	phenotype	
Endometriosis	phenotype	
Neuralgia	phenotype	
Kidney Failure, Chronic	phenotype	
Diabetes mellitus type 2	phenotype	
Hyperalgesia	phenotype	
Heart Failure	phenotype	
Atherosclerosis	phenotype	
Epilepsy	phenotype	
Pancreatic Carcinoma	phenotype	
Irritable bowel syndrome with diarrhea	phenotype	
Chronic obstructive pulmonary disease	phenotype	
Neuroblastoma	phenotype	
Hypersensitivity	phenotype	
