rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
154	Mental disorders	C0004936	42	439	2.9014346480948916e-11	3.299057412167952e-05	ABCB1,ACTN2,ADCYAP1,ADCYAP1R1,ADRA2C,AKT1,ANKK1,BDKRB1,BDKRB2,CALCA,CHRM4,CNR1,CNR2,CORT,CRH,CRHR1,CYP2D6,DLG4,DRD2,GABBR1,GALR1,GALR3,GPBAR1,GRIN2A,GRM7,GRM8,HTR1A,HTR1B,HTR5A,HTR7,LPAR3,MCHR2,MTNR1B,NPY,OPRK1,OXER1,PDYN,POMC,PTH,SCT,SSTR5,VIP
155	Pituitary adenoma	C0032000	26	286	3.3287594902731144e-11	3.3204798628963155e-05	ACKR3,AKT1,CASR,CGA,CRH,CRHR1,CXCL12,CXCL8,CXCR4,CYP2D6,DRD2,FSHB,FSHR,GAL,GHRH,GHRHR,GNAS,GRB2,MC2R,NPY,POMC,SST,SSTR1,SSTR2,SSTR3,SSTR5
156	Drug Dependence	C1510472	14	66	3.390099312383654e-11	3.3419023136246784e-05	ANKK1,CNR1,CRHR1,DRD1,DRD2,GAL,GCG,HTR1B,OPRD1,OPRK1,OPRL1,PENK,PNOC,POMC
157	Weight Gain Adverse Event	C2911647	31	151	3.475231213911911e-11	3.363324764353042e-05	ABCB1,ADRA2A,ADRB3,ANKK1,CAMK2A,CAMK2B,CHRM4,CNR1,DRD1,DRD2,GRIN2A,GRIN2C,GRIN2D,GRM2,GRM4,GRM6,GRM7,GRM8,HRH2,HRH3,HRH4,HTR1A,HTR1B,HTR1D,HTR1E,HTR1F,HTR4,HTR5A,HTR6,HTR7,PPP3R1
158	Inflammation	C0021368	60	647	3.725397768050698e-11	3.3847472150814054e-05	ABCB1,ADCYAP1,ADM,ADORA1,ADRB3,AGT,AKT1,ANXA1,APLN,APP,BDKRB1,BDKRB2,C3,C3AR1,C5,C5AR1,CALCA,CAMK2A,CAV1,CCL19,CCL20,CCL21,CCL5,CCR2,CCR3,CCR5,CCR6,CCR7,CCR8,CNR1,CNR2,CRH,CRHR1,CXCL1,CXCL10,CXCL11,CXCL12,CXCL16,CXCL2,CXCL6,CXCL8,CXCR1,CXCR2,CXCR3,CYP2D6,FPR1,FPR2,GAL,HSP90AA1,KNG1,NPY5R,PF4,POMC,PTGDR2,PTGER2,PTGER3,PTGER4,SAA1,TSHR,VIP
159	Ischemia	C0022116	44	647	3.725442176971683e-11	3.406169665809768e-05	ADCYAP1,ADM,ADORA1,ADORA2B,ADORA3,ADRB3,AGT,AGTR2,AKT1,ANXA1,APLNR,APP,C5,C5AR1,CALCA,CALCRL,CCR5,CNR2,CXCL10,CXCL12,CXCL16,CXCL2,CXCL8,CXCR2,CXCR3,CXCR4,CYP2E1,DRD2,GPBAR1,GPER1,GPR17,GRIN2A,HSP90AA1,HTR1B,LPAR3,NPY,NPY2R,OXER1,POMC,PPP3CA,S1PR1,S1PR3,SOS1,VIP
160	Liver Diseases	C0023895	36	586	3.739297760319005e-11	3.427592116538132e-05	ABCB1,ADRB3,AGT,AKT1,ANXA1,CCL16,CCL20,CCL5,CCR1,CCR2,CCR5,CCR6,CNR1,CNR2,CXCL1,CXCL10,CXCL12,CXCL16,CXCL2,CXCL8,CXCL9,CXCR4,CXCR6,CYP1A2,CYP2D6,CYP2E1,GCG,GIP,GNAI2,GNAS,IAPP,NPY1R,NPY5R,PF4,PMCH,VIPR1
161	Taste bitter	C0235290	10	30	4.160916056150654e-11	3.4490145672664954e-05	ACKR3,ADRA2B,CXCR6,GPBAR1,LPAR2,LPAR3,OXER1,SSTR4,TAS2R16,TAS2R38
162	Bipolar affective disorder	C0005586	57	817	4.18607370988866e-11	3.470437017994859e-05	ABCB1,ACKR3,ADCYAP1,ADCYAP1R1,ADM,ADORA1,ADRA2B,AGT,AKT1,ANKK1,APP,BDKRB2,CALCA,CAMK2A,CAV1,CNR1,CNR2,CRH,CRHR1,CXCL8,CXCR4,CXCR6,CYP2D6,DLG4,DRD1,DRD2,GABBR2,GAL,GHRH,GRIN2A,GRIN2C,GRIN2D,GRM4,GRM7,HCAR2,HCAR3,HRAS,HTR1A,HTR1B,HTR1F,HTR4,HTR5A,HTR7,LPAR2,MC2R,MC5R,MCHR1,MCHR2,PDYN,PENK,POMC,SOS1,SST,SSTR4,SSTR5,TSHB,VIP
164	Pain	C0030193	45	628	4.601841130380535e-11	3.513281919451585e-05	ABCB1,ADM,ADRA2A,ADRA2C,AKT1,BDKRB1,BDKRB2,CALCA,CASR,CAV1,CCL5,CCR1,CCR2,CCR6,CNR1,CNR2,CRH,CXCL12,CYP2D6,DRD2,FSHR,GABBR1,GNAS,HTR1A,HTR1B,HTR7,KNG1,MC1R,MTNR1B,MYLK,NPBWR1,OPRD1,OPRK1,OPRL1,P2RY12,PDYN,PENK,PNOC,POMC,PTH,PTH1R,PYGM,SAA1,SST,VIP
