rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
11	Inflammation	C0021368	68	647	0.0	2.243982048143615e-06	ADORA1,ADRB2,AGT,ANXA1,APLN,APOB,APP,BDKRB1,BDKRB2,BIN1,C3,C3AR1,C5,C5AR1,CCK,CCL19,CCL20,CCL21,CCL5,CCR2,CCR3,CCR5,CCR6,CCR7,CCR8,CHRM2,CNR1,CNR2,CXCL1,CXCL10,CXCL11,CXCL12,CXCL16,CXCL2,CXCL6,CXCL8,CXCR1,CXCR2,CXCR3,EDN1,EDN2,EGF,EGFR,F2,F2R,F2RL1,FPR1,FPR2,GAL,GAST,GHRL,HRH1,KNG1,LTB4R,NPFF,NPY5R,OXT,PF4,POMC,PTGDR2,PTGER3,PTGFR,SAA1,TAC1,TACR1,TACR3,TF,TFRC
12	Ischemia	C0022116	45	647	0.0	2.4479804161566704e-06	ADORA1,ADORA3,ADRB2,AGT,AGTR2,ANXA1,APLNR,APOB,APP,AVP,C5,C5AR1,CCR5,CNR2,CXCL10,CXCL12,CXCL16,CXCL2,CXCL8,CXCR2,CXCR3,CXCR4,EDN1,EDNRB,EGF,F2,F2R,F2RL1,FZD4,GPER1,GPR17,GPRC6A,HTR1B,LPAR3,NPY,NPY2R,OXER1,OXT,P2RY1,POMC,S1PR1,S1PR3,SYT1,TF,UTS2
13	Nephrosclerosis	C0027719	11	38	0.0	2.6519787841697267e-06	ACKR3,ADRA1A,ADRA2B,ADRB2,AGT,CXCL12,CXCR6,CYSLTR2,EDNRA,LPAR2,SSTR4
36	Taste bitter	C0235290	14	30	0.0	7.3439412484700125e-06	ACKR3,ADRA1A,ADRA2B,CXCR6,CYSLTR2,EDNRA,FZD4,GPRC6A,LPAR2,LPAR3,OXER1,SSTR4,TAS2R16,TAS2R38
39	Impotence	C0242350	17	126	0.0	7.95593635250918e-06	AGT,APOB,CNR1,CXCR3,EDN1,EDNRA,GNRH1,GNRHR,KISS1,KISS1R,P2RY1,P2RY2,PROK2,PROKR2,PTAFR,TAC3,TACR3
66	Opiate Addiction	C0524662	12	40	0.0	1.3463892288861689e-05	DRD3,DRD4,GAL,GRM6,GRM8,OPN4,OPRD1,OPRK1,OPRL1,PDYN,PENK,POMC
123	Weight Gain Adverse Event	C2911647	27	151	0.0	2.5091799265605876e-05	ADRA2A,ADRB2,CCKAR,CHRM1,CHRM3,CHRM4,CHRM5,CNR1,DRD3,DRD4,GRM1,GRM2,GRM4,GRM5,GRM6,GRM7,GRM8,HRH1,HRH3,HRH4,HTR1A,HTR1B,HTR1D,HTR1E,HTR1F,HTR2B,HTR5A
163	Acth-Independent Macronodular Adrenal Hyperplasia	C1857451	10	40	3.645972412869014e-13	3.3251733986128106e-05	ADRA2A,AVP,EDNRA,FZD4,GNAI2,GPRC6A,LPAR3,MLN,OXER1,POMC
164	Liver Diseases	C0023895	36	586	3.540057136319774e-12	3.345573235414117e-05	ADRA1D,AGT,ANXA1,AVP,CCK,CCL16,CCL20,CCL5,CCR1,CCR2,CCR5,CCR6,CD3D,CNR1,CNR2,CXCL1,CXCL10,CXCL12,CXCL16,CXCL2,CXCL8,CXCL9,CXCR4,CXCR6,CYP1A2,EDN1,EGF,EGFR,F2,GCG,GNAI2,LTB4R,NPY1R,NPY5R,PF4,PMCH
165	Hypoparathyroidism - autosomal dominant	C0342345	12	36	3.9968028886505635e-12	3.3659730722154224e-05	ACKR3,ADRA1A,ADRA2B,AP2S1,CASR,CXCR6,CYSLTR2,EDNRA,GNA11,LPAR2,NPS,SSTR4
166	Inflammatory pain	C0234251	12	58	6.570188837429214e-12	3.386372909016728e-05	ACKR3,ADRA1A,ADRA2B,AVPR1A,BDKRB1,CXCR6,CYSLTR2,EDNRA,F2RL1,LPAR2,P2RY12,SSTR4
167	Pituitary adenoma	C0032000	29	286	6.699862886705432e-12	3.4067727458180334e-05	ACKR3,ARRB1,ARRB2,CASR,CXCL12,CXCL8,CXCR4,EGF,EGFR,GAL,GHRL,GHSR,GNRH1,GNRHR,GRB2,KISS1,KISS1R,NPY,NTS,NTSR2,POMC,SST,SSTR1,SSTR2,SSTR3,SSTR5,TFRC,TRH,TRHR
168	Depressive Disorder	C0011581	47	543	7.194245199571014e-12	3.427172582619339e-05	ADRA2A,ADRA2C,ADRB2,AGT,AP2B1,AVP,AVPR1B,CCR2,CHRM2,CNR1,CNR2,CXCL8,CYP1A2,DRD3,DRD4,EGFR,F2R,F2RL3,GAL,GALR2,GAST,GHRL,GNB1,GRM1,GRM2,GRM5,HCRT,HGS,HTR1A,HTR1B,HTR1D,LPAR1,MCHR1,MTNR1B,NPY,NPY1R,NPY2R,OPRK1,OXT,OXTR,PDYN,PMCH,POMC,TAC1,TACR3,TAS2R38,TRH
169	Paroxysmal atrial fibrillation	C0235480	10	38	7.209011165798529e-12	3.447572419420645e-05	ACKR3,ADRA1A,ADRA2B,CXCL12,CXCR6,CYSLTR2,EDNRA,LPAR2,NPS,SSTR4
170	Drug Dependence	C1510472	13	66	7.522760192557598e-12	3.46797225622195e-05	AVP,CHRM2,CNR1,DRD3,GAL,GCG,HTR1B,OPRD1,OPRK1,OPRL1,PENK,PNOC,POMC
172	Hepatitis C, Chronic	C0524910	30	455	9.396150524310087e-12	3.508771929824561e-05	ADRA1D,AGT,APOB,C3,C5,C5AR1,CCL21,CCL5,CCR1,CCR2,CCR3,CCR5,CCR7,CLTC,CNR1,CNR2,CXCL10,CXCL11,CXCL12,CXCL8,CXCL9,CXCR3,CXCR5,EGF,F2,F2R,HTR1A,KNG1,LDLR,TFRC
173	Mental disorders	C0004936	43	439	1.0293543795114601e-11	3.529171766625867e-05	ADRA2C,BDKRB1,BDKRB2,CCK,CHRM2,CHRM4,CNR1,CNR2,CORT,DRD3,DRD4,F2RL3,FZD4,GABBR1,GALR1,GALR3,GNRHR2,GPRC6A,GRM5,GRM7,GRM8,GRP,GRPR,HCRTR1,HTR1A,HTR1B,HTR5A,KIAA0319,LPAR3,MCHR2,MTNR1B,NPY,NTSR1,OPRK1,OXER1,OXT,OXTR,PDYN,POMC,SSTR5,TAC1,TACR1,TRH
174	Status epilepticus	C0038220	21	185	1.0963896457383271e-11	3.549571603427173e-05	ADRA1D,CCR10,CCR2,CCR3,CCR5,CCR7,CCR8,CCR9,CNR1,CXCL1,CXCL12,GRM1,GRM5,HRH3,NPY,SST,SSTR1,SSTR2,SSTR3,SSTR4,SSTR5
175	Septicemia	C0036690	31	387	1.0968781438691622e-11	3.5699714402284784e-05	AAK1,ADRA1D,ADRB2,AGT,AGTR2,APP,C3AR1,C5,C5AR1,CCR2,CXCL12,CXCL2,CXCL8,CXCR4,EDN1,F2,F2R,FPR2,GAST,GRP,GRPR,NTS,P2RY1,P2RY2,PF4,PNOC,POMC,S1PR3,SST,SYT1,WNT5A
176	Pain	C0030193	60	628	1.1886935880056626e-11	3.590371277029784e-05	ADRA1A,ADRA2A,ADRA2C,ADRB2,APOB,AVP,BDKRB1,BDKRB2,CASR,CCK,CCKBR,CCL5,CCR1,CCR2,CCR6,CHRM1,CLTC,CLTCL1,CNR1,CNR2,CXCL12,CYSLTR2,DRD3,DRD4,EDN1,EDN3,EDNRB,F2RL1,GABBR1,GHSR,GNA11,GNAQ,HCRT,HRH1,HTR1A,HTR1B,KNG1,LDLR,LDLRAP1,MTNR1B,NPBWR1,NTSR1,OPRD1,OPRK1,OPRL1,OXT,P2RY12,PDYN,PENK,PNOC,POMC,PROKR1,SAA1,SCARB2,SLC18A3,SST,TAC1,TACR1,TACR3,TRH
177	Schizoaffective Disorder	C0036337	14	81	1.3217094085860026e-11	3.6107711138310895e-05	ACKR3,ADRA1A,ADRA2B,CXCR6,CYSLTR2,DRD3,DRD4,EDNRA,GRM4,HTR1B,LPAR2,NPY,SST,SSTR4
