node_name	node_type	
DB00841	drug	
ADRB1	drug_target	
COMT	drug_target	
ADRB2	drug_target	
Bipolar affective disorder	phenotype	
Alzheimer Disease	phenotype	
Abnormality of the pituitary gland	phenotype	
Acth-Independent Macronodular Adrenal Hyperplasia	phenotype	
Neoplasm of the adrenal gland	phenotype	
Neuroendocrine neoplasm	phenotype	
Pheochromocytoma	phenotype	
Secondary hyperparathyroidism	phenotype	
Migraine Disorders	phenotype	
Malignant tumor of prostate	phenotype	
Pituitary adenoma	phenotype	
Breast-ovarian cancer, familial 1	phenotype	
Kidney Failure, Chronic	phenotype	
Mood Disorders	phenotype	
Prostate carcinoma	phenotype	
Cushing's syndrome	phenotype	
Breast carcinoma	phenotype	
Adrenocortical carcinoma	phenotype	
Adenomas, multiple colorectal, 608456 (3)	phenotype	
Medullary thyroid carcinoma	phenotype	
Acute-Phase Reaction	phenotype	
Asthma	phenotype	
Pseudohypoparathyroidism, Type Ia	phenotype	
Essential hypertension	phenotype	
Alcohol dependence	phenotype	
Disorder of endocrine system	phenotype	
Hyperparathyroidism 4	phenotype	
Heart Failure	phenotype	
Hypertension	phenotype	
Pain	phenotype	
Prostatic Neoplasms	phenotype	
Obesity	phenotype	
Malignant neoplasm of pancreas	phenotype	
Anxiety Disorders	phenotype	
Schizophrenia	phenotype	
Anorexia nervosa 1	phenotype	
Diabetes mellitus type 2	phenotype	
Hyperthyroidism	phenotype	
Hyperalgesia	phenotype	
Hyperplasia	phenotype	
Animal Mammary Neoplasms	phenotype	
Pancreatic Carcinoma	phenotype	
Cholera	phenotype	
Delayed puberty	phenotype	
Attention deficit hyperactivity disorder	phenotype	
Stress, Psychological	phenotype	
Pseudohypoparathyroidism, type IB, 603233 (3)	phenotype	
Thyroid hormone receptor defect	phenotype	
Polycystic Ovary Syndrome	phenotype	
Liver Cirrhosis, Biliary	phenotype	
Major depressive disorder	phenotype	
Pituitary corticotropic cell adenoma	phenotype	
Alcohol abuse	phenotype	
Sleep Wake Disorders	phenotype	
Irritable bowel syndrome with diarrhea	phenotype	
Mental disorders	phenotype	
Chronic Fatigue Syndrome	phenotype	
