rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
113	Bipolar affective disorder	C0005586	28	817	6.371236871416386e-12	2.8186580194562235e-05	ADCYAP1,ADCYAP1R1,ADM,ADRB2,APOB,AVP,CALCA,CHRM2,COMT,CRH,CRHR1,DRD5,GHRH,HIP1R,HTR4,HTR7,KIAA0319,MC2R,MC5R,POMC,RPS27A,SYNJ1,TSHB,UBC,VAMP2,VAMP3,VAMP7,VIP
114	Alzheimer Disease	C0002395	43	1699	6.465161739299674e-12	2.843601895734597e-05	ADRB1,ADRB2,ADRB3,AP2A2,APOB,ARRB2,BIN1,CALCR,CHRM2,COMT,CRH,DAB2,DNM2,DRD5,EGFR,FSHR,GHRH,GHRHR,GRB2,HTR6,IAPP,IGF2R,ITSN1,LDLR,LHB,LHCGR,LRP2,M6PR,NPS,PICALM,PTGDR,PTGER2,PTGER4,PTGIR,PTH,PTH1R,SH3GL2,SLC18A3,SYNJ1,SYT1,TF,UBB,VAMP2
115	Abnormality of the pituitary gland	C0032002	33	645	9.89230919401507e-12	2.8685457720129706e-05	ADCYAP1,ADCYAP1R1,ADM,APOB,AVP,AVPR2,CALCA,COMT,CRH,CRHR1,EGF,EGFR,FSHB,FSHR,GCG,GHRH,GHRHR,GNAS,INSL3,LDLR,LHB,LHCGR,MC2R,POMC,PTH,PTHLH,SCT,TSHB,TSHR,VAMP7,VIP,VIPR1,VIPR2
116	Acth-Independent Macronodular Adrenal Hyperplasia	C1857451	9	40	1.508848601616819e-11	2.8934896482913445e-05	AVP,FZD4,GIP,GIPR,GNAS,GPBAR1,HTR4,MC2R,POMC
117	Neoplasm of the adrenal gland	C0001624	12	111	2.5669577574660707e-11	2.918433524569718e-05	ADM2,AVPR2,CGA,CRH,FSHR,GIP,GIPR,GNAS,LHCGR,MC2R,POMC,TSHR
118	Neuroendocrine neoplasm	C0206754	16	252	3.351596777889654e-11	2.943377400848092e-05	ADCYAP1R1,CRH,EGF,EGFR,FZD4,GCG,GCGR,GHRH,GIP,GIPR,GNAS,GPBAR1,IAPP,POMC,PTH,PTHLH
119	Pheochromocytoma	C0031511	18	259	3.395339565059885e-11	2.9683212771264654e-05	ACTR2,ADCYAP1,ADM,CALCA,CALCRL,COMT,CRH,EGF,GCG,GCGR,GNAS,HTR4,MC1R,POMC,PTH,RAMP2,SCTR,VIPR1
120	Secondary hyperparathyroidism	C0020503	15	182	4.75898209728598e-11	2.993265153404839e-05	CALCR,CALCRL,EGF,EGFR,GHRHR,GIP,GIPR,GNAS,GRK6,LHCGR,POMC,PTH,PTH1R,TFRC,VIPR1
121	Migraine Disorders	C0149931	18	333	5.1940673984063324e-11	3.018209029683213e-05	ADCYAP1,ADCYAP1R1,ADRB2,CALCA,CLTA,COMT,DRD5,FSHR,GNAS,HTR4,HTR6,HTR7,LDLR,RAMP1,VIP,VIPR1,VIPR2,WASL
122	Malignant tumor of prostate	C0376358	59	2940	6.996758727950692e-11	3.0431529059615864e-05	ACTR2,ADCYAP1,ADCYAP1R1,ADM,ARRB2,BIN1,CALCA,CALCR,CGA,CLTC,COMT,CRH,CRHR1,DAB2,DNM2,EGF,EGFR,FSHB,FSHR,FZD4,GAK,GCG,GHRH,GHRHR,GNAS,HIP1,IAPP,IGF2R,KIAA0319,LDLR,LHB,LHCGR,LRP2,M6PR,MC1R,MC2R,PACSIN2,PIK3C2A,POMC,PTGER2,PTGER4,PTH,PTHLH,RAMP1,REPS1,REPS2,RXFP1,SCARB2,SCTR,STAM2,SYT1,TF,TFRC,TXNRD2,VAMP3,VIP,VIPR1,VIPR2,WNT5A
123	Pituitary adenoma	C0032000	16	286	7.410261293472331e-11	3.06809678223996e-05	ARRB1,ARRB2,CGA,CRH,CRHR1,EGF,EGFR,FSHB,FSHR,GHRH,GHRHR,GNAS,GRB2,MC2R,POMC,TFRC
