node1	node2	edge_score	
DB01019	CHRM2	1.0	
CHRM2	VAMP4	0.863443159858049
CHRM2	C5	0.8407682499807351
CHRM2	INSL5	0.8407682499807351
CHRM2	PPY	0.833320481754769
CHRM2	SYT9	0.863443159858049
CHRM2	PDYN	0.8407682499807351
CHRM2		1
CHRM2	AP2M1	0.8669217489920482
CHRM2	KIAA0319	0.863443159858049
CHRM2	GNAT3	0.8526462282435747
CHRM2	UBC	0.863443159858049
CHRM2	REPS1	0.8664623807565615
CHRM2	CBL	0.863443159858049
CHRM2	ADORA3	0.8354005520686607
CXCL5	rs352046	0.8323605674809277
CHRM2	GNAI1	0.8526462282435747
CHRM2	HTR1D	0.8354005520686607
CHRM2	GRM4	0.8252219011119977
CHRM2	CCR7	0.8354005520686607
CHRM2	DAB2	0.8639805355496311
CHRM2	C3	0.8407682499807351
CHRM2	DRD3	0.8354005520686607
CHRM2	TAS2R50	0.8354005520686607
CHRM2	LDLRAP1	0.863443159858049
CHRM2	TAS2R46	0.8354005520686607
CHRM2	GPR17	0.8252219011119977
CHRM2	SLC2A8	0.863443159858049
CHRM2	SSTR5	0.8354005520686607
CHRM2	CLTCL1	0.866142943288039
CHRM2	ADRB2	0.863443159858049
CHRM2	CXCL11	0.8407682499807351
CHRM2	EPN2	0.863443159858049
CHRM2	TAS2R41	0.8354005520686607
CHRM2	CXCL3	0.8407682499807351
CHRM2	ADRA2B	0.8252219011119977
CHRM2	CCL23	0.8407682499807351
CHRM2	CD3G	0.863443159858049
CHRM2	VAMP8	0.863443159858049
CHRM2	AMPH	0.863443159858049
CHRM2	TAS2R40	0.8354005520686607
CHRM2	TAS2R20	0.8354005520686607
CHRM2	FCHO2	0.8583026292860755
CHRM2	LPAR3	0.8252219011119977
CHRM2	RXFP3	0.8354005520686607
CHRM2	TAS2R1	0.8354005520686607
CHRM2	S1PR4	0.8252219011119977
CHRM2	PNOC	0.8407682499807351
CHRM2	DRD4	0.8354005520686607
CHRM2	MTNR1B	0.8252219011119977
CHRM2	FZD4	0.863443159858049
CHRM2	GABBR1	0.8252219011119977
CHRM2	STON2	0.863443159858049
CHRM2	S1PR2	0.8252219011119977
CHRM2	HCAR2	0.8354005520686607
CHRM2	ARRB1	0.8645785616292008
CHRM2	GNAI3	0.8526462282435747
CHRM2	BDKRB1	0.8354005520686607
CHRM2	CCL28	0.8407682499807351
CHRM2	P2RY14	0.8354005520686607
CHRM2	GRM7	0.8252219011119977
CHRM2	HEBP1	0.8407682499807351
CHRM2	OXER1	0.8252219011119977
CHRM2	SH3KBP1	0.863443159858049
CHRM2	CCL27	0.8407682499807351
CHRM2	FCHO1	0.8583026292860755
CHRM2	TAS2R4	0.8354005520686607
CHRM2	AVPR2	0.863443159858049
CHRM2	ADRA2C	0.8252219011119977
CHRM2	AP2A2	0.8669217489920482
CHRM2	MT-RNR2	0.8459813396079446
CHRM2	APP	0.8407682499807351
CHRM2	RAB5A	0.8129393082389929
CHRM2	NPB	0.8407682499807351
CHRM2	CXCL13	0.8407682499807351
CHRM2	CTTN	0.8628338709774962
CHRM2	CXCL10	0.8407682499807351
CHRM2	TAS2R19	0.8354005520686607
CHRM2	OPRK1	0.8354005520686607
CHRM2	CCR5	0.8354005520686607
CHRM2	CCR3	0.8354005520686607
CHRM2	STAM2	0.863443159858049
CHRM2	DNM2	0.8621379174857935
CHRM2	GRM6	0.8252219011119977
CHRM2	TAS2R10	0.8354005520686607
CHRM2	NPY	0.833320481754769
CHRM2	RLN3	0.8459813396079446
CHRM2	GNB1	0.8526462282435747
CHRM2	APLNR	0.8354005520686607
CHRM2	CNR1	0.8354005520686607
CHRM2	IGF2R	0.863443159858049
CHRM2	S1PR5	0.8252219011119977
CHRM2	CCR1	0.8354005520686607
CHRM2	GAK	0.851137711762708
CHRM2	NPY5R	0.8252219011119977
CHRM2	CXCL1	0.8407682499807351
CHRM2	SCARB2	0.863443159858049
CHRM2	TRIP10	0.863443159858049
CHRM2	LPAR2	0.8252219011119977
CHRM2	CXCL12	0.8407682499807351
CHRM2	SNX9	0.863443159858049
CHRM2	FPR2	0.8354005520686607
CHRM2	TAS2R9	0.8354005520686607
CHRM2	TAS2R16	0.8354005520686607
CHRM2	SYT2	0.863443159858049
CHRM2	MTNR1A	0.8252219011119977
CHRM2	ARPC5	0.8628338709774962
CHRM2	CD3D	0.863443159858049
CHRM2	HIP1R	0.8628338709774962
CHRM2	C5AR1	0.8354005520686607
CHRM2	NPBWR1	0.8354005520686607
CHRM2	SST	0.8407682499807351
CHRM2	PPBP	0.8407682499807351
CHRM2	SSTR2	0.8354005520686607
CHRM2	NMS	0.8407682499807351
CHRM2	HIP1	0.8628338709774962
CHRM2	HGS	0.863443159858049
CHRM2	WASL	0.8628338709774962
CHRM2	AGT	0.8407682499807351
CHRM2	GNAI2	0.8526462282435747
CHRM2	TAS2R38	0.8354005520686607
CHRM2	CXCL9	0.8407682499807351
CHRM2	HTR5A	0.8354005520686607
CHRM2	LPAR5	0.8252219011119977
CHRM2	CCL19	0.8407682499807351
CHRM2	EPS15	0.8667016654974304
CHRM2	rs324650	0.99
CHRM2	VAMP3	0.863443159858049
CHRM2	C3AR1	0.8354005520686607
CHRM2	ARPC3	0.8628338709774962
CHRM2	PF4	0.8407682499807351
CHRM2	FPR1	0.8354005520686607
CHRM2	CXCR6	0.8354005520686607
CHRM2	ACTR3	0.8628338709774962
CHRM2	NECAP1	0.8664623807565615
CHRM2	CCR9	0.8354005520686607
CHRM2	TF	0.863443159858049
CHRM2	GPER1	0.8354005520686607
CHRM2	CCR6	0.8354005520686607
CHRM2	AAK1	0.8663069664123185
CHRM2	AP2B1	0.8669217489920482
CHRM2	FPR3	0.8354005520686607
CHRM2	SYNJ2	0.8613363396709319
CHRM2	NPY1R	0.8252219011119977
CHRM2	NPY4R	0.8252219011119977
CHRM2	NPBWR2	0.8354005520686607
CHRM2	SYT1	0.863443159858049
CHRM2	GPR55	0.8354005520686607
CHRM2	NPY2R	0.8252219011119977
