rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
27	Impotence	C0242350	15	126	0.0	8.408595453129866e-06	AGT,EDN1,EDNRA,GNRH1,GNRHR,KISS1,KISS1R,P2RY1,P2RY2,PROK2,PROKR2,PTAFR,SLC6A3,TAC3,TACR3
91	Panic disorder syndrome 1 (2)	C0030319	15	115	3.083755473198835e-12	2.834008097165992e-05	AGT,AVPR1A,AVPR1B,BDKRB2,CCK,CCKAR,CCKBR,GRP,GRPR,HCRT,NPS,NPSR1,SLC6A2,SLC6A4,TACR1
92	Hypotension	C0020649	19	129	8.585243627123873e-12	2.865151043288695e-05	ADRA1A,ADRA1B,AGT,BDKRB2,CASR,EDN1,EDN2,EDN3,GCG,GHRL,GNA11,HRH1,KNG1,OXT,PTAFR,SAA1,TAC1,TACR1,TACR3
93	Panic disorder 1	C1868649	14	80	1.3334444659562905e-11	2.8962939894113986e-05	AGT,AVPR1B,BDKRB2,CCK,CCKAR,CCKBR,GRP,GRPR,HCRT,NPS,NPSR1,SLC6A2,SLC6A4,TACR1
96	Hypertension	C0020538	55	1647	2.4115265340185488e-11	2.989722827779508e-05	ABCB1,ADRA1A,ADRA1B,ADRA1D,AGT,APP,AVPR1A,BDKRB1,BDKRB2,CASR,CHRM3,CYP1A2,CYP2B6,CYP2C19,CYP2D6,CYP2E1,CYP3A4,CYSLTR2,EDN1,EDN2,EDN3,EDNRA,EDNRB,F2,F2R,GCG,GCGR,GHRL,GHSR,GNA12,GNA14,GNRH1,HTR2B,KISS1,KNG1,LPAR1,LPAR2,MGST3,NTS,OXT,OXTR,P2RY2,PTGER1,SAA1,SLC6A2,SLC6A3,SLC6A4,TAC3,TACR1,TACR3,TRH,TRHR,UTS2,UTS2R,XCL1
97	Anxiety Disorders	C0003469	29	383	2.50867104867325e-11	3.020865773902211e-05	ABCB1,ADRA1A,AGT,APP,AVPR1A,AVPR1B,CCK,CCKAR,CCKBR,CYP2B6,CYP2C19,CYP2D6,CYP2E1,CYP3A4,CYSLTR2,EDNRA,GNB1,GRM5,LPAR1,LPAR2,NPS,NPSR1,OXT,OXTR,SLC6A2,SLC6A3,SLC6A4,TAC1,TACR1
98	Bradycardia	C0428977	13	53	2.745137450688162e-11	3.052008720024914e-05	AGT,CYP2D6,EDN1,EDN2,EDN3,GCG,GNRH1,KNG1,NTS,TAC1,TACR1,TRH,UTS2
99	Pain	C0030193	30	628	3.302869089338856e-11	3.083151666147618e-05	ABCB1,ADRA1A,BDKRB1,BDKRB2,CASR,CCK,CCKBR,CHRM1,CYP2B6,CYP2D6,CYSLTR2,EDN1,EDN3,EDNRB,F2RL1,GHSR,GNA11,GNAQ,HCRT,HRH1,KNG1,NTSR1,OXT,PROKR1,SAA1,SLC6A4,TAC1,TACR1,TACR3,TRH
101	Hyperalgesia	C0020429	18	177	3.584399443923303e-11	3.1454375583930236e-05	ADRA1A,AGT,BDKRB1,BDKRB2,CCK,CCKBR,EDN1,F2R,F2RL1,KNG1,NTSR1,PROK2,PROKR1,PTAFR,PTGER1,SLC6A4,TAC1,TACR1
102	Asthma	C0004096	49	1454	4.0522807331910826e-11	3.176580504515728e-05	ABCB1,ADRA1A,ADRA1B,ADRA1D,AGT,APP,BDKRB1,BDKRB2,CCL23,CHRM1,CHRM3,CYP1A2,CYP2B6,CYP2C19,CYP2D6,CYP2E1,CYP3A4,CYSLTR1,CYSLTR2,EDN1,EDNRA,EDNRB,F2R,F2RL1,GHRL,GNB1,GPR65,GPRC6A,GRM1,GRP,HRH1,KNG1,LPAR2,LPAR3,LTB4R,LTB4R2,NPS,NPSR1,OXTR,PMCH,PTGER1,TAC1,TAC3,TACR1,TACR2,TACR3,TBXA2R,UTS2,XCL1
103	Obstructive sleep apnea	C0520679	17	166	4.079403481682675e-11	3.207723450638431e-05	ABCB1,ADRA1B,AGT,CCKAR,CYP2D6,EDN1,EDN3,EDNRA,EDNRB,F2R,HCRT,HCRTR2,LPAR1,NPS,SLC6A4,TAC1,TACR1
104	Female hypogonadism	C0271578	8	25	5.283251613974471e-11	3.2388663967611336e-05	GNRH1,GNRHR,KISS1,KISS1R,PROK2,PROKR2,TAC3,TACR3
105	Generalized joint laxity	C1836308	8	25	5.283251613974471e-11	3.270009342883837e-05	GNRH1,GNRHR,KISS1,KISS1R,PROK2,PROKR2,TAC3,TACR3
106	Hypoplasia of the uterus	C0266399	8	32	9.762557429127128e-11	3.30115228900654e-05	GNRH1,GNRHR,KISS1,KISS1R,PROK2,PROKR2,TAC3,TACR3
107	Anxiety	C0003467	17	214	1.3314926938789995e-10	3.3322952351292435e-05	CASR,GNA11,GNRH1,GNRHR,KISS1,KISS1R,OXT,OXTR,PMCH,PROK2,PROKR2,SLC6A2,SLC6A3,SLC6A4,TAC1,TAC3,TACR3
108	Mental disorders	C0004936	24	439	1.3779821728121533e-10	3.3634381812519464e-05	ABCB1,BDKRB1,BDKRB2,CCK,CYP2B6,CYP2C19,CYP2D6,F2RL3,GNRHR2,GPRC6A,GRM5,GRP,GRPR,HCRTR1,LPAR3,NTSR1,OXT,OXTR,SLC6A2,SLC6A3,SLC6A4,TAC1,TACR1,TRH
