rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
22	Endothelial dysfunction	C0856169	6	216	6.444518252379794e-10	1.1885467314964885e-05	AKT1,CAV1,HSP90AA1,NOS2,NOS3,SLC7A1
32	Hypoxia	C0003130	6	335	1.266623594897709e-08	1.728795245813074e-05	AKT1,ASL,ASS1,CAV1,NOS2,NOS3
33	Diabetic Angiopathies	C0011875	4	88	1.3752002980815803e-08	1.7828200972447325e-05	AKT1,ASS1,NOS2,NOS3
34	Endotoxemia	C0376618	4	96	2.131019405382517e-08	1.836844948676391e-05	ASL,ASS1,NOS2,NOS3
37	Hepatopulmonary Syndrome	C0600452	4	99	2.485006156405234e-08	1.9989195029713666e-05	AKT1,CAV1,NOS2,NOS3
38	Alkalosis	C0002063	3	39	3.9879346824811535e-08	2.0529443544030253e-05	ASL,ASS1,NOS3
39	Hyperammonemia	C0220994	3	39	3.9879346824811535e-08	2.106969205834684e-05	ASL,ASS1,SLC22A5
40	Primary pulmonary hypertension	C0152171	5	227	4.048084334407065e-08	2.1609940572663425e-05	AKT1,CAV1,HSP90AA1,NOS2,NOS3
41	Hypertension	C0020538	10	1647	4.967582378778701e-08	2.215018908698001e-05	AKT1,AZIN2,CALM3,CAV1,HSP90AA1,NOS2,NOS3,SLC22A4,SLC22A5,SLC7A1
42	Hyperoxia	C0242706	3	45	7.194108486707762e-08	2.2690437601296597e-05	ASL,ASS1,NOS3
45	Urinary Bladder Neoplasms	C0005695	6	463	1.1540868516402014e-07	2.4311183144246355e-05	AKT1,ASS1,HSP90AA1,NOS2,NOS3,SLC16A10
46	Anemia, Sickle Cell	C0002895	5	271	1.155273782194044e-07	2.485143165856294e-05	AKT1,CALM3,HSP90AA1,NOS3,SLC22A5
47	pathologic fistula	C0016169	3	54	1.518741903350218e-07	2.5391680172879524e-05	AKT1,SLC22A4,SLC22A5
48	Henoch-Schoenlein Purpura	C0034152	3	58	2.032930999096294e-07	2.593192868719611e-05	HSP90AA1,NOS2,NOS3
49	Bladder carcinoma	C0699885	8	1087	2.0684942780846427e-07	2.6472177201512697e-05	AKT1,ASS1,CALM3,CAV1,HSP90AA1,NOS2,NOS3,SLC16A10
51	Congestive heart failure	C0018802	7	782	2.385687879469245e-07	2.755267423014587e-05	AKT1,CALM3,CAV1,NOS2,NOS3,SLC22A5,SLC7A1
52	Pulmonary arterial hypertension	C3203102	5	314	2.747534921798689e-07	2.8092922744462455e-05	AKT1,CAV1,HSP90AA1,NOS2,NOS3
55	Insulin Resistance	C0021655	5	332	3.809112562036532e-07	2.971366828741221e-05	AKT1,CAV1,HSP90AA1,NOS2,NOS3
56	Pulmonary hypertension, neonatal, susceptibility to	C0020542	5	333	3.876437966177093e-07	3.0253916801728796e-05	AKT1,CALM3,CAV1,NOS2,NOS3
57	Malignant neoplasm of colon stage IV	C0278484	3	69	4.114707528035666e-07	3.079416531604538e-05	AKT1,CAV1,HSP90AA1
62	Hypothyroidism	C0020676	5	341	4.454604114467742e-07	3.349540788762831e-05	AKT1,CALM3,CAV1,NOS2,NOS3
63	Abnormality of nitrogen compound homeostasis	C4025336	3	74	5.460390242184587e-07	3.403565640194489e-05	ASL,ASS1,SLC22A5
64	Azotemia	C0242528	3	75	5.7648763740481e-07	3.457590491626148e-05	ASL,ASS1,SLC22A5
67	Autoimmune disease 1	C0004364	7	890	6.366805235247242e-07	3.619665045921124e-05	AKT1,ASS1,CAV1,HSP90AA1,NOS2,NOS3,SLC22A4
68	Pulmonary edema	C0034063	3	77	6.410953999891333e-07	3.673689897352782e-05	CAV1,NOS2,NOS3
69	Cerebral edema	C0006114	3	80	7.478819812334336e-07	3.727714748784441e-05	ASL,ASS1,NOS2
70	Hepatic cancer metastatic	C0345904	6	613	7.654783258370657e-07	3.7817396002160995e-05	AKT1,ASL,CALM3,CAV1,HSP90AA1,NOS3
84	Ovarian epithelial cancer	C0677886	10	2172	8.254732629664474e-07	4.5380875202593194e-05	AKT1,ASS1,AZIN2,CALM3,CAV1,HSP90AA1,NOS2,NOS3,SLC22A5,SLC7A1
86	Necrotizing Enterocolitis	C4082937	3	88	1.0974681429187783e-06	4.6461372231226366e-05	ASL,NOS2,NOS3
87	Inflammation	C0021368	6	647	1.0980507629820835e-06	4.7001620745542946e-05	AKT1,CAV1,HSP90AA1,NOS2,NOS3,SLC22A5
88	Malignant neoplasm of kidney	C0740457	5	401	1.1456300350598525e-06	4.754186925985954e-05	AKT1,CALM3,CAV1,HSP90AA1,NOS2
91	Coma	C0009421	3	93	1.370057069793873e-06	4.916261480280929e-05	ASL,ASS1,SLC22A5
92	Cardiac arrest	C0018790	4	223	1.4191382198269764e-06	4.970286331712588e-05	AKT1,CALM3,NOS2,SLC22A5
93	Liver failure acute infantile	C0085605	4	223	1.4191382198269764e-06	5.024311183144246e-05	AKT1,ASL,ASS1,CAV1
94	Chronic ulcerative colitis	C2919828	3	94	1.430071284724832e-06	5.078336034575905e-05	NOS2,SLC22A4,SLC22A5
95	Malignant tumor of urinary bladder	C0005684	8	1371	1.4547491585803485e-06	5.1323608860075635e-05	AKT1,ASS1,CALM3,CAV1,HSP90AA1,NOS2,NOS3,SLC16A10
96	Chronic atrial fibrillation	C0694539	2	26	1.6243616942634986e-06	5.186385737439222e-05	CALM3,NOS3
97	Glioblastoma multiforme	C1621958	5	434	1.8118810330980395e-06	5.240410588870881e-05	AKT1,ASL,ASS1,CALM3,HSP90AA1
98	Abnormality of subcutaneous fat tissue	C4025813	2	28	2.0442549137911215e-06	5.294435440302539e-05	AKT1,CAV1
99	Mycoses	C0026946	4	241	2.0771232019933805e-06	5.348460291734198e-05	CAV1,HSP90AA1,NOS3,SLC22A4
100	Lethargy	C0023380	3	105	2.227050468261993e-06	5.4024851431658565e-05	ASL,ASS1,SLC22A5
101	Papillary thyroid carcinoma	C0238463	5	451	2.2624382629565787e-06	5.456509994597515e-05	AKT1,CALM3,HSP90AA1,NOS2,NOS3
102	Bladder neck obstruction	C0005694	2	29	2.2788092121084347e-06	5.510534846029174e-05	AKT1,NOS3
103	African Trypanosomiasis	C0041228	2	29	2.2788092121084347e-06	5.5645596974608324e-05	CALM3,NOS2
104	Meningioma	C0025286	5	452	2.291571316814789e-06	5.618584548892491e-05	AKT1,CALM3,CAV1,NOS2,NOS3
119	Cardiomyopathy, Dilated	C0007193	5	454	2.3507348695384067e-06	6.428957320367369e-05	AKT1,HSP90AA1,NOS2,NOS3,SLC22A5
120	Fibrinogen Adverse Event	C1561955	3	108	2.4923264627663144e-06	6.482982171799028e-05	NOS3,SLC22A4,SLC22A5
121	Disorder of amino acid metabolism	C0002514	2	30	2.5304737177878067e-06	6.537007023230686e-05	ASL,ASS1
122	Glaucoma, Angle-Closure	C0017601	5	461	2.567635066896834e-06	6.591031874662345e-05	AKT1,CAV1,HSP90AA1,NOS2,NOS3
123	Visceromegaly	C0042782	5	461	2.567635066896834e-06	6.645056726094003e-05	AKT1,ASL,ASS1,CAV1,SLC22A5
124	Cutaneous T-cell lymphoma	C0079773	4	255	2.738352255282628e-06	6.699081577525663e-05	AKT1,ASS1,HSP90AA1,NOS2
125	Myocarditis	C0027059	3	112	2.881536711796251e-06	6.75310642895732e-05	NOS2,SLC22A4,SLC22A5
126	Congenital long QT syndrome	C1141890	2	32	3.08780064184333e-06	6.807131280388978e-05	CALM3,SLC22A5
127	Abnormality of serum amino acid levels	C4025653	2	32	3.08780064184333e-06	6.861156131820638e-05	ASL,ASS1
128	BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 4	C1140680	9	1967	3.1562258190342973e-06	6.915180983252296e-05	AKT1,ASS1,AZIN2,CALM3,CAV1,HSP90AA1,NOS2,NOS3,SLC22A5
129	Anaplastic large cell lymphoma, ALK negative	C0206180	4	263	3.1845241534878e-06	6.969205834683955e-05	AKT1,CALM3,HSP90AA1,NOS2
130	Tumor Progression	C0178874	9	1969	3.1854171148593124e-06	7.023230686115613e-05	AKT1,ASS1,AZIN2,CALM3,CAV1,HSP90AA1,NOS2,NOS3,SLC22A4
131	Prostate Cancer, Hereditary, 7	C1853195	2	33	3.3946363968695437e-06	7.077255537547272e-05	AKT1,CAV1
