rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
6	Sciatic Neuropathy	C0149940	2	78	9.437625692054752e-07	2.690582959641256e-05	RARA,RXRA
10	Animal Mammary Neoplasms	C0024667	5	2352	3.854206996112275e-06	4.484304932735426e-05	CRABP2,H3F3B,HIST4H4,RARA,RXRA
15	Measles	C0025007	2	155	7.482450816276298e-06	6.72645739910314e-05	RARA,RXRA
22	Neoplasms, Second Primary	C0085183	2	193	1.4436064773581947e-05	9.865470852017937e-05	RARA,RXRA
24	Mammary Neoplasms, Experimental	C0024668	2	207	1.7800478332552494e-05	0.00010762331838565024	H3F3B,RXRA
25	Dyslipidemias	C0242339	2	228	2.3759379868426578e-05	0.00011210762331838565	CRABP2,RXRA
26	Smith-Magenis syndrome	C0795864	1	28	2.413830627490121e-05	0.00011659192825112108	RARA
27	AIDS-Associated Nephropathy	C0078911	1	30	2.777092848027518e-05	0.0001210762331838565	RARA
28	Cutaneous T-cell lymphoma	C0079773	2	255	3.3180109765607035e-05	0.00012556053811659193	HIST4H4,RARA
29	Methylmalonic aciduria due to transcobalamin receptor defect	C0268583	1	33	3.3695060779548314e-05	0.00013004484304932735	CRABP2
30	Squamous cell carcinoma	C0007137	4	1855	3.6847548111063055e-05	0.0001345291479820628	CRABP2,HIST4H4,RARA,RXRA
31	childhood brain tumor	C0220603	1	35	3.796084721807702e-05	0.00013901345291479823	H3F3B
32	Metastatic Carcinoma	C1384494	1	36	4.018857833598677e-05	0.00014349775784753364	RXRA
33	Lipoid nephrosis	C0027721	1	37	4.247953987079889e-05	0.00014798206278026908	RARA
34	Acute disease of cardiovascular system	C0001314	1	38	4.48336755982659e-05	0.0001524663677130045	RARA
35	Glioma	C0017638	4	1997	5.2780279090280935e-05	0.0001569506726457399	CRABP2,H3F3B,HIST1H3J,HIST4H4
36	Carcinogenesis	C0596263	5	3723	5.7741455106952166e-05	0.00016143497757847532	CRABP2,H3F3B,HIST4H4,RARA,RXRA
37	Leiomyoma	C0023267	2	316	6.283258377193235e-05	0.00016591928251121076	CRABP2,RXRA
38	Varicocele	C0042341	1	45	6.307943899308555e-05	0.00017040358744394618	RARA
39	Isochromosomes	C0242621	1	47	6.885975861015137e-05	0.00017488789237668162	RARA
40	Neck Neoplasms	C0027533	1	48	7.184420844674744e-05	0.00017937219730941703	CRABP2
41	Uterine leiomyoma	C0042133	2	331	7.211512401517073e-05	0.00018385650224215247	CRABP2,RXRA
42	Neoplasm of the gallbladder	C0016978	1	49	7.489169505459081e-05	0.00018834080717488789	RXRA
43	Acute Cerebrovascular Accidents	C0751956	1	49	7.489169505459081e-05	0.00019282511210762333	RXRA
44	Coronary Restenosis	C0948480	1	49	7.489169505459081e-05	0.00019730941704035874	RXRA
45	Phyllodes tumor, benign	C0010701	1	51	8.117521892114787e-05	0.00020179372197309418	RARA
46	Wilms Tumor	C0027708	2	352	8.656234343773495e-05	0.00020627802690582962	CRABP2,RARA
47	Refractory anaemia with excess blasts	C0002894	1	55	9.449594900767799e-05	0.00021076233183856503	RARA
48	Adenomatous polyp of colon	C0850572	1	61	0.00011635852754299236	0.00021524663677130048	RXRA
49	Diaphragmatic hernia	C0019284	1	64	0.00012813501188024823	0.00021973094170403586	RXRA
50	Refractory cancer	C0677936	1	64	0.00012813501188024823	0.0002242152466367713	RARA
51	Cancer of the lower GI tract	C0006826	2	403	0.00012926109051003554	0.00022869955156950672	HIST4H4,RARA
52	Disorders of lipoid metabolism	C0154251	1	65	0.00013218554935656712	0.00023318385650224216	CRABP2
53	Fibroadenoma of the breast	C0178421	1	66	0.00013629854519170426	0.00023766816143497757	RARA
54	Hepatosplenic schistosomiasis	C0036323	1	68	0.0001447119860481516	0.000242152466367713	RARA
55	Giant cell tumor of bone	C0206638	1	69	0.00014901237900577513	0.0002466367713004484	H3F3B
56	Malignant neoplasm of colon stage IV	C0278484	1	69	0.00014901237900577513	0.00025112107623318387	HIST4H4
57	Giant Cell Tumors	C0017525	1	70	0.00015337507445212228	0.0002556053811659193	H3F3B
58	Acute promyelocytic leukemia	C0023487	2	431	0.00015767262763322076	0.0002600896860986547	RARA,RXRA
59	Somatic mutation	C0544886	1	72	0.0001622875742699481	0.00026457399103139013	RARA
60	Facioscapulohumeral muscular dystrophy	C0238288	1	76	0.00018086006209516725	0.0002690582959641256	HIST4H4
61	Malignant Childhood Neoplasm	C0278704	1	76	0.00018086006209516725	0.000273542600896861	H3F3B
62	Non-Neoplastic Disorder	C1709246	2	461	0.00019234543434154538	0.00027802690582959646	CRABP2,RARA
63	Coronary artery stenosis	C0242231	1	81	0.00020547539893056577	0.00028251121076233184	RXRA
64	Cholecystolithiasis	C0947622	1	86	0.00023164299059375004	0.0002869955156950673	RXRA
65	High-Grade Prostatic Intraepithelial Neoplasia	C1168327	1	90	0.00025369264946539793	0.0002914798206278027	RXRA
66	Follicular adenoma	C0205647	1	94	0.0002767322645680359	0.00029596412556053816	RXRA
67	Hyperlipidemia, familial combined	C0020474	1	95	0.00028264661101196076	0.00030044843049327355	CRABP2
68	Congenital chromosomal disease	C0008626	2	537	0.0003015711692939682	0.000304932735426009	HIST4H4,RARA
69	Hepatopulmonary Syndrome	C0600452	1	99	0.0003069213443508412	0.00030941704035874443	RARA
70	Spastic syndrome	C0270814	1	100	0.000313144211163463	0.0003139013452914798	RARA
