node_name	node_type	
DB00321	drug	
ADRA2A	drug_target	
CHRM2	drug_target	
NTRK1	drug_target	
SIGMAR1	drug_target	
CHRM4	drug_target	
CYP3A4	drug_target	
OPRK1	drug_target	
ADRA1D	drug_target	
HRH2	drug_target	
CYP2E1	drug_target	
CYP2C9	drug_target	
ALB	drug_target	
CYP2C19	drug_target	
OPRD1	drug_target	
HTR7	drug_target	
HTR1D	drug_target	
HTR2A	drug_target	
ADRA1B	drug_target	
KCNA1	drug_target	
HRH4	drug_target	
CYP1A2	drug_target	
HRH1	drug_target	
ABCB1	drug_target	
SLC6A2	drug_target	
CHRM1	drug_target	
ORM1	drug_target	
HTR6	drug_target	
CYP2B6	drug_target	
NTRK2	drug_target	
CYP2C8	drug_target	
KCND3	drug_target	
HTR1B	drug_target	
CYP2D6	drug_target	
CYP3A5	drug_target	
OPRM1	drug_target	
HTR2C	drug_target	
CHRM3	drug_target	
ADRA1A	drug_target	
HTR1A	drug_target	
SLC6A4	drug_target	
CHRM5	drug_target	
KCNQ3	drug_target	
KCNQ2	drug_target	
KCND2	drug_target	
Mental disorders	phenotype	
Inflammation	phenotype	
Ischemia	phenotype	
Pituitary adenoma	phenotype	
Schizoaffective Disorder	phenotype	
Status epilepticus	phenotype	
Inflammatory pain	phenotype	
Weight Gain Adverse Event	phenotype	
Alzheimer Disease	phenotype	
Hereditary pancreatitis	phenotype	
Pulmonary Disease, Chronic Obstructive	phenotype	
Cocaine-Related Disorders	phenotype	
Liver Diseases	phenotype	
Depressive Disorder	phenotype	
Taste bitter	phenotype	
Pain insensitivity	phenotype	
Adenomas, multiple colorectal, 608456 (3)	phenotype	
Bronchiolitis, Viral	phenotype	
Hyperglycemia	phenotype	
Rhabdomyosarcoma alveolar	phenotype	
Hypoparathyroidism - autosomal dominant	phenotype	
Pain	phenotype	
Diabetes Mellitus, Type 1	phenotype	
Abnormality of the pituitary gland	phenotype	
Substance Use Disorders	phenotype	
Arteriosclerosis	phenotype	
Alcohol abuse	phenotype	
Opiate Addiction	phenotype	
Acth-Independent Macronodular Adrenal Hyperplasia	phenotype	
Drug Dependence	phenotype	
