rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
53	Male hypogonadism	C0151721	8	38	7.006617508409363e-13	1.948529411764706e-05	GNRH1,GNRHR,KISS1,KISS1R,PROK2,PROKR2,TAC3,TACR3
54	Decreased serum testosterone level	C0857983	8	38	7.006617508409363e-13	1.9852941176470586e-05	GNRH1,GNRHR,KISS1,KISS1R,PROK2,PROKR2,TAC3,TACR3
55	Anosmia	C0003126	8	45	6.403100272223128e-12	2.022058823529412e-05	GNRH1,GNRHR,KISS1,KISS1R,PROK2,PROKR2,TAC3,TACR3
58	Female sexual dysfunction	C1112442	8	42	1.9760526548395774e-11	2.1323529411764707e-05	GNRH1,GNRHR,KISS1,KISS1R,PROK2,PROKR2,TAC3,TACR3
59	Absence of secondary sex characteristics	C4021551	8	42	1.9760526548395774e-11	2.1691176470588233e-05	GNRH1,GNRHR,KISS1,KISS1R,PROK2,PROKR2,TAC3,TACR3
60	Abnormal female reproductive system physiology	C4022678	8	42	1.9760526548395774e-11	2.2058823529411766e-05	GNRH1,GNRHR,KISS1,KISS1R,PROK2,PROKR2,TAC3,TACR3
61	Panic disorder 1	C1868649	12	80	2.216993255643729e-11	2.2426470588235296e-05	AGT,AVPR1B,BDKRB2,CCK,CCKAR,CCKBR,GRP,GRPR,HCRT,NPS,NPSR1,TACR1
62	Inflammation	C0021368	22	647	2.2943535959996098e-11	2.279411764705882e-05	AGT,APP,BDKRB1,BDKRB2,CCK,EDN1,EDN2,F2,F2R,F2RL1,GAST,GHRL,HRH1,KNG1,LTB4R,NPFF,OXT,PTGFR,SAA1,TAC1,TACR1,TACR3
63	Mental disorders	C0004936	17	439	2.5191404517954652e-11	2.3161764705882354e-05	BDKRB1,BDKRB2,CCK,F2RL3,GNRHR2,GPRC6A,GRM5,GRP,GRPR,HCRTR1,LPAR3,NTSR1,OXT,OXTR,TAC1,TACR1,TRH
64	Pain	C0030193	26	628	2.5599189434899472e-11	2.3529411764705884e-05	ADRA1A,BDKRB1,BDKRB2,CASR,CCK,CCKBR,CHRM1,CYSLTR2,EDN1,EDN3,EDNRB,F2RL1,GHSR,GNA11,GNAQ,HCRT,HRH1,KNG1,NTSR1,OXT,PROKR1,SAA1,TAC1,TACR1,TACR3,TRH
